date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,83318000000.0,195740000.0,362892000.0,353884000.0,244651000.0,347438000.0,383239000.0,347604000.0,342557000.0,374524000.0,392863000.0,219355000.0,309148000.0,488332000.0,455325000.0,384096000.0,343344000.0,275730000.0,188796171551.25,167114539152.48,134094343500.0,70416201570.0,107618391352.0,119526394663.0,94212965309.0,55115999679.0,31003663530.0,21104439315.0,35905052064.0,52207482243.0,61362680820.0,33328542774.0
,depreciationAndAmortization,227825000000.0,237327000000.0,251554000000.0,261881000000.0,250096000000.0,273327000000.0,263480000000.0,275173000000.0,258133000000.0,261343000000.0,276193000000.0,315393000000.0,340991662650.0,342796473770.0,262246287590.0,226298319320.0,190109588209.6,184013411864.25,163578450234.65,151894159533.12,146472282900.0,158513148495.0,158898338364.0,140661601335.0,119289233080.0,114822420443.0,108975637878.0,105444073320.0,99178814304.0,91884669035.0,81161033610.0,58393216598.0
,deferredIncomeTax,-15542000000.0,-6446000000.0,-11849000000.0,-17603000000.0,7188000000.0,4672000000.0,8929000000.0,16791000000.0,7487000000.0,29129000000.0,29381000000.0,20712000000.0,-32419180710.0,-35095563340.0,-6904350740.0,-708658620.0,8938539113.0,-3041715934.04,-1769806355.0,2166271789.2,-10314949500.0,-5982207075.0,1902633004.0,-9678250580.0,-32340378657.0,-16164471551.0,-10301377770.0,-7879288290.0,-18283246880.0,-1761487197.0,4410188250.0,-5906869806.0
,stockBasedCompensation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-6412000000.0,1380000000.0,-161172000000.0,76802000000.0,42622000000.0,-9957000000.0,52112000000.0,-18640000000.0,-134215000000.0,-100052000000.0,150869000000.0,88896000000.0,-23701417830.0,26601095780.0,-10356526110.0,12283416080.0,-14612559366.8,-10784021860.21,58229360995.35,-26645735424.24,48365652100.0,73156768230.0,-18923792932.0,-79322418605.0,33582007834.0,-34309529278.0,-47386337742.0,52398383175.0,-54150858848.0,-49571497856.0,-41971422330.0,-51509054464.0
,accountsReceivables,15120000000.0,43504000000.0,-17724000000.0,3563000000.0,-4155000000.0,22720000000.0,9323000000.0,45040000000.0,5030000000.0,9991000000.0,-6671000000.0,48244000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,16075000000.0,19895000000.0,-61755000000.0,2967000000.0,6156000000.0,14249000000.0,59004000000.0,85577000000.0,-24805000000.0,-109983000000.0,-17532000000.0,143580000000.0,49491466350.0,-26712865090.0,-5594904910.0,27637686180.0,-39513237195.2,-15858338408.19,13886209486.6,73661139727.2,-27850363650.0,108191027100.0,15460317284.0,-44166827309.0,10188321658.0,-52341115922.0,5185524462.0,43670899545.0,-46962360416.0,-103378060675.0,-51836674200.0,-44265593680.0
,accountsPayables,-4636000000.0,-35509000000.0,-31212000000.0,4951000000.0,56844000000.0,-17288000000.0,-24620000000.0,-108622000000.0,-102293000000.0,35766000000.0,115726000000.0,-76843000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-16601000000.0,-13722000000.0,-17738000000.0,522000000.0,5489000000.0,4622000000.0,-6305000000.0,-15568000000.0,5515000000.0,-16796000000.0,29894000000.0,0.0,-12077733990.0,-15424164780.0,-20355930630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,27665000000.0,-19619000000.0,15706000000.0,-8198000000.0,34094000000.0,-32179000000.0,-17796000000.0,-16539000000.0,8061000000.0,0.0,0.0,14671000000.0,10533963480.0,-111769310.0,0.0,-29763662040.0,6557870060.6,7487614227.42,22544244710.0,5633754782.56,13982487100.0,4765313670.0,-13876688616.0,-25974331962.0,16384863532.0,-15607431689.0,1522812366.0,0.0,12480032.0,0.0,13569810.0,14371946.0
,netCashProvidedByOperatingActivites,333805000000.0,358461000000.0,365293000000.0,590557000000.0,500283000000.0,474724000000.0,583927000000.0,507642000000.0,384077000000.0,469562000000.0,744413000000.0,611235000000.0,616055243520.0,842069981540.0,695196695200.0,606611778720.0,554003399965.4,466687417314.6,444381746687.5,304937213256.72,346696913750.0,309704484570.0,242135684036.0,153557216297.0,240365483854.0,107787213297.0,88134009810.0,176815246995.0,65457767840.0,78792196819.0,107554314060.0,35469962728.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-164719000000.0,-215671000000.0,-191399000000.0,-189484000000.0,-206971000000.0,-252948000000.0,-218362000000.0,-233175000000.0,-316211000000.0,-238129000000.0,-199152000000.0,-327983000000.0,-427715241300.0,-475913721980.0,-424855651570.0,-395667729500.0,-253273554504.8,-210506388748.92,-196680124357.5,-207120596213.12,-170998940600.0,-200899897770.0,-190513946664.0,-162686160763.0,-156073947950.0,-110685883690.0,-100077636210.0,-165029795955.0,-158721046976.0,-141668544780.0,-115641920820.0,-75625179852.0
,acquisitionsNet,0.0,-82000000.0,-121000000.0,-58000000.0,-5976000000.0,-2088000000.0,-520000000.0,-51000000.0,-9000000.0,0.0,-687000000.0,-32000000.0,-66000000.0,-141000000.0,-22000000.0,-150000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
