Date,2019-06-30,2018-06-30,2017-06-30,2016-06-30,2015-06-30,2014-06-30,2013-06-30,2012-06-30,2011-06-30,2010-06-30,2009-06-30
Depreciation & Amortization,3075000.0,3130000.0,2640000.0,1909000.0,1857000.0,1658000.0,1746000.0,1357000.0,1417000.0,1534000.0,2021000.0
Stock-based compensation,869000.0,1054000.0,1433000.0,876000.0,1088000.0,841000.0,860000.0,1254000.0,1262000.0,1339000.0,-1296000.0
Operating Cash Flow,107091000.0,27986000.0,83442000.0,47789000.0,-57775000.0,48517000.0,55065000.0,-12324000.0,-2414000.0,969000.0,-85783000.0
Capital Expenditure,-449000.0,0.0,-1491000.0,-1517000.0,-376000.0,-715000.0,-1111000.0,-2595000.0,1310000.0,-395000.0,-797000.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,17740000.0,0.0,-83025000.0,-62405000.0,-39577000.0,-11428000.0,64501000.0,90106000.0,138122000.0,188290000.0,140280000.0
Investing Cash flow,17291000.0,0.0,-84516000.0,-63922000.0,-39953000.0,-12143000.0,63390000.0,87511000.0,139432000.0,230101000.0,175238000.0
Issuance (repayment) of debt,-25056000.0,-63000.0,34927000.0,-68000.0,49936000.0,-65060000.0,-20055000.0,-80052000.0,-103049000.0,-147045000.0,-22643000.0
Issuance (buybacks) of shares,-859000.0,-6670000.0,-7772000.0,-12448000.0,-12300000.0,-16797000.0,-8663000.0,-6621000.0,0.0,11933000.0,0.0
Dividend payments,-4194000.0,-4228000.0,-4119000.0,-4014000.0,-4055000.0,-3964000.0,-2541000.0,-1572000.0,-456000.0,-352000.0,-994000.0
Financing Cash Flow,-97051000.0,-30206000.0,22694000.0,-14064000.0,60194000.0,-111276000.0,-69752000.0,-72601000.0,-90669000.0,-191772000.0,-47666000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,27331000.0,-29525000.0,21620000.0,-30197000.0,-37534000.0,-74902000.0,48703000.0,2586000.0,46349000.0,39298000.0,41789000.0
Free Cash Flow,106642000.0,27986000.0,81951000.0,46272000.0,-58151000.0,47802000.0,53954000.0,-14919000.0,-1104000.0,574000.0,-86580000.0
Net Cash/Marketcap,-0.186,-0.5719,-0.5719,-0.5719,-0.5719,-0.5719,-0.5719,-0.5719,-0.5719,-0.5719,-0.5731
