Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Depreciation & Amortization,97000000.0,97000000.0,96000000.0,95000000.0,86000000.0,86000000.0,85000000.0,87000000.0,15000000.0,14700000.0
Stock-based compensation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Operating Cash Flow,540000000.0,376000000.0,417000000.0,260000000.0,335000000.0,272000000.0,315000000.0,340000000.0,156000000.0,123500000.0
Capital Expenditure,-40000000.0,-29000000.0,-29000000.0,-54000000.0,-10000000.0,-15000000.0,-36000000.0,-163000000.0,-9000000.0,-1900000.0
Acquisitions and disposals,1000000.0,-733000000.0,-202000000.0,-273000000.0,-251000000.0,-946000000.0,15000000.0,-579000000.0,10000000.0,-278400000.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,21000000.0,20000000.0,4000000.0,0.0,0.0
Investing Cash flow,-35000000.0,-761000000.0,-230000000.0,-326000000.0,-261000000.0,-920000000.0,16000000.0,-725000000.0,11000000.0,-269800000.0
Issuance (repayment) of debt,-298000000.0,490000000.0,-62000000.0,190000000.0,116000000.0,548000000.0,-54000000.0,60000000.0,-27000000.0,4500000.0
Issuance (buybacks) of shares,40000000.0,176000000.0,167000000.0,44000000.0,73000000.0,381000000.0,0.0,338000000.0,0.0,265600000.0
Dividend payments,-233000000.0,-306000000.0,-262000000.0,-228000000.0,-212000000.0,-188000000.0,-169000000.0,-155000000.0,-139000000.0,-117000000.0
Financing Cash Flow,-505000000.0,354000000.0,-178000000.0,-32000000.0,-73000000.0,670000000.0,-357000000.0,410000000.0,-166000000.0,141000000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,0.0,-31000000.0,9000000.0,-98000000.0,1000000.0,22000000.0,-26000000.0,25000000.0,1000000.0,-5300000.0
Free Cash Flow,500000000.0,347000000.0,388000000.0,206000000.0,325000000.0,257000000.0,279000000.0,177000000.0,147000000.0,121600000.0
Net Cash/Marketcap,-0.906,-0.6296,-0.4674,-0.5843,-0.3687,-0.5145,-0.4652,-0.2809,-0.2123,-0.3544
