date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY
,revenue,2511515000.0,2184977000.0,2439701000.0,1943086192.0,1716152159.0,1512298686.0,1173382760.0,884193289.0,757687585.0,602763471.0,426373975.0,259560658.0,202807631.0,95460985.0,33194419.0
,costOfRevenue,2156808000.0,1837331000.0,2055975000.0,1636773290.0,1429715256.0,1246177898.0,979041409.0,739108182.0,623701669.0,485546842.0,345208575.0,203892962.0,159717355.0,74575938.0,27703628.0
,grossProfit,354707000.0,347646000.0,383726000.0,306312902.0,286436903.0,266120788.0,194341351.0,145085107.0,133985916.0,117216629.0,81165400.0,55667696.0,43090276.0,20885047.0,5490791.0
,grossProfitRatio,0.141232284099438,0.15910739563849,0.157284027837838,0.157642467565844,0.166906472423113,0.175971050205621,0.165624856291565,0.164087546020721,0.176835306071433,0.194465382591176,0.190361993834169,0.214468927721704,0.212468711298146,0.218780971095155,0.165413077421238
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,325209000.0,313129000.0,330160000.0,287227430.0,270826387.0,243214264.0,166812670.0,121881168.0,113454258.0,89952126.0,60778106.0,44816750.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,156247000.0,0.0,0.0,0.0,0.0,-126295.0,-144128.0,-354480.0,-426860.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,325209000.0,313129000.0,330160000.0,287227430.0,270826387.0,243214264.0,166812670.0,121881168.0,113454258.0,98281962.0,67704224.0,49807669.0,0.0,0.0,0.0
,costAndExpenses,2482017000.0,2150460000.0,2386135000.0,1924000720.0,1700541643.0,1489392162.0,1145854079.0,860989350.0,737155927.0,583828804.0,412912799.0,253700631.0,197862436.0,92748871.0,33647451.0
,interestExpense,5990000.0,12639000.0,15546000.0,14767621.0,14226796.0,11276207.0,105404.0,1357.0,9391.0,21154.0,51413.0,792303.0,111738.0,11936.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,38492000.0,38387000.0,36638000.0,32727727.0,32137592.0,24142527.0,13876079.0,10564657.0,9139232.0,8329836.0,6926118.0,4990919.0,3230803.0,1845134.0,691385.0
,EBITDA,67990000.0,72904000.0,90204000.0,51813199.0,47748108.0,47049051.0,41404760.0,33768596.0,29670890.0,27264503.0,20387294.0,10850946.0,8175998.0,4557248.0,238353.0
,EBITDARatio,0.0270713095482209,0.0333660262785375,0.0369733832137627,0.0266654146446634,0.0278227706964065,0.0311109514512929,0.0352866612766665,0.038191418573411,0.0391597943366064,0.0452325071304794,0.0478155215735201,0.0418050488992057,0.0403140550465776,0.0477393775058994,0.00718051429067037
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
