date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2011-12-30_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,784147000.0,467468000.0,451779000.0,257692000.0,-43421000.0,206477000.0,81272000.0,164947000.0,217049000.0,373809000.0,373809000.0,379730000.0,-133837000.0,-397834000.0,77711000.0,198757000.0,90648000.0,165237000.0,-193993000.0,-718469000.0,-202215000.0,453616000.0,191694000.0,102117000.0,127608000.0,93574000.0,159284000.0,70941000.0
,depreciationAndAmortization,80119000.0,120655000.0,113224000.0,108075000.0,120009000.0,140773000.0,152544000.0,150687000.0,142799000.0,113324000.0,113324000.0,99887000.0,106081000.0,94760000.0,67495000.0,73540000.0,91168000.0,124308000.0,152488000.0,159689000.0,138668000.0,101862000.0,86386000.0,76304000.0,59151000.0,50903000.0,43146000.0,35300000.0
,deferredIncomeTax,-15688000.0,-9456000.0,28340000.0,37105000.0,-69134000.0,-11839000.0,-4946000.0,-6880000.0,-2802000.0,-146669000.0,146669000.0,-3881000.0,0.0,0.0,-750000.0,-4185000.0,-30955000.0,-612000.0,-2013000.0,145326000.0,-47091000.0,-44242000.0,-4101000.0,-14607000.0,1341000.0,-14607000.0,3920000.0,1494000.0
,stockBasedCompensation,44906000.0,37897000.0,33577000.0,34097000.0,30750000.0,30451000.0,40307000.0,36612000.0,39920000.0,32337000.0,32337000.0,30580000.0,24639000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,594708000.0,-136340000.0,-559750000.0,564838000.0,363996000.0,-64329000.0,-13205000.0,26412000.0,212030000.0,0.0,-86711000.0,333979000.0,167245000.0,-410009000.0,92005000.0,50247000.0,50179000.0,40806000.0,-41446000.0,-380983000.0,152345000.0,243185000.0,11511000.0,54740000.0,57259000.0,-118703000.0,203055000.0,-20082000.0
,accountsReceivables,-129451000.0,-70440000.0,-17938000.0,-80584000.0,18325000.0,-57267000.0,8060000.0,-3656000.0,-24093000.0,66367000.0,66367000.0,-51247000.0,-15565000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,17534000.0,-27408000.0,-29498000.0,44960000.0,34263000.0,15559000.0,51172000.0,21170000.0,17652000.0,-615000.0,-615000.0,4624000.0,63377000.0,-3074000.0,45179000.0,78467000.0,70477000.0,-16040000.0,56298000.0,128275000.0,158669000.0,-235319000.0,-2346000.0,-16990000.0,-131014000.0,20584000.0,-57111000.0,-14173000.0
,accountsPayables,73167000.0,49279000.0,13693000.0,43574000.0,-1706000.0,48213000.0,-45430000.0,15103000.0,-32810000.0,0.0,-48222000.0,0.0,46678000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,1714563000.0,1119855000.0,1256195000.0,1815945000.0,1251107000.0,887111000.0,951440000.0,964645000.0,938233000.0,726203000.0,726203000.0,812914000.0,478935000.0,311690000.0,721699000.0,629694000.0,579447000.0,529268000.0,488462000.0,529908000.0,910891000.0,758546000.0,515361000.0,503850000.0,449110000.0,391851000.0,510554000.0,307499000.0
,otherNonCashItems,0.0,-23577000.0,-2264000.0,-1684000.0,4041000.0,-8073000.0,-31041000.0,-5947000.0,-6985000.0,25690000.0,0.0,8859000.0,41287000.0,388832000.0,25138000.0,57107000.0,-1842000.0,879000.0,3693000.0,0.0,14869000.0,-10997000.0,4354000.0,-804000.0,1377000.0,-260000.0,4881000.0,1752000.0
,netCashProvidedByOperatingActivites,868935000.0,578750000.0,476881000.0,626495000.0,445799000.0,412841000.0,492062000.0,267275000.0,404532000.0,273764000.0,273764000.0,566800000.0,121317000.0,163133000.0,128187000.0,450086000.0,14322000.0,254828000.0,34166000.0,-4248000.0,-78972000.0,470859000.0,367476000.0,238621000.0,13452000.0,250824000.0,115540000.0,89405000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-184977000.0,-134642000.0,-114379000.0,-105375000.0,-85272000.0,-89878000.0,-168982000.0,-106731000.0,-119080000.0,-86097000.0,-86097000.0,-76044000.0,-41932000.0,-87202000.0,-103688000.0,-110417000.0,-113474000.0,-165245000.0,-30830000.0,-46434000.0,-198180000.0,-235189000.0,-119780000.0,-119457000.0,-106436000.0,-59494000.0,-79197000.0,-24556000.0
,acquisitionsNet,149000.0,-80000000.0,-169000000.0,0.0,0.0,-283000000.0,-19000000.0,-15000000.0,0.0,-537000000.0,-537000000.0,0.0,-4000000.0,-572000000.0,1000000.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-900196000.0,-662701000.0,-918744000.0,-1391917000.0,-1656267000.0,-1424002000.0,-1578743000.0,-1168621000.0,-751129000.0,-691802000.0,-31175000.0,-870777000.0,-90369000.0,-135475000.0,-388385000.0,-396922000.0,-402911000.0,-367037000.0,-290409000.0,-394877000.0,-232131000.0,-587044000.0,-382474000.0,-182092000.0,-303207000.0,-393194000.0,-190961000.0,-19766000.0
,salesMaturitiesOfInvestments,0.0,717513000.0,2116561000.0,1229427000.0,1096026000.0,1681801000.0,1430087000.0,1008831000.0,266269000.0,1194869000.0,1194869000.0,318070000.0,41036000.0,303849000.0,589167000.0,618495000.0,293060000.0,237249000.0,220594000.0,377438000.0,188399000.0,571110000.0,288814000.0,244951000.0,357982000.0,256814000.0,126619000.0,0.0
,otherInvestingActivites,0.0,2912000.0,9046000.0,5064000.0,5051000.0,1098000.0,4184000.0,-307000.0,0.0,0.0,573304000.0,1091000.0,1076000.0,0.0,0.0,0.0,0.0,0.0,-15834000.0,-29925000.0,-31676000.0,-63053000.0,-31376000.0,-44983000.0,-25695000.0,-15735000.0,-24350000.0,-5003000.0
