date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-294090000.0,-254337000.0,-324277000.0,-192649000.0,-176273000.0,-118183000.0,-79159000.0,-56073000.0,-41374000.0,-59664000.0,-6434000.0,118350000.0,-15667000.0,-19962000.0,-56139000.0,-40929000.0,-27203000.0,-10298000.0,-36417000.0,-37169000.0,-79862000.0,-7792684.0
,depreciationAndAmortization,14150000.0,10541000.0,4826000.0,2901000.0,2438000.0,1982000.0,1073000.0,680000.0,561000.0,343000.0,54000.0,707000.0,1043000.0,406000.0,3369000.0,12897000.0,34000.0,96000.0,346000.0,1542000.0,789000.0,86574.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,36158000.0,26971000.0,26240000.0,18073000.0,18039000.0,15590000.0,11328000.0,8668000.0,2981000.0,1599000.0,366000.0,2542000.0,850000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-2954000.0,30740000.0,94426000.0,204370000.0,-125441000.0,120775000.0,45377000.0,21876000.0,4909000.0,-32536000.0,-16369000.0,124111000.0,-15575000.0,-2451000.0,1409000.0,9700000.0,-22172000.0,2546000.0,-20534000.0,-35689000.0,2106000.0,178512.0
,accountsReceivables,2670000.0,-13717000.0,-5515000.0,0.0,0.0,0.0,0.0,0.0,757000.0,-286000.0,19000.0,-123000.0,128000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-21180000.0,-21281000.0,-7032000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576000.0,-576000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,29825000.0,-4966000.0,3870000.0,3604000.0,2767000.0,-1781000.0,3312000.0,-1131000.0,4726000.0,884000.0,-2750000.0,-965000.0,373000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-480000.0,469954000.0,439214000.0,344788000.0,140418000.0,265859000.0,145084000.0,99707000.0,77831000.0,72922000.0,105458000.0,121827000.0,-2284000.0,13291000.0,15742000.0,14333000.0,4633000.0,26805000.0,24259000.0,44793000.0,80482000.0,0.0
,otherNonCashItems,27388000.0,29145000.0,17289000.0,776000.0,452000.0,534000.0,500000.0,493000.0,280000.0,0.0,0.0,0.0,143000.0,559000.0,5984000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashProvidedByOperatingActivites,-219348000.0,-250649000.0,-257977000.0,-159617000.0,-146708000.0,-100700000.0,-64416000.0,-46664000.0,-31012000.0,-30205000.0,-7722000.0,-11012000.0,-11992000.0,-25255000.0,-42204000.0,-27765000.0,-24901000.0,-10762000.0,-24083000.0,-31780000.0,-21416000.0,-7233336.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-6240000.0,-42268000.0,-13090000.0,-3001000.0,-4200000.0,-3454000.0,-5351000.0,-826000.0,-290000.0,-979000.0,0.0,0.0,0.0,0.0,-5020000.0,0.0,0.0,0.0,0.0,-251000.0,-1294000.0,-109378.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19657000.0,-1161000.0,-102462000.0,-108744000.0,0.0,-500000.0,0.0,0.0,0.0,0.0,0.0,0.0,-19224000.0,-4329610.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2153000.0,81464000.0,36500000.0,115153000.0,10000.0,12673000.0,9066000.0,0.0,0.0,0.0,0.0,0.0,11500000.0,12264000.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127474000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-6822000.0,-42268000.0,-14814000.0,-3001000.0,-4200000.0,-3454000.0,-5341000.0,1329000.0,61522000.0,34360000.0,5958000.0,18740000.0,12673000.0,8566000.0,-5020000.0,0.0,0.0,0.0,0.0,11249000.0,-4641000.0,-4438988.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-936000.0,0.0,-57835000.0,0.0,0.0,0.0,-64000.0,-96000.0,-120000.0,-82000.0,-237000.0,-1246000.0,-2211000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,245866000.0,261074000.0,0.0,377656000.0,0.0,222942000.0,109013000.0,67017000.0,25658000.0,32000.0,0.0,580000.0,121000.0,17102000.0,52213000.0,4621000.0,8185000.0,12951000.0,170000.0,153000.0,97302000.0,312141.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,4503000.0,-14237000.0,0.0,-411000.0,-250000.0,-250000.0,-100000.0,-328000.0,0.0,4000.0,3533000.0,0.0,1020000.0,288000.0,185000.0,-3588000.0,0.0,0.0,0.0,0.0,0.0
