date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,272000000.0,212000000.0,192000000.0,178000000.0,61406000.0,31695000.0,15497000.0,13147000.0,31832000.0,14762000.0
,depreciationAndAmortization,67000000.0,57000000.0,46000000.0,35000000.0,39175000.0,52817000.0,84403000.0,73838000.0,31196000.0,20303000.0
,deferredIncomeTax,-42000000.0,-7000000.0,1000000.0,-25000000.0,41772000.0,14954000.0,43842000.0,-6680000.0,7658000.0,3990000.0
,stockBasedCompensation,43000000.0,41000000.0,44000000.0,32000000.0,26497000.0,17923000.0,10660000.0,6113000.0,4360000.0,4825000.0
,changeInWorkingCapital,62000000.0,7000000.0,-13000000.0,77229000.0,44343000.0,56851000.0,-9484000.0,37681000.0,7058000.0,4153000.0
,accountsReceivables,-7000000.0,5000000.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,19000000.0,-15000000.0,-8000000.0,22000000.0,9158000.0,287000.0,5212000.0,976000.0,-150000.0,-506000.0
,otherWorkingCapital,290000000.0,228000000.0,221000000.0,234000000.0,156771000.0,112428000.0,55577000.0,65061000.0,27380000.0,20322000.0
,otherNonCashItems,0.0,16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashProvidedByOperatingActivites,546000000.0,471000000.0,-104000000.0,253000000.0,144532000.0,130599000.0,153838000.0,100721000.0,80542000.0,46572000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-36000000.0,-45000000.0,-43000000.0,-38000000.0,-39650000.0,-18557000.0,-20552000.0,-10690000.0,-9658000.0,-7154000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,-40000000.0,-5000000.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-327000000.0,-302000000.0,-258000000.0,0.0,-14959000.0,-41939000.0,-24875000.0,-7750000.0,-28497000.0,0.0
,salesMaturitiesOfInvestments,224000000.0,159000000.0,101000000.0,14000000.0,27787000.0,27557000.0,0.0,1000000.0,1364000.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-151000000.0,-188000000.0,-200000000.0,-24000000.0,-27122000.0,-37689000.0,-45427000.0,-212438000.0,-262608000.0,-7154000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-22000000.0,-22000000.0,-226000000.0,-38000000.0,-94641000.0,-45562000.0,-273856000.0,-452457000.0,-106506000.0,-1532000.0
,commonStockIssued,10000000.0,11000000.0,14000000.0,16000000.0,9778000.0,12481000.0,223382000.0,7109000.0,5391000.0,4774000.0
,commonStockRepurchased,-178000000.0,-140000000.0,-61000000.0,-44000000.0,-71604000.0,-48364000.0,-16440000.0,-14606000.0,-638000.0,-5815000.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-357582000.0,-75353000.0,-50880000.0
,otherFinancingActivites,0.0,-25000000.0,-22000000.0,-11000000.0,-882000.0,20693000.0,-1397000.0,-10087000.0,-13704000.0,-483000.0
,netCashUsedProvidedByFinancingActivities,-208000000.0,-176000000.0,-85000000.0,-77000000.0,-99371000.0,-60752000.0,-68311000.0,142377000.0,214190000.0,-53326000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,-213000.0,-321000.0,-115000.0,-53000.0,5000.0,-7000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,187000000.0,107000000.0,-389000000.0,152000000.0,17826000.0,31837000.0,39985000.0,30607000.0,32129000.0,-13915000.0
,cashAtEndOfPeriod,0.0,1456000000.0,1349000000.0,336000000.0,184004000.0,166178000.0,134341000.0,94356000.0,63749000.0,31620000.0
,cashAtBeginningOfPeriod,0.0,1349000000.0,1738000000.0,184000000.0,166178000.0,134341000.0,94356000.0,63749000.0,31620000.0,45535000.0
,operatingCashFlow,546000000.0,471000000.0,-104000000.0,253000000.0,144532000.0,130599000.0,153838000.0,100721000.0,80542000.0,46572000.0
,capitalExpenditure,-36000000.0,-45000000.0,-43000000.0,-38000000.0,-39650000.0,-18557000.0,-20552000.0,-10690000.0,-9658000.0,-7154000.0
,freeCashFlow,510000000.0,426000000.0,-147000000.0,215000000.0,104882000.0,112042000.0,133286000.0,90031000.0,70884000.0,39418000.0
