date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,19808000.0,-7230000.0,-63559000.0,-61662000.0,-131845000.0,-111581000.0,-80682000.0,-77370000.0
,depreciationAndAmortization,9150000.0,8460000.0,9006000.0,7677000.0,5652000.0,3153000.0,1962000.0,1216000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,75721000.0,52416000.0,39846000.0,27116000.0,22139000.0,11860000.0,4624000.0,5120000.0
,changeInWorkingCapital,532193000.0,96827000.0,61877000.0,-30059000.0,-40286000.0,171116000.0,-73724000.0,6796000.0
,accountsReceivables,-30354000.0,-36496000.0,-4151000.0,-23228000.0,-6339000.0,0.0,0.0,0.0
,inventory,-2935000.0,-1159000.0,-529000.0,3524000.0,-11955000.0,-10148000.0,-1554000.0,1479000.0
,accountsPayables,25470000.0,0.0,9503000.0,-1150000.0,1601000.0,6961000.0,-492000.0,5695000.0
,otherWorkingCapital,885829000.0,353636000.0,256809000.0,194932000.0,224991000.0,265277000.0,94161000.0,167885000.0
,otherNonCashItems,3260000.0,-2175000.0,1022000.0,252000.0,155000.0,1001000.0,-19000.0,11502000.0
,netCashProvidedByOperatingActivites,99148000.0,26620000.0,-1865000.0,-33134000.0,-107592000.0,-99884000.0,-74244000.0,-52717000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-14968000.0,-10485000.0,-6711000.0,-7366000.0,-17664000.0,-10271000.0,-2319000.0,-3627000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-607879000.0,-461843000.0,-253782000.0,-104006000.0,-239341000.0,-208998000.0,-137980000.0,0.0
,salesMaturitiesOfInvestments,150000000.0,420661000.0,255000000.0,120000000.0,270000000.0,104000000.0,93000000.0,15048000.0
,otherInvestingActivites,0.0,0.0,0.0,-1858000.0,-180000.0,-26000.0,1117000.0,-1019000.0
,netCashUsedForInvestingActivites,-472847000.0,-51667000.0,-5493000.0,6770000.0,12815000.0,-115295000.0,-46182000.0,10402000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-150028000.0,-31000.0,-100084000.0,-76000.0,-70000.0,-63000.0,-63000.0,-58047000.0
,commonStockIssued,3370000.0,2467000.0,1835000.0,1540000.0,616000.0,252133000.0,0.0,191738000.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,-5000.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,0.0,0.0,0.0,698000.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,440209000.0,61681000.0,69369000.0,5168000.0,75124000.0,276989000.0,2145000.0,183318000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,247000.0,26000.0,27000.0,8000.0,10000.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,66757000.0,36660000.0,62038000.0,-21188000.0,-19643000.0,61810000.0,-118281000.0,141003000.0
,cashAtEndOfPeriod,246173000.0,179416000.0,142756000.0,78592000.0,99780000.0,119423000.0,57613000.0,175894000.0
,cashAtBeginningOfPeriod,179416000.0,142756000.0,80718000.0,99780000.0,119423000.0,57613000.0,175894000.0,34891000.0
,operatingCashFlow,99148000.0,26620000.0,-1865000.0,-33134000.0,-107592000.0,-99884000.0,-74244000.0,-52717000.0
,capitalExpenditure,-14968000.0,-10485000.0,-6711000.0,-7366000.0,-17664000.0,-10271000.0,-2319000.0,-3627000.0
,freeCashFlow,84180000.0,16135000.0,-8576000.0,-40500000.0,-125256000.0,-110155000.0,-76563000.0,-56344000.0
