Date,2018-12-31,2017-12-31,2016-12-31
Cash and cash equivalents,1255817.0,143403.0,56000.0
Short-term investments,0.0,0.0,
Cash and short-term investments,1255817.0,143403.0,56000.0
Receivables,0.0,0.0,0.0
Inventories,0.0,0.0,0.0
Total current assets,1319660.0,143403.0,448000.0
Property Plant & Equipment Net,0.0,0.0,
Goodwill and Intangible Assets,0.0,0.0,
Long-term investments,207753062.0,0.0,0.0
Tax assets,0.0,0.0,
Total non-current assets,207754262.0,404239.0,
Total assets,209073922.0,547642.0,448000.0
Payables,159512.0,0.0,
Short-term debt,425000.0,525000.0,
Total current liabilities,958306.0,525000.0,425000.0
Long-term debt,425000.0,0.0,0.0
Total debt,850000.0,525000.0,
Deferred revenue,0.0,0.0,
Tax Liabilities,373794.0,0.0,
Deposit Liabilities,0.0,0.0,
Total non-current liabilities,425851.0,0.0,
Total liabilities,204073914.0,525000.0,425000.0
Other comprehensive income,3591212,0.0,
Retained earnings (deficit),1401725.0,-2358.0,-2000.0
Total shareholders equity,5000008.0,22642.0,23000.0
Investments,207753062.0,0.0,
Net Debt,-405817.0,381597.0,
Other Assets,0.0,0.0,
Other Liabilities,202689757.0,0.0,
