date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2008-03-31_FY,2007-12-31_FY,2007-03-31_FY
,revenue,3491497000.0,3106329000.0,2939478000.0,2379995000.0,1996948000.0,1929415000.0,2086194000.0,1944220000.0,1541734000.0,1460150000.0,941765000.0,467010000.0,609072000.0,0.0,547700000.0,0.0
,costOfRevenue,3121283000.0,2775403000.0,2613741000.0,2101561000.0,1795641000.0,1709542000.0,1850154000.0,1688205000.0,1349024000.0,1274947000.0,818976000.0,391435000.0,538629000.0,0.0,488300000.0,0.0
,grossProfit,370214000.0,330926000.0,325737000.0,278434000.0,201307000.0,219873000.0,236040000.0,256015000.0,192710000.0,185203000.0,122789000.0,75575000.0,70443000.0,0.0,59400000.0,0.0
,grossProfitRatio,0.106033028239749,0.106532823792972,0.110814573199731,0.116989321406137,0.100807331988615,0.113958375984431,0.113143839930515,0.131680056783697,0.124995621812842,0.126838338526864,0.13038178314123,0.1618273698636,0.115656277090393,0.0,0.108453532955998,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,202835000.0,190051000.0,182006000.0,172146000.0,140842000.0,152104000.0,132248000.0,130778000.0,96424000.0,86204000.0,64985000.0,34781000.0,31522000.0,723090.0,29500000.0,229999.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,1234000.0,-3134000.0,-808000.0,484000.0,-315000.0,1723000.0,-757000.0,4804000.0,-870000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,202835000.0,190051000.0,182006000.0,172146000.0,140842000.0,152104000.0,132248000.0,130778000.0,96424000.0,86204000.0,64985000.0,34781000.0,31522000.0,723090.0,29499999.9999999,229999.0
,costAndExpenses,3324118000.0,2965454000.0,2795747000.0,2273707000.0,1936483000.0,1861646000.0,1982402000.0,1818983000.0,1445448000.0,1361151000.0,883961000.0,426216000.0,570151000.0,723090.0,517800000.0,229999.0
,interestExpense,20299000.0,20097000.0,18746000.0,8146000.0,8914000.0,7688000.0,6433000.0,5892000.0,3619000.0,5431000.0,6196000.0,1979000.0,0.0,0.0,-1900000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,82497000.0,85400000.0,79250000.0,66303000.0,68030000.0,65201000.0,58422000.0,49888000.0,35623000.0,33803000.0,24484000.0,8663000.0,6670000.0,0.0,4700000.0,0.0
,EBITDA,246446000.0,226275000.0,222981000.0,172591000.0,128495000.0,132970000.0,162214000.0,175125000.0,131909000.0,132802000.0,82288000.0,49457000.0,45591000.0,-723090.0,34500000.0,-229999.0
,EBITDARatio,0.0705846231573448,0.0728432178304359,0.075857346100226,0.0725173792381917,0.0643456915252676,0.0689172624862977,0.0777559517475364,0.0900746829062555,0.0855588577536722,0.0909509296990035,0.087376362468344,0.105901372561615,0.0748532193238238,0.0,0.062990688333029,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,163949000.0,140875000.0,143731000.0,106288000.0,60465000.0,67769000.0,103792000.0,125237000.0,96286000.0,98999000.0,57804000.0,40794000.0,38921000.0,-723090.0,29800000.0,-229999.0
,operatingIncomeRatio,0.0469566492538874,0.04535095928345,0.0488967769107304,0.0446589173506667,0.0302787053042944,0.0351241179321193,0.0497518447469411,0.0644150353355073,0.0624530561043604,0.0678005684347499,0.0613783693384231,0.0873514485771183,0.0639021330811464,0.0,0.054409348183312,0.0
,totalOtherIncomeExpensesNet,1234000.0,-3824000.0,-13380000.0,6554000.0,-2829000.0,960000.0,4881000.0,121000.0,-720000.0,2834000.0,3451000.0,8656000.0,2870000.0,0.0,0.0,0.0
,incomeBeforeTax,145639000.0,117909000.0,113358000.0,105283000.0,48871000.0,61097000.0,102328000.0,119576000.0,92104000.0,96733000.0,55675000.0,48111000.0,41260000.0,610607.0,28000000.0,424056.0
,incomeBeforeTaxRatio,0.0417124803486871,0.0379576664287653,0.0385639899329065,0.0442366475559823,0.0244728455623281,0.0316660749501792,0.0490500883426949,0.0615033278126961,0.0597405259273,0.0662486730815327,0.0591177204504308,0.103019207297488,0.0677424015551528,0.0,0.0511228774876757,0.0
,incomeTaxExpense,-40656000.0,33812000.0,25765000.0,28433000.0,21146000.0,23946000.0,38646000.0,44896000.0,33837000.0,38174000.0,22059000.0,18350000.0,4827000.0,160045.0,800000.0,72954.0
,netIncome,104983000.0,82327000.0,77461000.0,72354000.0,26723000.0,36872000.0,63156000.0,69660000.0,56756000.0,58559000.0,33616000.0,25912000.0,36433000.0,450562.0,27100000.0,351102.0
,netIncomeRatio,0.0300681913803735,0.0265029879320574,0.0263519577285491,0.0304009042035803,0.0133819208111578,0.0191104557599065,0.0302733111110472,0.0358292785795846,0.0368130948659107,0.0401047837550937,0.0356946796706185,0.0554848932571037,0.0598172301468463,0.0,0.0494796421398576,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,2.17567819617433,1.62,1.51,1.41,0.52,0.713923364377408,1.22378747069196,1.35157159487776,1.10439571131132,1.15,0.79,0.81,1.39,0.04,1.15319,0.07
,EPSDiluted,2.16130028410261,1.61,1.5,1.4,0.51,0.711842156067802,1.22047654936518,1.34973842278628,1.10407345446057,1.14,0.72,0.75,1.29,0.04,1.15319,0.07
,weightedAverageShsOut,48253000.0,50784000.0,51350000.0,51481000.0,51762000.0,51647000.0,51607000.0,51540000.0,51391000.0,50707000.0,42694000.0,31937000.0,26258000.0,5265517.0,23500000.0,3213472.0
,weightedAverageShsOutDil,48574000.0,51084000.0,51670000.0,51741000.0,51989000.0,51798000.0,51747000.0,51610000.0,51406000.0,51153000.0,46878000.0,34418000.0,28156000.0,5265517.0,23500000.0,3213472.0
