Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Depreciation & Amortization,38000.0,17000.0,5000.0,4000.0
Stock-based compensation,2135000.0,947000.0,876000.0,379000.0
Operating Cash Flow,-28812000.0,-22682000.0,-15455000.0,-9640000.0
Capital Expenditure,0.0,-194000.0,-9000.0,-17000.0
Acquisitions and disposals,0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0
Investing Cash flow,0.0,-194000.0,-9000.0,-17000.0
Issuance (repayment) of debt,-62000.0,9273000.0,12600000.0,0.0
Issuance (buybacks) of shares,54000.0,92809000.0,1000.0,24000.0
Dividend payments,0.0,0.0,0.0,0.0
Financing Cash Flow,-8000.0,102074000.0,53173000.0,8017000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-28820000.0,79198000.0,37709000.0,-1640000.0
Free Cash Flow,-28812000.0,-22876000.0,-15464000.0,-9657000.0
Net Cash/Marketcap,1.1217,0.4999,0.0898,0.0898
