Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Revenue,120784000.0,103371000.0,86675000.0,80807000.0,24500000.0
Revenue Growth,0.1685,0.1926,0.0726,2.2982,
Cost of Revenue,52395000.0,44348000.0,34064000.0,41511000.0,16189000.0
Gross Profit,68389000.0,59023000.0,52611000.0,39296000.0,8311000.0
R&D Expenses,56023000.0,44763000.0,36553000.0,25262000.0,27343000.0
SG&A Expense,22871000.0,17210000.0,12471000.0,10040000.0,6545000.0
Operating Expenses,78894000.0,61973000.0,49024000.0,47326000.0,33888000.0
Operating Income,-10505000.0,-2950000.0,3587000.0,-8030000.0,-25577000.0
Interest Expense,0.0,1735000.0,3334000.0,3321000.0,2164000.0
Earnings before Tax,-9297000.0,-5534000.0,-277000.0,-9755000.0,-27744000.0
Income Tax Expense,475000.0,-117000.0,168000.0,200000.0,56000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,-9772000.0,-5417000.0,-445000.0,-9955000.0,-27800000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0
Net Income Com,-9772000.0,-5417000.0,-445000.0,-9955000.0,-27800000.0
EPS,-0.29,-0.59,-0.1,-6.64,-24.83
EPS Diluted,-0.29,-0.59,-0.1,-6.64,-24.83
Weighted Average Shs Out,34854563.0,33488654.0,32321000.0,32321000.0,
Weighted Average Shs Out (Dil),34181200.0,9204384.0,4240461.0,1498233.0,1119632.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.5662,0.571,0.607,0.4863,0.3392
EBITDA Margin,-0.029,0.009,0.067,-0.057,-0.967
EBIT Margin,-0.077,-0.0368,0.0353,-0.0796,-1.0441
Profit Margin,-0.081,-0.052,-0.005,-0.123,-1.135
Free Cash Flow margin,0.0458,-0.1654,0.0673,-0.1941,-1.0317
EBITDA,-3475000.0,921000.0,5797000.0,-4578000.0,-23680000.0
EBIT,-9297000.0,-3799000.0,3057000.0,-6434000.0,-25580000.0
Consolidated Income,-9772000.0,-5417000.0,-445000.0,-9955000.0,-27800000.0
Earnings Before Tax Margin,-0.077,-0.0535,-0.0032,-0.1207,-1.1324
Net Profit Margin,-0.0809,-0.0524,-0.0051,-0.1232,-1.1347
