Date,2016-12,2015-12,2014-12,2013-12,2012-12
Revenue,25000000.0,21000000.0,30000000.0,5000000.0,1000000.0
Revenue Growth,,,,,
Cost of Revenue,6000000.0,7000000.0,10000000.0,1000000.0,000000.0
Gross Profit,19000000.0,14000000.0,20000000.0,4000000.0,1000000.0
R&D Expenses,000000.0,3000000.0,1000000.0,0000000.0,6000000.0
SG&A Expense,31000000.0,31000000.0,34000000.0,16000000.0,10000000.0
Operating Expenses,33000000.0,36000000.0,37000000.0,20000000.0,27000000.0
Operating Income,-15000000.0,-22000000.0,-17000000.0,-17000000.0,-26000000.0
Interest Expense,3000000.0,2000000.0,1000000.0,0000000.0,4000000.0
Earnings before Tax,-19000000.0,-24000000.0,-18000000.0,5000000.0,-18000000.0
Income Tax Expense,0000000.0,-0000000.0,0000000.0,0000000.0,000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,-20000000.0,-24000000.0,-18000000.0,5000000.0,-18000000.0
Preferred Dividends,,,,,
Net Income Com,-20000000.0,-24000000.0,-18000000.0,5000000.0,-18000000.0
EPS,-0.78,-1.34,-1.12,0.37,-1.50
EPS Diluted,-0.79,-1.34,-1.12,0.37,-1.50
Weighted Average Shs Out,25000000.0,18000000.0,16000000.0,13000000.0,12000000.0
Weighted Average Shs Out (Dil),25000000.0,18000000.0,16000000.0,13000000.0,12000000.0
Dividend per Share,,,,,
Gross Margin,0.76,0.66666666666667,0.66666666666667,0.8,1
EBITDA Margin,-0.56,-0.95238095238095,-0.5,1.2,-13
EBIT Margin,-0.68,-1.047619047619,-0.56666666666667,1,-14
Profit Margin,-0.8,-1.1428571428571,-0.6,1,-18
Free Cash Flow margin,,,,,
EBITDA,-14000000.0,-20000000.0,-15000000.0,6000000.0,-13000000.0
EBIT,-17000000,-22000000,-17000000,5000000,-14000000
Consolidated Income,-20000000.0,-24000000.0,-18000000.0,5000000.0,-18000000.0
Earnings Before Tax Margin,-0.76,-1.1428571428571,-0.6,1,-18
Net Profit Margin,-0.8,-1.1428571428571,-0.6,1,-18
