Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Revenue,657609000.0,538075000.0,448059000.0,589669000.0,841253000.0,907428000.0,1022586000.0,744079000.0,504408000.0
Revenue Growth,0.2222,0.2009,-0.2402,-0.2991,-0.0729,-0.1126,0.3743,0.4752,
Cost of Revenue,509093000.0,432070000.0,354951000.0,481227000.0,736686000.0,847267000.0,998854000.0,719972000.0,479598000.0
Gross Profit,148516000.0,106005000.0,93108000.0,108442000.0,104567000.0,60161000.0,23732000.0,24107000.0,24810000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,17166000.0,11840000.0,10256000.0,11384000.0,10616000.0,7526000.0,9856000.0,6483000.0,4247000.0
Operating Expenses,22759000.0,17828000.0,15458000.0,31180000.0,25721000.0,21430000.0,21208000.0,12542000.0,7057000.0
Operating Income,125757000.0,88177000.0,77650000.0,77262000.0,78846000.0,38731000.0,2524000.0,11565000.0,17753000.0
Interest Expense,41263000.0,23944000.0,13587000.0,10658000.0,8656000.0,4570000.0,2682000.0,2011000.0,2564000.0
Earnings before Tax,90716000.0,69187000.0,62885000.0,66653000.0,72129000.0,48587000.0,-5614000.0,5363000.0,15189000.0
Income Tax Expense,534000.0,-222000.0,81000.0,-195000.0,132000.0,757000.0,-14024000.0,5363000.0,5102000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,-637000.0,-1939000.0,-14426000.0,5456000.0,4191000.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,90182000.0,69409000.0,62804000.0,66848000.0,71997000.0,47830000.0,8410000.0,0.0,10087000.0
Preferred Dividends,25543000.0,18429000.0,12193000.0,5163000.0,2366000.0,957000.0,168000.0,0.0,0.0
Net Income Com,64639000.0,50980000.0,50611000.0,61685000.0,69631000.0,46873000.0,8242000.0,0.0,10087000.0
EPS,2.65,2.09,2.08,2.55,2.88,1.95,0.34,,
EPS Diluted,2.65,2.09,2.07,2.52,2.85,1.93,0.34,,
Weighted Average Shs Out,24395183.0,24361457.0,24304987.0,24745005.0,24676638.0,24526611.0,24488282.0,,
Weighted Average Shs Out (Dil),24390286.0,24348063.0,22490264.0,24236412.0,24170806.0,24024507.0,23998516.0,,
Dividend per Share,3.035,2.79,2.485,2.16,1.805,1.409,0.0,0.0,0.0
Gross Margin,0.2258,0.197,0.2078,0.1839,0.1243,0.0663,0.0232,0.0324,0.0492
EBITDA Margin,0.249,0.214,0.217,0.165,0.114,0.074,0.008,0.018,0.041
EBIT Margin,0.2007,0.1731,0.1707,0.1311,0.096,0.0586,-0.0029,0.0099,0.0352
Profit Margin,0.098,0.095,0.113,0.105,0.083,0.052,0.008,0.0,0.02
Free Cash Flow margin,0.2061,0.1279,0.2,0.0835,0.0904,0.0121,-0.0134,-0.0231,0.0266
EBITDA,163978000.0,115045000.0,97285000.0,97003000.0,95807000.0,66895000.0,8411000.0,13435000.0,20563000.0
EBIT,131979000.0,93131000.0,76472000.0,77311000.0,80785000.0,53157000.0,-2932000.0,7374000.0,17753000.0
Consolidated Income,90182000.0,69409000.0,62804000.0,66211000.0,70058000.0,33404000.0,13866000.0,4191000.0,10087000.0
Earnings Before Tax Margin,0.1379,0.1286,0.1403,0.113,0.0857,0.0535,-0.0055,0.0072,0.0301
Net Profit Margin,0.1371,0.129,0.1402,0.1134,0.0856,0.0527,0.0082,0.0,0.02
