date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,42209000.0,39699000.0,36213000.0,22301000.0,24534000.0
,depreciationAndAmortization,-1070000.0,-2382000.0,885000.0,3047000.0,3561000.0
,deferredIncomeTax,-1089000.0,-2135000.0,-1766000.0,6918000.0,-4676000.0
,stockBasedCompensation,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,5216075000.0,-341467000.0,-325880000.0,-287909000.0,-848147000.0
,accountsReceivables,-173000.0,1296000.0,-3227000.0,-1534000.0,-1643000.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,136735000.0,-5079340000.0,-4737873000.0,-4411993000.0,-4124084000.0
,otherNonCashItems,-5211750000.0,354134000.0,331336000.0,277344000.0,846734000.0
,netCashProvidedByOperatingActivites,44375000.0,47849000.0,40788000.0,21701000.0,22006000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-1163767000.0,-843120000.0,-759728000.0,-515021000.0,-1006461000.0
,salesMaturitiesOfInvestments,989672000.0,621132000.0,477664000.0,576073000.0,700057000.0
,otherInvestingActivites,-576692000.0,-180993000.0,-110295000.0,-255511000.0,-185562000.0
,netCashUsedForInvestingActivites,-750787000.0,-402981000.0,-392359000.0,-194459000.0,-491966000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-2490000.0,-2207000.0,-2203000.0,-2200000.0,-2201000.0
,otherFinancingActivites,824209000.0,273529000.0,339847000.0,295237000.0,487588000.0
,netCashUsedProvidedByFinancingActivities,821719000.0,271322000.0,337644000.0,293037000.0,485387000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,115307000.0,-83810000.0,-13927000.0,120279000.0,15427000.0
,cashAtEndOfPeriod,374000000.0,258693000.0,342503000.0,356430000.0,236151000.0
,cashAtBeginningOfPeriod,258693000.0,342503000.0,356430000.0,236151000.0,220724000.0
,operatingCashFlow,44375000.0,47849000.0,40788000.0,21701000.0,22006000.0
,capitalExpenditure,-8376000.0,2146000.0,-3601000.0,-3244000.0,-2263000.0
,freeCashFlow,35999000.0,34705000.0,37187000.0,18457000.0,19743000.0
