Date,2019-09-30,2018-09-30,2017-09-30,2016-12-31,2015-12-31
Depreciation & Amortization,140100000.0,190590000.0,149336000.0,210817000.0,213487000.0
Stock-based compensation,15700000.0,28795000.0,2772000.0,3854000.0,
Operating Cash Flow,169700000.0,180383000.0,78899000.0,111947000.0,123419000.0
Capital Expenditure,89900000.0,86425000.0,-50633000.0,-69645000.0,-65719000.0
Acquisitions and disposals,-64000000.0,-104377000.0,-53822000.0,0.0,0.0
Investment purchases and sales,-1200000.0,-2922000.0,0.0,0.0,
Investing Cash flow,-145500000.0,-179270000.0,-97462000.0,-69535000.0,-65444000.0
Issuance (repayment) of debt,-143000000.0,-1662625000.0,-39198000.0,-18133000.0,-21173000.0
Issuance (buybacks) of shares,-1200000.0,498349000.0,-3002000.0,-28313000.0,-3673000.0
Dividend payments,-0.0,-0.0,0.0,0.0,0.0
Financing Cash Flow,-20300000.0,21332000.0,-36621000.0,-46446000.0,-24846000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,
Net cash flow / Change in cash,39100000.0,22445000.0,-55184000.0,-4034000.0,33129000.0
Free Cash Flow,79800000.0,93958000.0,42302000.0,57700000.0,
Net Cash/Marketcap,0.0,0.0,-0.7446,-0.7502,-0.7502
