Date,2018-12-31,2017-12-31,2017-03-31,2016-03-31,2015-03-31,2014-03-31,2013-03-31,2012-03-31,2011-03-31,2010-03-31
Revenue,193718.0897,,1281583.2245,64502855.8837,56550036.1757,62013280.3482,58903693.9759,55877727.3449,46404613.0707,35891539.915
Revenue Growth,0.0,0.0,-0.980131372371935,0.140633326622298,-0.088097970980156,0.0527910248476481,0.0541533590355691,0.204141649877937,0.29291229021094,0.1275
Cost of Revenue,615260.6368,,639569.5835,32165951.4458,27864867.5711,30385353.2162,30334437.4297,25205212.0298,22784573.5227,18973927.4938
Gross Profit,-421542.547,16917612.4213,385537.7641,642013.641,32336904.4379,28685168.6047,31627927.132,28569256.5462,30672515.315,23620039.548
R&D Expenses,2835670.6223,,2891375.127,5648545.6935,5949020.9948,4461276.4791,3509446.5863,2920515.1563,3474780.8826,3326250.1831
SG&A Expense,7102463.8205,,5993917.4285,18708343.1266,17756023.4173,19162484.1206,19252020.4016,17144639.581,16613751.7178,14031129.1929
Operating Expenses,9389159.3343,21320007.4703,12153486.1314,8885292.5555,24337118.9114,23556242.4096,24784291.3107,24229750.0402,20438268.5288,20429901.8171
Operating Income,-9810701.8813,-4402395.0491,-11001950.6723,-8243278.9145,7999785.5265,5128926.1951,6843635.8214,4339506.506,10234246.7862,3190137.731
Interest Expense,-348638.2055,0.0,0.0,-217300.1016,-552452.6055,-668031.9767,0.0,0.0,0.0,0.0
Earnings before Tax,123722997.6845,,-1189696.1254,6954177.5166,5269842.7003,7604690.7948,4853489.4779,11138002.2219,3522110.7039,-4336874.9085
Income Tax Expense,0.0,,220259.1786,2925851.0901,1546373.708,3207393.5193,1125298.3133,2275683.5423,505769.8885,841093.5989
Net Income - Non-Controlling int,-625818.958,,-36773.3275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,123722997.6845,,-1409955.304,4028326.4265,3723468.9922,4397297.2755,3728191.1647,8862318.6796,3016340.8154,-5177968.5074
Preferred Dividends,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,123722997.6845,,-1409955.304,4028326.4265,3723468.9922,4397297.2755,3728191.1647,8862318.6796,3016340.8154,-5177968.5074
EPS,5.2822,,-0.0609,0.1763,0.1583,0.1902,0.1606,0.3872,0.1344,-0.2314
EPS Diluted,5.2822,,-0.0609,0.1763,0.1583,0.1902,0.1606,0.3777,0.1344,-0.2314
Weighted Average Shs Out,7007508.8278,,6654237.1209,7098435.4415,7443720.6072,7415816.8628,7383514.2169,7257660.2127,6786037.8684,6690422.4403
Weighted Average Shs Out (Dil),7007508.8278,,6654237.1209,7098435.4415,7443720.6072,7415816.8628,7383514.2169,7257660.2127,6786037.8684,6690422.4403
Dividend per Share,0.8683,,0.0,0.0,0.0662,0.0,0.028,0.0682,0.0,0.0
Gross Margin,-2.1761,,0.501,0.5013,0.5073,0.51,0.485,0.5489,0.509,0.4714
EBITDA Margin,93.6085,,0.0099,0.0186,0.0166,0.0243,0.0178,0.0367,0.0185,-0.0101
EBIT Margin,636.8758,,-1.0979,0.0992,0.0814,0.1226,0.0824,0.1993,0.0759,-0.1208
Profit Margin,92.4276,,-0.1596,0.0096,0.0107,0.0114,0.0101,0.0252,0.0099,-0.0211
Free Cash Flow margin,-238.8583,,6.607,0.1474,0.0887,0.0863,0.1631,0.1534,0.1916,-0.3564
EBITDA,125303631.8379,,86812.0737,7733332.7664,5826583.0103,9338427.6963,6559117.4297,12927918.7431,5604193.4647,-2469219.8623
EBIT,123374359.479,-4336874.9085,-11001950.6723,-1406996.227,6401724.9111,4601810.7235,7604690.7948,4853489.4779,11138002.2219,3522110.7039
Consolidated Income,123097178.7265,,-1446728.6315,4028326.4265,3723468.9922,4397297.2755,3728191.1647,8862318.6796,3016340.8154,-5177968.5074
Earnings Before Tax Margin,638.6755,,-0.9283,0.1078,0.0932,0.1226,0.0824,0.1993,0.0759,-0.1208
Net Profit Margin,638.6755,,-1.1002,0.0625,0.0658,0.0709,0.0633,0.1586,0.065,-0.1443
