date,,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2015-08-31_FY,2014-08-31_FY,2013-09-30_FY,2013-08-31_FY,2012-08-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,260022000.0,142482000.0,-219189000.0,-122932000.0,18042000.0,28853000.0,9581000.0,0.0,12123942000.0
,depreciationAndAmortization,179773000.0,112309000.0,46678000.0,18776000.0,65869000.0,32958000.0,13336000.0,0.0,6009510000.0
,deferredIncomeTax,-37967000.0,0.0,0.0,-10007000.0,-11679000.0,15014000.0,6870000.0,0.0,-332000000.0
,stockBasedCompensation,12287000.0,11225000.0,9491000.0,8431000.0,7691000.0,2968000.0,1362000.0,0.0,473040000.0
,changeInWorkingCapital,-79121000.0,-4216000.0,-63048000.0,-68137000.0,128467000.0,-85946000.0,50608000.0,-10874773000.0,0.0
,accountsReceivables,-29521000.0,-72518000.0,-13063000.0,0.0,3373000.0,0.0,0.0,0.0,-2282036000.0
,inventory,0.0,0.0,0.0,0.0,0.0,-116000.0,-16000.0,0.0,281607000.0
,accountsPayables,697000.0,5823000.0,2283000.0,0.0,-1077000.0,0.0,0.0,0.0,-154493000.0
,otherWorkingCapital,-121393000.0,-42272000.0,-38056000.0,24992000.0,93129000.0,-35338000.0,50608000.0,0.0,10874773000.0
,otherNonCashItems,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashProvidedByOperatingActivites,521143000.0,291315000.0,48688000.0,0.0,125087000.0,74905000.0,32120000.0,0.0,21252102000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-149658000.0,-661468000.0,-511173000.0,0.0,-275808000.0,-155602000.0,-80469000.0,0.0,-46751260000.0
,acquisitionsNet,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-565808000.0,-378838000.0,-124962000.0,66499000.0,6239000.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-715466000.0,-1040306000.0,-636135000.0,66499000.0,-269569000.0,-94880000.0,-140469000.0,0.0,-46680009000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-276000.0,-88234000.0,0.0,-0.0,-2316000.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,322000000.0,565398000.0,0.0,200100000.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-49609000.0,-48772000.0,-18615000.0,-66499000.0,-133908000.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,244769000.0,575935000.0,-7220000.0,66499000.0,179761000.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,195160000.0,760929000.0,539563000.0,-2544000.0,243637000.0,35265000.0,108528000.0,0.0,35221783000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,49609000.0,48772000.0,-47884000.0,66499000.0,99155000.0,15290000.0,179000.0,0.0,9793876000.0
,cashAtEndOfPeriod,49609000.0,48772000.0,18615000.0,66499000.0,133908000.0,34753000.0,19463000.0,0.0,19284382000.0
,cashAtBeginningOfPeriod,48772000.0,36834000.0,66499000.0,133908000.0,34753000.0,19463000.0,19284000.0,0.0,9490506000.0
,operatingCashFlow,521143000.0,291315000.0,48688000.0,0.0,125087000.0,74905000.0,32120000.0,0.0,21252102000.0
,capitalExpenditure,-149658000.0,-661468000.0,-511173000.0,0.0,-275808000.0,-155602000.0,-80469000.0,0.0,-46751260000.0
,freeCashFlow,371485000.0,-370153000.0,-462485000.0,0.0,-150721000.0,-80697000.0,-48349000.0,0.0,-25499158000.0
