date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY
,revenue,291778000.0,222637000.0,149885000.0,97952000.0,74767000.0,69911000.0,64574000.0,41193000.0,22763000.0
,costOfRevenue,98446000.0,69117000.0,48589000.0,33647000.0,27565000.0,26671000.0,23121000.0,13467000.0,7310000.0
,grossProfit,193332000.0,153520000.0,101296000.0,64305000.0,47202000.0,43240000.0,41453000.0,27726000.0,15453000.0
,grossProfitRatio,0.662599647677344,0.689552949419908,0.675824799012576,0.656495017967984,0.631321304853746,0.618500665131381,0.641945674729767,0.673075522540237,0.678864824495892
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,39002000.0,29388000.0,21320000.0,15795000.0,14919000.0,15778000.0,26165000.0,10340000.0,5308000.0
,GeneralAndAdministrativeExpenses,68072000.0,48077000.0,32041000.0,23291000.0,18286000.0,18201000.0,13561000.0,6832000.0,4574000.0
,SellingAndMarketingExpenses,46077000.0,35170000.0,20935000.0,15307000.0,12160000.0,12965000.0,14670000.0,10625000.0,6331000.0
,otherExpenses,63994000.0,-3240000.0,-1781000.0,289000.0,-678000.0,-544000.0,101000.0,-431000.0,-65000.0
,operatingExpenses,217145000.0,138169000.0,88162000.0,60349000.0,50143000.0,51008000.0,57612000.0,0.0,0.0
,costAndExpenses,315591000.0,207286000.0,136751000.0,93996000.0,77708000.0,77679000.0,80733000.0,44351000.0,24607000.0
,interestExpense,31529000.0,22313000.0,13273000.0,6582000.0,2781000.0,1858000.0,1951000.0,2797000.0,528000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,47164000.0,25885000.0,14272000.0,6498000.0,5291000.0,4534000.0,4310000.0,3670000.0,1812000.0
,EBITDA,23351000.0,41236000.0,27406000.0,10454000.0,2350000.0,-3234000.0,-11849000.0,512000.0,-32000.0
,EBITDARatio,0.0800300228255729,0.185216293787645,0.182846849251093,0.10672574322117,0.0314309789078069,-0.0462588147787902,-0.183494905070152,0.0124292962396524,-0.001405790097966
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-23813000.0,15351000.0,13134000.0,3956000.0,-2941000.0,-7768000.0,-16159000.0,-3158000.0,-1844000.0
,operatingIncomeRatio,-0.0816134184208542,0.0689508033255928,0.087627180838643,0.0403871283894152,-0.0393355357310043,-0.111112700433408,-0.250240034688884,-0.0766635107906683,-0.0810086543952906
,totalOtherIncomeExpensesNet,-111000.0,-45214000.0,-20509000.0,-14803000.0,-6261000.0,-2999000.0,-2085000.0,-1892000.0,-1998000.0
,incomeBeforeTax,-55453000.0,-52176000.0,-20648000.0,-17429000.0,-11983000.0,-12625000.0,-20195000.0,-7847000.0,-4370000.0
,incomeBeforeTaxRatio,-0.190052025855274,-0.23435457718169,-0.137758948527204,-0.177934090166612,-0.160271242660532,-0.180586746005636,-0.312741970452504,-0.190493530454203,-0.191978210253482
,incomeTaxExpense,0.0,-6805000.0,-9809000.0,1296000.0,1530000.0,1039000.0,-78000.0,708000.0,-72000.0
,netIncome,-51219000.0,-45371000.0,-10839000.0,-18725000.0,-13513000.0,-13664000.0,-20117000.0,-9197000.0,-2507000.0
,netIncomeRatio,-0.175540993495054,-0.203789127593347,-0.072315441838743,-0.191165060437765,-0.180734816162211,-0.195448498805624,-0.311534053953604,-0.223266088898599,-0.110134867987524
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.88165862813166,-1.96415090182064,-0.5,-1.02,-0.82,-0.91,-4.43,-1.55,-0.249216
,EPSDiluted,-1.88165862813166,-1.8978678466401,-0.5,-1.02,-0.82,-0.91,-4.43,-1.55,-0.249216
,weightedAverageShsOut,27220134.0,23099549.0,19985528.0,18411247.0,16472799.0,14939601.0,4889901.0,5998613.0,10059553.0
,weightedAverageShsOutDil,27220134.0,23906301.0,19985528.0,18411247.0,16472799.0,14939601.0,4889901.0,5998613.0,10059553.0
