date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY
,revenue,964100000.0,968000000.0,916000000.0,826000000.0,1138900000.0,1164500000.0,1184700000.0,1120800000.0,1023900000.0,1339200000.0,1337500000.0,1427900000.0,1859300000.0,1849000000.0,1933400000.0
,costOfRevenue,635900000.0,647100000.0,626100000.0,558500000.0,774600000.0,817200000.0,836800000.0,807600000.0,752800000.0,1105100000.0,1101100000.0,1171000000.0,1420300000.0,1385800000.0,1525700000.0
,grossProfit,328200000.0,320900000.0,289900000.0,267500000.0,364300000.0,347300000.0,347900000.0,313200000.0,271100000.0,234100000.0,236400000.0,256900000.0,439000000.0,463200000.0,407700000.0
,grossProfitRatio,0.340421118141272,0.33150826446281,0.316484716157205,0.323849878934625,0.319870050048292,0.298239587805925,0.293660842407361,0.279443254817987,0.26477195038578,0.174805854241338,0.176747663551402,0.179914559843126,0.236110364115527,0.250513791238507,0.210872038895211
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,198400000.0,182700000.0,166700000.0,156400000.0,235400000.0,216900000.0,220700000.0,214400000.0,204200000.0,219900000.0,219300000.0,239100000.0,274600000.0,253200000.0,250100000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,2800000.0,-22400000.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
