Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Depreciation & Amortization,35137000.0,27238000.0,21513000.0,17275000.0,19699000.0,12703000.0,15003000.0,15003000.0,14407000.0,15890000.0
Stock-based compensation,2081000.0,4269000.0,4359000.0,2827000.0,2787000.0,1763000.0,1288000.0,1288000.0,1354000.0,1425000.0
Operating Cash Flow,44739000.0,62936000.0,69727000.0,36110000.0,41628000.0,30280000.0,14657000.0,14657000.0,10718000.0,14067000.0
Capital Expenditure,31291000.0,27006000.0,25466000.0,20645000.0,13971000.0,13826000.0,8884000.0,8884000.0,-12001000.0,-5921000.0
Acquisitions and disposals,-269972000.0,-323000.0,-152242000.0,-0.0,-79407000.0,-0.0,-0.0,-0.0,5073000.0,-128000.0
Investment purchases and sales,-974000.0,-2770000.0,-1091000.0,-8701000.0,-748000.0,-6617000.0,-200000.0,-200000.0,699000.0,0.0
Investing Cash flow,-300965000.0,-27329000.0,-177708000.0,7905000.0,-93489000.0,-13986000.0,-6309000.0,-6309000.0,-6229000.0,-3649000.0
Issuance (repayment) of debt,-89862000.0,-51762000.0,-10328000.0,-20571000.0,-20000000.0,-34000.0,-255000.0,-255000.0,-1406000.0,-1563000.0
Issuance (buybacks) of shares,-124000.0,-1447000.0,103000.0,-7180000.0,1709000.0,-5120000.0,-72000.0,-72000.0,2000.0,-106000.0
Dividend payments,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Financing Cash Flow,247476000.0,-53209000.0,106375000.0,-26707000.0,42549000.0,-5617000.0,-1621000.0,-1621000.0,-1404000.0,-1669000.0
Effect of forex changes on cash,-1888000.0,5543000.0,-2369000.0,-3450000.0,-4044000.0,1107000.0,-810000.0,-810000.0,-818000.0,312000.0
Net cash flow / Change in cash,-10638000.0,-12059000.0,-3975000.0,13858000.0,-13356000.0,11784000.0,5917000.0,5917000.0,2267000.0,9061000.0
Free Cash Flow,13448000.0,35930000.0,44261000.0,15465000.0,27657000.0,16454000.0,5773000.0,5773000.0,-1283000.0,8146000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1462,0.1821
