Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,138908000.0,111209000.0,89059000.0,65690000.0
Revenue Growth,0.2491,0.2487,0.3557,
Cost of Revenue,0.0,0.0,0.0,0.0
Gross Profit,138908000.0,111209000.0,89059000.0,65690000.0
R&D Expenses,0.0,0.0,0.0,0.0
SG&A Expense,38551000.0,31848000.0,25138000.0,21851000.0
Operating Expenses,50336000.0,40761000.0,32610000.0,27892000.0
Operating Income,88572000.0,70448000.0,56449000.0,37798000.0
Interest Expense,0.0,0.0,0.0,0.0
Earnings before Tax,88572000.0,70448000.0,56449000.0,37798000.0
Income Tax Expense,25104000.0,32471000.0,23215000.0,15287000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,63468000.0,37977000.0,33234000.0,22511000.0
Preferred Dividends,0.0,0.0,0.0,0.0
Net Income Com,63468000.0,37977000.0,33234000.0,22511000.0
EPS,1.2,0.82,0.73,0.49
EPS Diluted,1.2,0.82,0.73,0.49
Weighted Average Shs Out,53012283.0,52963308.0,52963308.0,53000000.0
Weighted Average Shs Out (Dil),52963308.0,46219367.0,45271000.0,46148000.0
Dividend per Share,0.04,0.0,0.0,0.0
Gross Margin,1.0,1.0,1.0,1.0
EBITDA Margin,0.651,0.648,0.651,0.599
EBIT Margin,0.6376,0.6335,0.6338,0.5754
Profit Margin,0.457,0.341,0.373,0.343
Free Cash Flow margin,0.4084,0.3778,0.2998,0.3501
EBITDA,90421000.0,72089000.0,57957000.0,39368000.0
EBIT,88572000.0,70448000.0,56449000.0,37798000.0
Consolidated Income,63468000.0,37977000.0,33234000.0,22511000.0
Earnings Before Tax Margin,0.6376,0.6335,0.6338,0.5754
Net Profit Margin,0.4569,0.3415,0.3732,0.3427
