date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-294923000.0,1145694000.0,1015632000.0,1076151000.0,1046630000.0,1178730000.0,810400000.0,292400000.0,163700000.0,172200000.0,207300000.0,165200000.0,151800000.0,188500000.0,139600000.0,83363000.0,-105362000.0,36915000.0,-277587000.0
,depreciationAndAmortization,1645373000.0,1676121000.0,1691388000.0,1740928000.0,1811172000.0,1866045000.0,1300200000.0,346400000.0,368900000.0,402200000.0,355900000.0,236700000.0,184000000.0,151900000.0,112500000.0,118888000.0,125877000.0,143303000.0,202395000.0
,deferredIncomeTax,-20882000.0,162498000.0,147588000.0,157021000.0,161340000.0,110353000.0,115900000.0,21200000.0,7700000.0,23900000.0,17700000.0,2200000.0,-600000.0,13900000.0,16100000.0,13606000.0,-1799000.0,0.0,0.0
,stockBasedCompensation,69187000.0,-640000.0,-834000.0,-1138782000.0,-1021119000.0,-794000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-654681000.0,-82366000.0,4781000.0,64720000.0,265072000.0,170388000.0,128100000.0,2600000.0,-9900000.0,-108100000.0,-5500000.0,-44300000.0,-85900000.0,-73000000.0,128100000.0,58706000.0,-7959000.0,0.0,0.0
,accountsReceivables,-128188000.0,0.0,0.0,-10567000.0,40065000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3161000.0,-17000000.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-83000000.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,19978000.0,-32183000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21681000.0,-4000000.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,0.0,-6304000.0,55792000.0,491061000.0,687466000.0,1002706000.0,104460000.0,173022000.0,439935000.0,329634000.0,414930000.0,193225000.0,206461000.0,131262000.0,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,-6041000.0,182652000.0,-20882000.0,97195000.0,104132000.0,36082000.0,-56000000.0,29200000.0,119200000.0,130900000.0,-22500000.0,-1800000.0,1200000.0,-75400000.0,3700000.0,6163000.0,634000.0,-19689000.0,17839000.0
,netCashProvidedByOperatingActivites,2130383000.0,3105682000.0,2840372000.0,3140217000.0,3381232000.0,3360040000.0,2296700000.0,694900000.0,644400000.0,621600000.0,582400000.0,399200000.0,250400000.0,205900000.0,348400000.0,216513000.0,91933000.0,123614000.0,220234000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-1183725000.0,-4728492000.0,-5948409000.0,-5225256000.0,-3840150000.0,-3563656000.0,-2546618000.0,-1996159000.0,-1074781000.0,-810236000.0,-2079968000.0,-1717751000.0,-1641579000.0,-863881000.0,-973205000.0,-198870000.0,-313213000.0,0.0,0.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,-195000000.0,0.0,0.0,120000000.0,71000000.0,0.0,0.0,0.0,-143000000.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3000000.0,0.0,-3000000.0,-2260000.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9821000.0,0.0,0.0
,otherInvestingActivites,471437000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-73836000.0,65023000.0,-316170000.0,-676619000.0
,netCashUsedForInvestingActivites,-712288000.0,-2954743000.0,-4052610000.0,-3427395000.0,-1331112000.0,-1715905000.0,-1831815000.0,-1337058000.0,-357994000.0,-567865000.0,-1378827000.0,-1591619000.0,-1160998000.0,-415790000.0,-843289000.0,-1416734000.0,-218481000.0,-316170000.0,-676619000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-11560015000.0,0.0,0.0,-4695453000.0,-5213724000.0,-300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-239369000.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405051000.0,0.0,0.0,0.0
,commonStockRepurchased,-127777000.0,-639941000.0,-834398000.0,-1138782000.0,-1021119000.0,-793945000.0,0.0,0.0,-320100000.0,-100000000.0,110200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-483873000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38838000.0,-5782000.0,237901000.0,389839000.0
,netCashUsedProvidedByFinancingActivities,-1225332000.0,-265006000.0,600410000.0,-87568000.0,-2417166000.0,-728291000.0,734057000.0,417430000.0,-175266000.0,-53221000.0,1017631000.0,1178456000.0,860593000.0,321079000.0,443558000.0,1363467000.0,136546000.0,237901000.0,389839000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
