date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY,1985-12-31_FY
,revenue,785461000.0,711502000.0,625904000.0,709598000.0,665777000.0,646086000.0,635742000.0,745994000.0,895492000.0,1021200000.0,515457000.0,300618000.0,189465000.0,215319000.0,216573000.0,172336000.0,133450000.0,107720000.0,94488000.0,71912000.0,101200000.0,108900000.0,111700000.0,139037000.0,92700000.0,89200000.0,103900000.0,83700000.0,51500000.0,59200000.0,52100000.0,69300000.0,78200000.0,56400000.0,12900000.0,5600000.0
,costOfRevenue,571722000.0,730057000.0,569423000.0,586809000.0,532702000.0,623405000.0,640381000.0,696542000.0,675614000.0,644456000.0,399255000.0,288476000.0,139821000.0,128966000.0,101852000.0,104930000.0,79790000.0,84775000.0,89310000.0,79195000.0,86700000.0,66900000.0,97900000.0,150595000.0,77600000.0,61600000.0,66500000.0,57500000.0,41000000.0,45500000.0,35900000.0,41900000.0,41900000.0,30800000.0,12100000.0,4800000.0
,grossProfit,213739000.0,-18555000.0,56481000.0,122789000.0,133075000.0,22681000.0,-4639000.0,49452000.0,219878000.0,376744000.0,116202000.0,12142000.0,49644000.0,86353000.0,114721000.0,67406000.0,53660000.0,22945000.0,5178000.0,-7283000.0,7600000.0,18300000.0,2500000.0,-11558000.0,15100000.0,27600000.0,37400000.0,26200000.0,10500000.0,13700000.0,16200000.0,27400000.0,36300000.0,25600000.0,800000.0,800000.0
,grossProfitRatio,0.272119175872513,-0.0260786336510649,0.0902390781972954,0.173040228411016,0.199879238844238,0.0351052336685828,-0.00729698525502484,0.0662900774000863,0.245538765282102,0.368922835879358,0.22543490533643,0.0403901296662209,0.262022009342095,0.401046818905902,0.529710536401121,0.391131278432829,0.402098164106407,0.213005941329372,0.0548006096012192,-0.101276560240294,0.075098814229249,0.168044077134986,0.0223813786929275,-0.0831289512863482,0.162891046386192,0.309417040358744,0.359961501443696,0.313022700119474,0.203883495145631,0.231418918918919,0.310940499040307,0.395382395382395,0.464194373401535,0.453900709219858,0.062015503875969,0.142857142857143
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890000.0,97000.0,16950000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6700000.0,8500000.0,9400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,33722000.0,34493000.0,31345000.0,33616000.0,29376000.0,32834000.0,40845000.0,55343000.0,32977000.0,50820000.0,25066000.0,22097000.0,25846000.0,23875000.0,19369000.0,37388000.0,37014000.0,12264000.0,8806000.0,8714000.0,9700000.0,9300000.0,13100000.0,13392000.0,12600000.0,11500000.0,11900000.0,14300000.0,13000000.0,28600000.0,16000000.0,9900000.0,9700000.0,5400000.0,5600000.0,2500000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-2167000.0,2575000.0,7704000.0,4651000.0,1964000.0,1913000.0,3618000.0,82768000.0,-23487000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,132019000.0,75441000.0,76785000.0,82863000.0,59525000.0,62274000.0,88622000.0,89572000.0,60508000.0,69948000.0,41302000.0,37403000.0,63327000.0,44859000.0,46141000.0,58273000.0,55814000.0,87680000.0,44265000.0,20061000.0,78100000.0,74000000.0,259300000.0,13392000.0,26000000.0,28400000.0,29700000.0,28200000.0,18800000.0,34800000.0,23000000.0,21600000.0,19200000.0,11800000.0,7500000.0,3000000.0
,costAndExpenses,703741000.0,805498000.0,646208000.0,669672000.0,592227000.0,685679000.0,729003000.0,786114000.0,736122000.0,714404000.0,440557000.0,325879000.0,203148000.0,173825000.0,147993000.0,163203000.0,135604000.0,172455000.0,133575000.0,99256000.0,164800000.0,140900000.0,357200000.0,163987000.0,103600000.0,90000000.0,96200000.0,85700000.0,59800000.0,80300000.0,58900000.0,63500000.0,61100000.0,42600000.0,19600000.0,7800000.0
,interestExpense,19183000.0,22884000.0,21751000.0,15371000.0,33776000.0,36879000.0,31998000.0,21519000.0,5884000.0,41384000.0,30942000.0,18102000.0,4139000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,131387000.0,178876000.0,128473000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102713000.0,0.0,20984000.0,26772000.0,20885000.0,18800000.0,16627000.0,13511000.0,11347000.0,26700000.0,22000000.0,31000000.0,35631000.0,13400000.0,16900000.0,17800000.0,13900000.0,5800000.0,6200000.0,7000000.0,11700000.0,9500000.0,6200000.0,1500000.0,400000.0
