date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,revenue,1924700000.0,2163720000.0,2084126000.0,2506202000.0,2502267000.0,2635940000.0,2760909000.0,2766457000.0,2915665000.0,2779727000.0,2742578000.0,2697051000.0,2973723000.0,2712095000.0,2547628000.0,1707262000.0,1503055000.0,1435070000.0,979667000.0,803607000.0,663500000.0,454400000.0,202600000.0,117300000.0,102800000.0
,costOfRevenue,917981000.0,963478000.0,886596000.0,1024336000.0,1011249000.0,1064753000.0,1087107000.0,1248338000.0,1237421000.0,1099478000.0,1087785000.0,1070118000.0,0.0,1366430000.0,1305027000.0,679790000.0,583660000.0,541596000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,1006719000.0,1200242000.0,1197530000.0,1481866000.0,1491018000.0,1571187000.0,1673802000.0,1518119000.0,1678244000.0,1680249000.0,1654793000.0,1626933000.0,0.0,1345665000.0,1242601000.0,1027472000.0,919395000.0,893474000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.523052423754351,0.554712254820402,0.574595777798463,0.591279553683223,0.595866867924166,0.596063263958967,0.606250332770837,0.548759297541946,0.575595618838241,0.604465474487243,0.603371353522124,0.603226635313904,0.0,0.496171778643447,0.487748211277314,0.60182444170842,0.611684203172871,0.62259959444487,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,32210000.0,226619000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,169920000.0,141871000.0,158999000.0,179279000.0,175307000.0,185924000.0,211100000.0,201894000.0,209981000.0,214225000.0,231688000.0,194027000.0,232068000.0,221356000.0,183001000.0,145218000.0,122405000.0,98458000.0,72572000.0,47911000.0,40200000.0,28600000.0,13600000.0,5200000.0,6700000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,3708000.0,-27274000.0,13233000.0,7308000.0,7660000.0,10603000.0,6698000.0,7158000.0,7830000.0,7922000.0,4324000.0,0.0,0.0,0.0,0.0,0.0,0.0,-6874000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,589027000.0,588441000.0,588388000.0,744338000.0,718259000.0,722154000.0,742312000.0,719705000.0,763792000.0,744929000.0,771191000.0,731454000.0,1590000000.0,618759000.0,517962000.0,388132000.0,337437000.0,331784000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,1507008000.0,1551919000.0,1474984000.0,1768674000.0,1729508000.0,1786907000.0,1829419000.0,1968043000.0,2001213000.0,1844407000.0,1858976000.0,1801572000.0,0.0,1985189000.0,1822989000.0,1067922000.0,921097000.0,873380000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,262816000.0,315970000.0,311588000.0,367960000.0,345864000.0,420792000.0,457597000.0,476266000.0,523286000.0,541728000.0,616592000.0,571533000.0,634554000.0,215587000.0,161712000.0,30901000.0,204260000.0,207840000.0,173076000.0,170273000.0,141700000.0,114700000.0,42900000.0,16700000.0,16400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,419107000.0,446570000.0,429389000.0,565059000.0,542952000.0,536230000.0,531212000.0,517811000.0,553811000.0,530704000.0,539503000.0,537427000.0,462635000.0,397403000.0,334961000.0,242914000.0,215032000.0,205826000.0,123862000.0,99846000.0,83600000.0,59200000.0,47400000.0,14700000.0,11800000.0
,EBITDA,836799000.0,1058371000.0,1038531000.0,1302587000.0,1315711000.0,1385263000.0,1462702000.0,1316225000.0,1468263000.0,1466024000.0,1423105000.0,1432906000.0,1695066000.0,1124309000.0,1059600000.0,882254000.0,796990000.0,767516000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,0.434768535356159,0.489144159133344,0.498305284805237,0.519745415573046,0.525807597670433,0.525529033286038,0.529790007566349,0.475780032004835,0.503577400009946,0.527398553886767,0.518893172773938,0.531286208529242,0.570014759276503,0.41455369373123,0.415916295471709,0.516765440805219,0.530246730824887,0.534828266216979,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
