date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1997-03-31_FY,1996-12-31_FY,1996-03-31_FY,1995-12-31_FY,1995-03-31_FY,1994-03-31_FY
,revenue,1221187000.0,957322000.0,742266000.0,646326000.0,754306000.0,458934000.0,241826000.0,517200000.0,668100000.0,810100000.0,1165200000.0,1133300000.0,2104000000.0,1299900000.0,1583900000.0,1513800000.0,1855700000.0,1173800000.0,551600000.0,735600000.0,697300000.0,369900000.0,270400000.0,259700000.0,42000000.0,182300000.0,33500000.0,202500000.0,29200000.0,25000000.0
,costOfRevenue,684488000.0,552489000.0,508395000.0,395062000.0,281156000.0,174063000.0,153315000.0,401900000.0,459400000.0,482800000.0,478400000.0,425800000.0,806000000.0,548700000.0,596000000.0,485900000.0,492000000.0,441200000.0,244400000.0,209700000.0,185800000.0,209400000.0,122100000.0,110600000.0,14000000.0,147700000.0,11900000.0,146100000.0,9900000.0,8600000.0
,grossProfit,536699000.0,404833000.0,233871000.0,251264000.0,473150000.0,284871000.0,88511000.0,115300000.0,208700000.0,327300000.0,686800000.0,707500000.0,1298000000.0,751200000.0,987900000.0,1027900000.0,1363700000.0,732600000.0,307200000.0,525900000.0,511500000.0,160500000.0,148300000.0,149100000.0,28000000.0,34600000.0,21600000.0,56400000.0,19300000.0,16400000.0
,grossProfitRatio,0.439489611337166,0.422880702626702,0.315077074795289,0.38875737630855,0.627265327334,0.620723241250376,0.366011098889284,0.222931167826759,0.312378386469091,0.404024194543883,0.589426707861311,0.624283067149034,0.616920152091255,0.577890606969767,0.623713618283983,0.679019685559519,0.73487093819044,0.624126767762822,0.556925308194344,0.714926590538336,0.733543668435394,0.433901054339011,0.54844674556213,0.574123989218329,0.666666666666667,0.189797037849698,0.644776119402985,0.278518518518518,0.660958904109589,0.656
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,58806000.0,45019000.0,37294000.0,37603000.0,37026000.0,10582000.0,77687000.0,31628000.0,88518000.0,0.0,197000000.0,169502860.8,220170701.6,56868102.5,57065277.8,32761393.2,0.0,0.0,0.0,55000000.0,43700000.0,43500000.0,22600000.0,36900000.0,5500000.0,0.0,4400000.0,0.0,3600000.0,3600000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,59017000.0,44391000.0,37294000.0,37603000.0,41026000.0,10582000.0,37305000.0,8070000.0,69596000.0,231965000.0,409851000.0,470481000.0,369707000.0,898904000.0,856939000.0,717174000.0,738334000.0,687007000.0,182726000.0,176486000.0,132132000.0,136210000.0,78232000.0,13600000.0,18500000.0,27100000.0,14800000.0,30600000.0,10100000.0,9100000.0
,costAndExpenses,743505000.0,717800000.0,659555000.0,842597000.0,584058000.0,182223000.0,121114000.0,617600000.0,673100000.0,1209700000.0,857300000.0,893200000.0,1253800000.0,658600000.0,751500000.0,640000000.0,718800000.0,681400000.0,455900000.0,350900000.0,321200000.0,382100000.0,198000000.0,204200000.0,32500000.0,174800000.0,26700000.0,176700000.0,20000000.0,17700000.0
,interestExpense,72160000.0,94461000.0,93275000.0,69815000.0,56687000.0,17621000.0,75825000.0,90718000.0,94962000.0,141497000.0,149918000.0,160988000.0,183925000.0,204534437.5,200395994.3,206057534.0,205641000.0,75097000.0,71311000.0,91800000.0,96174000.0,0.0,59320000.0,0.0,8600000.0,-22200000.0,6100000.0,-23000000.0,2900000.0,3400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,0.0,117850000.0,122566000.0,141748000.0,141043000.0,52607000.0,31845000.0,99800000.0,114800000.0,195600000.0,212900000.0,237300000.0,223500000.0,221200000.0,203800000.0,198900000.0,183700000.0,146900000.0,139900000.0,121700000.0,92900000.0,91400000.0,51700000.0,56700000.0,13000000.0,0.0,10400000.0,0.0,6500000.0,5500000.0
,EBITDA,485021000.0,352590000.0,207277000.0,-53008000.0,315085000.0,225002000.0,152557000.0,2318000.0,127362000.0,-192003000.0,524418000.0,501388000.0,1106525000.0,996534437.5,920395994.3,1072700000.0,1412941000.0,639300000.0,235600000.0,564300000.0,469000000.0,79200000.0,124200000.0,112200000.0,22500000.0,-36700000.0,17200000.0,-20300000.0,15700000.0,12800000.0
,EBITDARatio,0.397171768123965,0.368308677748971,0.279248948490164,-0.0820143395128774,0.417715091753214,0.490270932203759,0.630854415985047,0.00448182521268368,0.190633138751684,-0.23701148006419,0.450066941297631,0.442414188652607,0.525914923954373,0.766623922994076,0.581094762485005,0.708614083762716,0.76140593845988,0.544641335832339,0.427121102248006,0.767128874388255,0.672594292270185,0.214111922141119,0.459319526627219,0.432036965729688,0.535714285714286,-0.201317,0.513432835820895,-0.100247,0.537671232876712,0.512
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,477682000.0,239522000.0,82711000.0,-196271000.0,170248000.0,276711000.0,120712000.0,-100400000.0,-5000000.0,-399600000.0,307900000.0,240100000.0,850300000.0,641300000.0,832400000.0,873800000.0,1136900000.0,492400000.0,95700000.0,384800000.0,376100000.0,-12200000.0,72500000.0,55500000.0,9500000.0,7500000.0,6800000.0,25800000.0,9200000.0,7300000.0
,operatingIncomeRatio,0.391162041521896,0.25020003718707,0.111430403655832,-0.303671831243057,0.225701505754959,0.602942906823203,0.499168823865093,-0.194122196442382,-0.0074839095943721,-0.49327243550179,0.264246481290766,0.211859172328598,0.404134980988593,0.493345641972459,0.525538228423512,0.577222882811468,0.612652907258716,0.419492247401602,0.173495286439449,0.523110386079391,0.539366126487882,-0.0329818869964855,0.268121301775148,0.213708124759338,0.226190476190476,0.0411409764125069,0.202985074626866,0.127407407407407,0.315068493150685,0.292
