date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,revenue,163732000.0,224579000.0,242502000.0,162205000.0,78402000.0,62521000.0,48987000.0,0.0
,costOfRevenue,172291000.0,176769000.0,166807000.0,140995000.0,122705000.0,95811000.0,79079000.0,0.0
,grossProfit,-8559000.0,47810000.0,75695000.0,21210000.0,-44303000.0,-33290000.0,-30092000.0,0.0
,grossProfitRatio,-0.0522744484889942,0.21288722454014,0.312141755531913,0.130760457445825,-0.565074870539017,-0.532461093072728,-0.614285422663156,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,25671000.0,31973000.0,32385000.0,29081000.0,33995000.0,35382000.0,31909000.0,5505000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,-172000.0,-8000.0
,operatingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,197962000.0,208742000.0,199192000.0,170076000.0,156700000.0,131193000.0,110988000.0,5505000.0
,interestExpense,29557000.0,44101000.0,39855000.0,27719000.0,16002000.0,998000.0,172000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,48369000.0,54224000.0,56607000.0,48510000.0,36562000.0,14263000.0,686000.0,0.0
,EBITDA,14139000.0,70061000.0,99917000.0,40639000.0,-41736000.0,-54409000.0,-61315000.0,-4370000.0
,EBITDARatio,0.0863545305743532,0.311965945168515,0.412025467831193,0.250540982090564,-0.532333358842887,-0.870251595463924,-1.25165860330292,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-34230000.0,15837000.0,43310000.0,-7871000.0,-78298000.0,-68672000.0,-62001000.0,-5505000.0
,operatingIncomeRatio,-0.209061148706423,0.070518614830416,0.178596465183792,-0.0485250146419654,-0.998673503226958,-1.09838294333104,-1.26566231857432,0.0
,totalOtherIncomeExpensesNet,-601145000.0,79302000.0,-7219000.0,-18056000.0,-22549000.0,-422949000.0,-55444000.0,-1143000.0
,incomeBeforeTax,-671983000.0,44654000.0,-12698000.0,-59726000.0,-124835000.0,-510789000.0,-116565000.0,-6307000.0
,incomeBeforeTaxRatio,-4.10416412185767,0.198834263221405,-0.0523624547426413,-0.368213063715668,-1.59224254483304,-8.16987892068265,-2.37950884928655,0.0
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,-671983000.0,44654000.0,-12698000.0,-59726000.0,-124835000.0,-510789000.0,-116565000.0,-6307000.0
,netIncomeRatio,-4.10416412185767,0.198834263221405,-0.0523624547426413,-0.368213063715668,-1.59224254483304,-8.16987892068265,-2.37950884928655,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-98.6947581770382,6.6,-1.8,-8.3,-22.2,-238.6,-102.000408,-19.200077
,EPSDiluted,-98.6947581770382,6.4,-1.8,-8.3,-22.2,-238.6,-102.000408,-19.200077
,weightedAverageShsOut,6808700.0,6808700.0,7182700.0,7179400.0,5617400.0,2141017.0,1146602.0,332708.0
,weightedAverageShsOutDil,6808700.0,6953200.0,7182700.0,7179400.0,5617400.0,2141017.0,1146602.0,332708.0
