date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,revenue,1078192000.0,1166014000.0,1180022000.0,939780000.0,1203282000.0,1634762000.0,1735646000.0,110200000.0,133800000.0,179000000.0,79800000.0,36000000.0,3100000.0,0.0,0.0,0.0,44100000.0,89700000.0,87100000.0
,costOfRevenue,669394000.0,807033000.0,848030000.0,820880000.0,929899000.0,1095751000.0,1326625000.0,178200000.0,192800000.0,168200000.0,94800000.0,29400000.0,2200000.0,0.0,0.0,0.0,11400000.0,75900000.0,64100000.0
,grossProfit,408798000.0,358981000.0,331992000.0,118900000.0,273383000.0,539011000.0,409021000.0,-68000000.0,-59100000.0,10800000.0,-15000000.0,6600000.0,900000.0,0.0,0.0,0.0,32700000.0,13800000.0,23000000.0
,grossProfitRatio,0.379151394185822,0.30787023140374,0.281343907147494,0.126518972525485,0.227197780736353,0.329718332087484,0.235659230050367,-0.617059891107078,-0.441704035874439,0.0603351955307263,-0.18796992481203,0.183333333333333,0.290322580645161,0.0,1.0,0.336420608951251,0.741496598639456,0.153846153846154,0.26406429391504
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27500000.0,169000000.0,282600000.0,218600000.0,177100000.0,260300000.0,304000000.0,213000000.0,127200000.0,98200000.0,68000000.0,33900000.0
,GeneralAndAdministrativeExpenses,155491000.0,172623000.0,168296000.0,166765000.0,218873000.0,209190000.0,254002000.0,326400000.0,293000000.0,100800000.0,84400000.0,45800000.0,37800000.0,33600000.0,32600000.0,27500000.0,22800000.0,17500000.0,12400000.0
,SellingAndMarketingExpenses,11147000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,-421000.0,-3746000.0,1522000.0,12198000.0,25887000.0,20706000.0,34400000.0,42600000.0,5000000.0,200000.0,100000.0,400000.0,700000.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,238291000.0,249744000.0,242112000.0,233681000.0,322769000.0,474546000.0,291950000.0,331011000.0,491129000.0,390805000.0,305149000.0,238483000.0,302349000.0,341853000.0,249663000.0,153548000.0,128203000.0,97775000.0,58739000.0
