date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,revenue,11789000000.0,13210000000.0,14155000000.0,15353000000.0,18438000000.0,19437000000.0,18639000000.0,12997693000.0,13028985000.0,13626168000.0,12986500000.0,12107613000.0,10840098000.0,7127494000.0,4365576000.0,3738320000.0,3332641000.0,2834624000.0,2200417000.0,1693625000.0,1337501000.0,1079953000.0
,costOfRevenue,7374000000.0,8098000000.0,8739000000.0,10048000000.0,11635000000.0,12039000000.0,11480000000.0,8211863000.0,8077422000.0,1834106000.0,1771129000.0,6527823000.0,5845513000.0,3839745000.0,2251574000.0,1934617000.0,1739520000.0,912798000.0,0.0,323811000.0,259474000.0,209084000.0
,grossProfit,4415000000.0,5112000000.0,5416000000.0,5305000000.0,6803000000.0,7398000000.0,7159000000.0,4785830000.0,4951563000.0,11792062000.0,11215371000.0,5579790000.0,4994585000.0,3287749000.0,2114002000.0,1803703000.0,1593121000.0,1921826000.0,0.0,1369814000.0,1078027000.0,870869000.0
,grossProfitRatio,0.374501654084316,0.386979560938683,0.382620981985164,0.345535074578258,0.368966265321618,0.380614292329063,0.384087129137829,0.368206111653814,0.380042113794743,0.865398254300108,0.863617679898356,0.46084971496859,0.460750908340497,0.461276993007641,0.484243545410732,0.482490263005842,0.478035587991626,0.677982688356551,0.0,0.808805963539745,0.806000892709613,0.806395278313038
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,327000000.0,321000000.0,337000000.0,394000000.0,450000000.0,457000000.0,434000000.0,287412000.0,272829000.0,5832706000.0,5495492000.0,247132000.0,229526000.0,0.0,0.0,0.0,0.0,0.0,0.0,1061103000.0,825291000.0,683963000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,3842000000.0,4231000000.0,4529000000.0,5091000000.0,5728000000.0,5989000000.0,5678000000.0,3784567000.0,3741439000.0,10720974000.0,10100443000.0,4511125000.0,1937298000.0,2802064000.0,1733542000.0,1398170000.0,1254254000.0,1631056000.0,1958907000.0,1180771000.0,922915000.0,765614000.0
,costAndExpenses,11216000000.0,12329000000.0,13268000000.0,15139000000.0,17363000000.0,18028000000.0,17158000000.0,11996430000.0,11818861000.0,12555080000.0,11871572000.0,11038948000.0,7782811000.0,6641809000.0,3985116000.0,3332787000.0,2993774000.0,2543854000.0,1958907000.0,1504582000.0,1182389000.0,974698000.0
,interestExpense,1034000000.0,1044000000.0,983000000.0,942000000.0,962000000.0,973000000.0,972000000.0,618124000.0,622933000.0,649060000.0,653683000.0,652525000.0,658982000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,558000000.0,608000000.0,700000000.0,861000000.0,1100000000.0,1172000000.0,1181000000.0,782675000.0,725558000.0,652674000.0,609839000.0,566211000.0,499085000.0,316215000.0,188771000.0,164563000.0,156684000.0,143766000.0,118218000.0,119668000.0,97624000.0,81651000.0
