date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,169569000.0,149243000.0,136940000.0,93092000.0,81479000.0,63540000.0,52377000.0,41617000.0,34445000.0,23438000.0,17378000.0,5878000.0,7000000.0
,depreciationAndAmortization,4103000.0,3952000.0,3648000.0,2845000.0,3058000.0,2595000.0,1838000.0,1841000.0,1218000.0,1173000.0,1066000.0,1087000.0,900000.0
,deferredIncomeTax,-9723000.0,-1069000.0,-14092000.0,14127000.0,-1526000.0,-4724000.0,-4814000.0,-1805000.0,-2181000.0,-1240000.0,-2212000.0,-1601000.0,-1200000.0
,stockBasedCompensation,1332000.0,1100000.0,851000.0,1170000.0,1198000.0,1265000.0,3681000.0,1205000.0,1049000.0,975000.0,713000.0,785000.0,671000.0
,changeInWorkingCapital,7247487000.0,-812755000.0,-817565000.0,-617776000.0,-1201572000.0,-919402000.0,-468100000.0,-550400000.0,-393700000.0,-466300000.0,-342200000.0,-395500000.0,-289600000.0
,accountsReceivables,-10579000.0,-2192000.0,-3409000.0,-4860000.0,-2103000.0,-2000000.0,-952000.0,-1104000.0,-966000.0,-1202000.0,-790000.0,-2174000.0,-77000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,387000.0,1553000.0,5410000.0,570000.0,2032000.0,340000.0,1171000.0,-173000.0,-3000.0,47000.0,-128000.0,-254000.0,0.0
,otherWorkingCapital,-793283000.0,-8040770000.0,-7228015000.0,-6410450000.0,-5792674000.0,-4591102000.0,-3671700000.0,-3203600000.0,-2653200000.0,-2259500000.0,-1793200000.0,-1451000000.0,-1055500000.0
,otherNonCashItems,626000.0,-1953000.0,7144000.0,4018000.0,7281000.0,553000.0,4610000.0,22862000.0,-2980000.0,-21000.0,2455000.0,0.0,900000.0
,netCashProvidedByOperatingActivites,191290000.0,164275000.0,168301000.0,118464000.0,98521000.0,74424000.0,64115000.0,74198000.0,41184000.0,24323000.0,29575000.0,2463000.0,12200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-2305000.0,-2356000.0,-2300000.0,-21154000.0,-22205000.0,-5537000.0,-1307000.0,-1346000.0,-5474000.0,-1314000.0,-428000.0,-2294000.0,-800000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,-12000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-335232000.0,-294082000.0,-156815000.0,-149016000.0,-198985000.0,-89093000.0,-67543000.0,-102030000.0,-60355000.0,-118174000.0,-89443000.0,-201785000.0,-23825000.0
,salesMaturitiesOfInvestments,220993000.0,136185000.0,98077000.0,94364000.0,79061000.0,65140000.0,36245000.0,49663000.0,108073000.0,97863000.0,64186000.0,49152000.0,9434000.0
,otherInvestingActivites,-57829000.0,-73563000.0,3272000.0,-8467000.0,-18660000.0,3428000.0,-8461000.0,-2336000.0,-12033000.0,-36666000.0,7995000.0,5409000.0,0.0
,netCashUsedForInvestingActivites,-1411071000.0,-988349000.0,-754474000.0,-1042248000.0,-861649000.0,-749480000.0,-549092000.0,-571693000.0,-509808000.0,-507740000.0,-215337000.0,-402690000.0,-321700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-34710000.0,0.0,-200000.0,-20400000.0,-400000.0,-300000.0,0.0,0.0,-20464000.0,-20738000.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,52076000.0,10337000.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,-40000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6500000.0
,dividendsPaid,-28293000.0,-24116000.0,-20257000.0,-10102000.0,-7905000.0,-6163000.0,-4040000.0,-4098000.0,-3534000.0,-200000.0,0.0,0.0,0.0
,otherFinancingActivites,-729000.0,-1977000.0,-2360000.0,-1320000.0,0.0,1770000.0,971000.0,262000.0,381000.0,127000.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,2800592000.0,772779000.0,790482000.0,617373000.0,1194890000.0,729827000.0,524026000.0,575165000.0,406436000.0,494499000.0,341534000.0,403515000.0,316000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,1580811000.0,-51295000.0,204309000.0,-306411000.0,431762000.0,54771000.0,39049000.0,77670000.0,-62188000.0,10955000.0,155772000.0,3288000.0,6500000.0
,cashAtEndOfPeriod,2211411000.0,630600000.0,681895000.0,477586000.0,783997000.0,352235000.0,297464000.0,258415000.0,180745000.0,242933000.0,231978000.0,76206000.0,6500000.0
,cashAtBeginningOfPeriod,630600000.0,681895000.0,477586000.0,783997000.0,352235000.0,297464000.0,258415000.0,180745000.0,242933000.0,231978000.0,76206000.0,72918000.0,0.0
