Date,2018-12-31,2017-12-31,2016-12-31
Cash and cash equivalents,157147000.0,5497000.0,1956000.0
Short-term investments,0.0,0.0,0.0
Cash and short-term investments,157147000.0,5497000.0,1956000.0
Receivables,34000.0,67000.0,5000.0
Inventories,0.0,0.0,0.0
Total current assets,158970000.0,6048000.0,1968000.0
Property Plant & Equipment Net,209000.0,114000.0,0.0
Goodwill and Intangible Assets,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0
Tax assets,0.0,0.0,
Total non-current assets,1142000.0,295000.0,
Total assets,160112000.0,6343000.0,1975000.0
Payables,2212000.0,938000.0,94000.0
Short-term debt,0.0,0.0,0.0
Total current liabilities,4789000.0,2238000.0,293000.0
Long-term debt,0.0,0.0,315000.0
Total debt,0.0,0.0,
Deferred revenue,0.0,0.0,
Tax Liabilities,0.0,0.0,
Deposit Liabilities,0.0,0.0,
Total non-current liabilities,316000.0,273000.0,
Total liabilities,5105000.0,2511000.0,653000.0
Other comprehensive income,0.0,0.0,
Retained earnings (deficit),-65270000.0,-14532000.0,-2591000.0
Total shareholders equity,155007000.0,-13196000.0,-2473000.0
Investments,0.0,0.0,0.0
Net Debt,-157147000.0,-5497000.0,
Other Assets,1789000.0,484000.0,
Other Liabilities,2577000.0,1300000.0,199000.0
