Date,2017-12,2016-12,2015-12,2014-12,2013-12
Cash and cash equivalents,2000000.0,2000000.0,1000000.0,5000000.0,1000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,-0000000.0,-0000000.0,0000000.0,0000000.0,1000000.0
Inventories,,,,,
Total current assets,17000000.0,17000000.0,18000000.0,14000000.0,14000000.0
Property, Plant & Equipment Net,17000000.0,16000000.0,18000000.0,14000000.0,13000000.0
Goodwill and Intangible Assets,0,0,0,0,0
Long-term investments,000000.0,000000.0,000000.0,0000000.0,0000000.0
Tax assets,,,,,
Total non-current assets,1000000.0,1000000.0,1000000.0,0000000.0,0000000.0
Total assets,19000000.0,18000000.0,20000000.0,19000000.0,16000000.0
Payables,0000000.0,0000000.0,1000000.0,0000000.0,0000000.0
Short-term debt,,,,,
Total current liabilities,1000000.0,1000000.0,2000000.0,1000000.0,0000000.0
Long-term debt,,,,,
Total debt,,,,,
Deferred revenue,,,,,
Tax Liabilities,,,,,
Deposit Liabilities,,,,,
Total non-current liabilities,1000000.0,1000000.0,1000000.0,0000000.0,0000000.0
Total liabilities,2000000.0,2000000.0,3000000.0,1000000.0,0000000.0
Other comprehensive income,,,,,
Retained earnings (deficit),-8000000.0,-9000000.0,-8000000.0,-7000000.0,-5000000.0
Total shareholders equity,17000000.0,17000000.0,17000000.0,18000000.0,16000000.0
Investments,000000.0,000000.0,000000.0,0000000.0,0000000.0
Net Debt,-2000000,-2000000,-1000000,-5000000,-1000000
Other Assets,0,0,0,0,0
Other Liabilities,1000000,1000000,2000000,1000000,0
