date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2008-06-16_FY,2007-12-31_FY
,revenue,821365000.0,651561000.0,331976000.0,222106000.0,234286000.0,147387000.0,69894000.0,86162000.0,107065000.0,121042000.0,142351000.0,238883000.0,50000.0,3633000.0
,costOfRevenue,709061000.0,466507000.0,265863000.0,263763000.0,292154000.0,138108000.0,54216000.0,86138000.0,50772000.0,45764000.0,51664000.0,29702000.0,0.0,43000.0
,grossProfit,112304000.0,185054000.0,66113000.0,-41657000.0,-57868000.0,9279000.0,15678000.0,24000.0,56293000.0,75278000.0,90687000.0,209181000.0,50000.0,3590000.0
,grossProfitRatio,0.13672849464002,0.284016385265539,0.199149938549775,-0.18755459105112,-0.246997259759439,0.0629567058153026,0.224311099665207,0.000278545066270514,0.525783402605894,0.621916359610714,0.637066125281874,0.875662981459543,1.0,0.988164051747867
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,34819000.0,33972000.0,30955000.0,24602000.0,23621000.0,32723000.0,9910000.0,9320000.0,0.0,15568000.0,9513000.0,21672000.0,50000.0,7756000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-110000.0,-191000.0,-989000.0,-503000.0,0.0,-94000.0,-1125000.0,-1226000.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,34003000.0,34694000.0,28037000.0,23037000.0,23029000.0,22720000.0,6123000.0,5813000.0,59042000.0,40071000.0,64786000.0,72471000.0,50000.0,9146000.0
,costAndExpenses,743064000.0,501201000.0,293900000.0,286800000.0,315183000.0,160828000.0,60339000.0,91951000.0,109814000.0,85835000.0,116450000.0,102173000.0,50000.0,9189000.0
,interestExpense,80375000.0,68221000.0,47243000.0,37761000.0,26306000.0,8579000.0,6814000.0,7838000.0,5227000.0,5916000.0,9914000.0,10238000.0,0.0,45000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,122267000.0,101032000.0,82623000.0,82189000.0,82070000.0,37150000.0,16061000.0,39414000.0,50224000.0,46937000.0,58298000.0,51050000.0,745000.0,745000.0
