date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY
,revenue,677192000.0,837281000.0,1105775000.0,822162000.0,597378000.0,606640000.0,793885000.0,665257000.0,588080000.0,510270000.0,242004000.0,96892000.0
,costOfRevenue,530795000.0,524368000.0,644969000.0,471247000.0,428074000.0,604376000.0,455764000.0,359735000.0,352994000.0,80082000.0,40228000.0,22758000.0
,grossProfit,146397000.0,312913000.0,460806000.0,350915000.0,169304000.0,2264000.0,338121000.0,305522000.0,235086000.0,430188000.0,201776000.0,74134000.0
,grossProfitRatio,0.216182412078111,0.373725189034506,0.416726730121408,0.426819775178128,0.283411843087626,0.00373203217723856,0.425906774910724,0.459254092779182,0.399751734457897,0.843059556705274,0.833771342622436,0.765119927341783
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,50534000.0,54729000.0,84434000.0,96312000.0,91756000.0,90425000.0,106044000.0,89696000.0,62106000.0,51680000.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,11704000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,1586000.0,4623000.0,1070000.0,-501000.0,-1457000.0,-1701000.0,-3082000.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,104891000.0,84244000.0,112314000.0,101243000.0,95239000.0,92848000.0,107831000.0,91171000.0,63306000.0,0.0,0.0,0.0
,costAndExpenses,635686000.0,608612000.0,757283000.0,572490000.0,523313000.0,697224000.0,563595000.0,450906000.0,416300000.0,308128000.0,169022000.0,103752000.0
,interestExpense,101301000.0,58436000.0,54249000.0,85409000.0,89376000.0,98976000.0,116740000.0,95401000.0,80632000.0,50580000.0,18482000.0,7464000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
