Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Revenue,145608000.0,121151000.0,114100000.0,100335000.0,67127000.0,27780000.0
Revenue Growth,0.201872043978176,0.0617966695880806,0.1371904121194,0.494704068407645,1.41637868970482,
Cost of Revenue,68106000.0,63880000.0,58136000.0,53490000.0,34112000.0,15765000.0
Gross Profit,77502000.0,57271000.0,55964000.0,46845000.0,33015000.0,12015000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,83645000.0,69648000.0,68159000.0,49437000.0,31653000.0,11764000.0
Operating Expenses,83645000.0,69648000.0,68159000.0,76790000.0,31653000.0,11764000.0
Operating Income,-6143000.0,-12377000.0,-12195000.0,-29945000.0,1362000.0,251000.0
Interest Expense,15046000.0,7945000.0,11224000.0,8507000.0,5155000.0,961000.0
Earnings before Tax,-22039000.0,-22172000.0,-20017000.0,-38816000.0,-4111000.0,-822000.0
Income Tax Expense,-1311000.0,3622000.0,455000.0,2973000.0,-1984000.0,387000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-20728000.0,-25794000.0,-20472000.0,-41789000.0,-2127000.0,-1209000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-20728000.0,-25794000.0,-20472000.0,-41789000.0,-2127000.0,-1209000.0
EPS,-0.78,-0.98,-0.28,-1.64,,
EPS Diluted,-0.78,-0.98,-0.28,-1.64,,
Weighted Average Shs Out,26583000.0,26426000.0,25784.0,25413000.0,,
Weighted Average Shs Out (Dil),26583000.0,26426000.0,25784.0,,,
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.53226471073,0.472724121138,0.490482033304,0.4669,0.4918,0.4325
EBITDA Margin,0.201589198396,0.172974222252,0.167134092901,-0.061,0.236,0.265
EBIT Margin,-0.0421886160101,-0.10216176507,-0.106879929886,-0.3021,0.0156,0.005
Profit Margin,-0.142354815669,-0.212907858788,-0.179421560035,-0.416,-0.032,-0.044
Free Cash Flow margin,0.0498324267897,0.0120428225933,-0.0396932515337,-0.1331,-0.0566,-1.3065
EBITDA,29353000.0,20956000.0,19070000.0,-6167000.0,15875000.0,7365000.0
EBIT,-6143000.0,-12377000.0,-12195000.0,-30309000.0,1044000.0,139000.0
Consolidated Income,-20728000.0,-25794000.0,-20472000.0,-41789000.0,-2127000.0,-1209000.0
Earnings Before Tax Margin,-0.151358441844,-0.18301128344,-0.175433829974,-0.3869,-0.0612,-0.0296
Net Profit Margin,-0.142354815669,-0.212907858788,-0.179421560035,-0.4165,-0.0317,-0.0435
