Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Cash and cash equivalents,7743181.0,14186624.0,11747138.0,10128320.0,349072.0
Short-term investments,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,7743181.0,14186624.0,11747138.0,10128320.0,349072.0
Receivables,12980396.0,6375658.0,2787732.0,2127060.0,2612191.0
Inventories,11482701.0,5305505.0,2211370.0,2322904.0,1686935.0
Total current assets,34505653.0,27048231.0,17683589.0,15244551.0,4907254.0
Property, Plant & Equipment Net,121854.0,62642.0,33533.0,21319.0,43950.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0
Total non-current assets,121854.0,62642.0,33533.0,21319.0,43950.0
Total assets,34627507.0,27110873.0,17717122.0,15265870.0,4951204.0
Payables,14845211.0,6311824.0,1754207.0,1805931.0,828049.0
Short-term debt,0.0,0.0,0.0,0.0,0.0
Total current liabilities,14865144.0,6463628.0,2322485.0,2021835.0,1365054.0
Long-term debt,7959381.0,3500000.0,4500000.0,4500000.0,10750000.0
Total debt,7959381.0,3500000.0,4500000.0,4500000.0,10750000.0
Deferred revenue,0.0,0.0,214612.0,25057.0,356602.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,7959381.0,3500000.0,4500000.0,4500000.0,10750000.0
Total liabilities,22824525.0,9963628.0,6822485.0,6521835.0,12115054.0
Other comprehensive income,-26997.0,-39378.0,0.0,0.0,0.0
Retained earnings (deficit),-73380691.0,-61960910.0,-53354332.0,-49920563.0,-47350266.0
Total shareholders equity,11802982.0,17147245.0,10894637.0,8744035.0,-7163850.0
Investments,0.0,0.0,0.0,0.0,0.0
Net Debt,216200.0,-10686624.0,-7247138.0,-5628320.0,10400928.0
Other Assets,2299375.0,1180444.0,937349.0,666267.0,259056.0
Other Liabilities,19933.0,151804.0,568278.0,215904.0,537005.0
