Date,2017-12-31,2017-12,2016-12-31,2016-12,2015-12-31,2015-12,2014-12-31,2014-12,2013-12-31,2013-12,2012-12-31,2011-12-31
Revenue,48189687.0,48000000.0,47529755.0,48000000.0,41808814.0,51000000.0,33298136.0,41000000.0,27747316.0,35000000.0,0.0,0.0
Revenue Growth,0.0039518125,0.00989369711667986,-0.00979677083333333,0.14808327258458,-0.180219333333333,0.531617265302779,-0.187850341463415,0.477620393986936,-0.207219542857143,0.0,0.0,0.0
Cost of Revenue,12565299.0,13000000.0,10999146.0,11000000.0,0.0,9000000.0,0.0,8000000.0,0.0,7000000.0,0.0,0.0
Gross Profit,35624388.0,36000000.0,36530609.0,37000000.0,41808814.0,42000000.0,33298136.0,33000000.0,27747316.0,28000000.0,0.0,0.0
R&D Expenses,4696207.0,5000000.0,4167474.0,4000000.0,3711054.0,4000000.0,3472875.0,3000000.0,3121729.0,3000000.0,0.0,0.0
SG&A Expense,28369057.0,28000000.0,27543085.0,28000000.0,25967867.0,26000000.0,22275692.0,22000000.0,20259006.0,20000000.0,0.0,0.0
Operating Expenses,33065264.0,33000000.0,31710559.0,32000000.0,29678921.0,30000000.0,25748567.0,26000000.0,23380735.0,23000000.0,0.0,0.0
Operating Income,2432637.0,3000000.0,4733642.0,5000000.0,12075983.0,12000000.0,7458385.0,8000000.0,4263362.0,4000000.0,-4283582.0,0.0
Interest Expense,129628.0,0000000.0,108345.0,0000000.0,91767.0,0000000.0,113200.0,0000000.0,113200.0,0000000.0,0.0,0.0
Earnings before Tax,2432637.0,2000000.0,4733642.0,5000000.0,12075983.0,12000000.0,7458385.0,7000000.0,4263362.0,4000000.0,0.0,0.0
Income Tax Expense,5591000.0,6000000.0,1953000.0,2000000.0,4005000.0,4000000.0,2842000.0,3000000.0,-13670069.0,-14000000.0,-5427000.0,0.0
Net Income - Non-Controlling int,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income - Discontinued ops,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income,-3158363.0,-3000000.0,2780642.0,3000000.0,10304983.0,10000000.0,4047122.0,4000000.0,17596942.0,18000000.0,-4283582.0,0.0
Preferred Dividends,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income Com,-3158363.0,-3000000.0,2780642.0,3000000.0,10304983.0,10000000.0,4047122.0,4000000.0,17596942.0,18000000.0,-4283582.0,0.0
EPS,-0.28,-0.28,0.25,0.25,0.92,0.92,0.37,0.37,1.62,1.62,0.0,0.0
EPS Diluted,-0.28,-0.28,0.24,0.24,0.88,0.88,0.34,0.34,1.54,1.54,0.0,0.0
Weighted Average Shs Out,11482343.0,11000000.0,11305110.0,11000000.0,11226932.0,11000000.0,11086690.0,11000000.0,10884533.0,11000000.0,0.0,0.0
Weighted Average Shs Out (Dil),11482343.0,11000000.0,11745516.0,12000000.0,11706495.0,12000000.0,11593079.0,12000000.0,11396559.0,11000000.0,0.0,0.0
Dividend per Share,0.685950855152,,0.659541479489,,0.541371947795,,0.318947882612,,0.0,,0.0,0.0
Gross Margin,0.739253359334,0.75,0.768583995436,0.77083333333333,0.0,0.82352941176471,0.0,0.80487804878049,0.0,0.8,0.0,0.0
EBITDA Margin,0.217658458749,0.22916666666667,0.239088482573,0.22916666666667,0.0,0.35294117647059,0.0,0.31707317073171,0.0,0.25714285714286,0.0,0.0
EBIT Margin,0.0504804482337,0.0625,0.0995932337543,0.10416666666667,0.0,0.27450980392157,0.0,0.17073170731707,0.0,0.11428571428571,0.0,0.0
Profit Margin,-0.0655402264804,-0.0625,0.0585031839529,0.0625,0.0,0.19607843137255,0.0,0.097560975609756,0.0,0.51428571428571,0.0,0.0
Free Cash Flow margin,0.313884171939,,0.231085032944,,0.570515800807,,0.432713080396,,0.396230648038,,0.0,0.0
EBITDA,10488893.0,11000000.0,11363817.0,11000000.0,17654027.0,18000000.0,12669666.0,13000000.0,9292877.0,9000000.0,-4283582.0,0.0
EBIT,2432637.0,3000000,4733642.0,5000000,12075983.0,14000000,7458385.0,7000000,4263362.0,4000000,-4283582.0,0.0
Consolidated Income,-3158363.0,-3000000.0,2780642.0,3000000.0,10304983.0,10000000.0,4047122.0,4000000.0,17596942.0,18000000.0,-4283582.0,0.0
Earnings Before Tax Margin,0.0504804482337,0.041666666666667,0.0995932337543,0.10416666666667,0.0,0.23529411764706,0.0,0.17073170731707,0.0,0.11428571428571,0.0,0.0
Net Profit Margin,-0.0655402264804,-0.0625,0.0585031839529,0.0625,0.0,0.19607843137255,0.0,0.097560975609756,0.0,0.51428571428571,0.0,0.0
