Date,2019-01-31,2018-01-31,2017-01-31,2016-01-31,2015-01-31,2014-01-31,2013-01-31,2012-01-31,2011-01-31,2010-01-31
Revenue,333016000.0,305018000.0,277973000.0,277852000.0,295101000.0,266311000.0,252172000.0,247258000.0,220012000.0,215231000.0
Revenue Growth,0.0918,0.0973,0.0004,-0.0585,0.1081,0.0561,0.0199,0.1238,0.0222,-0.1808
Cost of Revenue,155884000.0,149425000.0,130851000.0,126562000.0,131630000.0,117006000.0,107593000.0,105339000.0,93948000.0,91627000.0
Gross Profit,177132000.0,155593000.0,147122000.0,151290000.0,163471000.0,149305000.0,144579000.0,141919000.0,126064000.0,123604000.0
R&D Expenses,53993000.0,47661000.0,43587000.0,41237000.0,42315000.0,41237000.0,38332000.0,35708000.0,34575000.0,37303000.0
SG&A Expense,113455000.0,110590000.0,99512000.0,99224000.0,104465000.0,97955000.0,94175000.0,88305000.0,84843000.0,82948000.0
Operating Expenses,167559000.0,158667000.0,143758000.0,141119000.0,147486000.0,139902000.0,132771000.0,124027000.0,119473000.0,120733000.0
Operating Income,9573000.0,-3074000.0,3364000.0,10171000.0,15985000.0,9403000.0,11808000.0,17892000.0,6591000.0,2871000.0
Interest Expense,643000.0,669000.0,670000.0,712000.0,811000.0,829000.0,990000.0,1174000.0,1248000.0,1273000.0
Earnings before Tax,11917000.0,-4208000.0,3826000.0,10536000.0,15585000.0,10152000.0,10290000.0,16800000.0,5554000.0,2457000.0
Income Tax Expense,1489000.0,4857000.0,19276000.0,1624000.0,2639000.0,3766000.0,3651000.0,6016000.0,2843000.0,1108000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,10428000.0,-9065000.0,-15450000.0,8912000.0,12946000.0,6386000.0,6639000.0,10784000.0,2711000.0,1349000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,10428000.0,-9065000.0,-15450000.0,8912000.0,12946000.0,6386000.0,6639000.0,10784000.0,2711000.0,1349000.0
EPS,0.55,-0.49,-0.84,0.49,0.84,0.42,0.44,0.69,0.18,0.09
EPS Diluted,0.5,-0.49,-0.84,0.47,0.79,0.41,0.42,0.67,0.17,0.09
Weighted Average Shs Out,19626716.0,19245446.0,19002381.0,18769964.0,16062330.0,15717508.0,15647471.0,16069993.0,15858906.0,15620868.0
Weighted Average Shs Out (Dil),19626716.0,19245446.0,19002381.0,18769964.0,16062330.0,15717508.0,15647471.0,16069993.0,15858906.0,15620868.0
Dividend per Share,0.24,0.24,0.24,0.24,0.24,0.24,0.54,0.21,0.2,0.2
Gross Margin,0.5319,0.5101,0.5293,0.5445,0.5539,0.5606,0.5733,0.574,0.573,0.5743
EBITDA Margin,0.054,0.007,0.038,0.061,0.075,0.064,0.065,0.092,0.063,0.064
EBIT Margin,0.0377,-0.0116,0.0162,0.0405,0.0556,0.0412,0.0447,0.0727,0.0309,0.0173
Profit Margin,0.031,-0.03,-0.056,0.032,0.044,0.024,0.026,0.044,0.012,0.006
Free Cash Flow margin,0.0408,0.0186,0.0549,0.0745,0.0646,0.0713,0.0495,0.0703,0.109,0.0758
EBITDA,18077000.0,2233000.0,10542000.0,17033000.0,22155000.0,17050000.0,16269000.0,22695000.0,13762000.0,13722000.0
EBIT,12560000.0,-3539000.0,4496000.0,11248000.0,16396000.0,10981000.0,11280000.0,17974000.0,6802000.0,3730000.0
Consolidated Income,10428000.0,-9065000.0,-15450000.0,8912000.0,12946000.0,6386000.0,6639000.0,10784000.0,2711000.0,1349000.0
Earnings Before Tax Margin,0.0358,-0.0138,0.0138,0.0379,0.0528,0.0381,0.0408,0.0679,0.0252,0.0114
Net Profit Margin,0.0313,-0.0297,-0.0556,0.0321,0.0439,0.024,0.0263,0.0436,0.0123,0.0063
