Date,2018-06,2017-06,2016-06,2015-06,2014-06
Revenue,989000000.0,812000000.0,759000000.0,860000000.0,1100000000.0
Revenue Growth,,,,,
Cost of Revenue,957000000.0,776000000.0,740000000.0,882000000.0,1073000000.0
Gross Profit,32000000.0,36000000.0,19000000.0,-22000000.0,26000000.0
R&D Expenses,,,,,
SG&A Expense,46000000.0,41000000.0,42000000.0,45000000.0,44000000.0
Operating Expenses,46000000.0,41000000.0,33000000.0,29000000.0,13000000.0
Operating Income,-14000000.0,-5000000.0,-13000000.0,-51000000.0,13000000.0
Interest Expense,0000000.0,0000000.0,0000000.0,0000000.0,000000.0
Earnings before Tax,-0000000.0,7000000.0,-14000000.0,-53000000.0,14000000.0
Income Tax Expense,0000000.0,-1000000.0,-2000000.0,-0000000.0,0000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,-0000000.0,8000000.0,-12000000.0,-52000000.0,14000000.0
Preferred Dividends,,,,,
Net Income Com,-0000000.0,8000000.0,-12000000.0,-52000000.0,14000000.0
EPS,-0.01,0.18,-0.26,-1.15,0.31
EPS Diluted,-0.01,0.18,-0.26,-1.15,0.31
Weighted Average Shs Out,43000000.0,46000000.0,46000000.0,45000000.0,45000000.0
Weighted Average Shs Out (Dil),43000000.0,46000000.0,46000000.0,45000000.0,45000000.0
Dividend per Share,,,,,
Gross Margin,0.032355915065723,0.044334975369458,0.025032938076416,-0.025581395348837,0.023636363636364
EBITDA Margin,0.0020222446916077,0.012315270935961,-0.010540184453228,-0.054651162790698,0.018181818181818
EBIT Margin,0,0.0086206896551724,-0.018445322793149,-0.06046511627907,0.012727272727273
Profit Margin,-0,0.0098522167487685,-0.015810276679842,-0.06046511627907,0.012727272727273
Free Cash Flow margin,,,,,
EBITDA,2000000.0,10000000.0,-8000000.0,-47000000.0,20000000.0
EBIT,0,7000000,-14000000,-52000000,14000000
Consolidated Income,-0000000.0,8000000.0,-12000000.0,-52000000.0,14000000.0
Earnings Before Tax Margin,-0,0.0086206896551724,-0.018445322793149,-0.061627906976744,0.012727272727273
Net Profit Margin,-0,0.0098522167487685,-0.015810276679842,-0.06046511627907,0.012727272727273
