date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,revenue,151812000.0,142056000.0,131597000.0,111136000.0,102845000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0
,grossProfit,150471000.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.991166706189234,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,60809000.0,57905000.0,49768000.0,42956000.0,39999000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,101403000.0,97000000.0,91000000.0,66000000.0,62000000.0
,costAndExpenses,0.0,0.0,0.0,0.0,0.0
,interestExpense,8581000.0,10847000.0,7822000.0,5387000.0,3211000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,3751000.0,2739000.0,1943000.0,1361000.0,1568000.0
,EBITDA,61400000.0,69898000.0,58420000.0,57047000.0,48748000.0
,EBITDARatio,0.404447606249835,0.492045390550206,0.443931092654088,0.513308019003743,0.473994846613836
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,49068000.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.323215556082523,0.0,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,49068000.0,56312000.0,48655000.0,50299000.0,43969000.0
,incomeBeforeTaxRatio,0.323215556082523,0.396407050740553,0.369727273418087,0.452589619925137,0.427526860809957
,incomeTaxExpense,13769000.0,15851000.0,13324000.0,26471000.0,16588000.0
,netIncome,35299000.0,40461000.0,35331000.0,23828000.0,27381000.0
,netIncomeRatio,0.232517851026269,0.284824294644366,0.268478764713481,0.214403973509934,0.26623559725801
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.756120076469254,0.87,0.85,0.63,0.806894457992717
,EPSDiluted,0.756120076469254,0.84,0.84,0.62,0.800166667051442
,weightedAverageShsOut,59616951.0,46684384.0,41469211.0,38095250.0,33933806.0
,weightedAverageShsOutDil,59828813.0,47906229.0,42182939.0,38610815.0,34219121.0
