date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,124800000.0,323960000.0,335257000.0,172492000.0,212948000.0,455361000.0,454029000.0,377292000.0,312310000.0,227575000.0,147138000.0,101017000.0,117395000.0,111650000.0,106985000.0,143278000.0,104504000.0,110929000.0,103592000.0,91414000.0,82809000.0,76300000.0,31000000.0,65400000.0,62300000.0,60800000.0
,depreciationAndAmortization,260700000.0,234513000.0,211036000.0,191108000.0,167512000.0,152138000.0,127507000.0,92100000.0,70580000.0,66390000.0,66519000.0,64593000.0,66112000.0,62093000.0,71164000.0,67936000.0,59339000.0,54780000.0,57527000.0,52550000.0,46997000.0,39300000.0,36200000.0,33200000.0,30600000.0,22800000.0
,deferredIncomeTax,-83700000.0,-9484000.0,23440000.0,73614000.0,-29634000.0,-50997000.0,-87354000.0,-34513000.0,-58793000.0,-16946000.0,-27498000.0,13573000.0,-966000.0,-10276000.0,1299000.0,2676000.0,-1460000.0,-8131000.0,7211000.0,-9725000.0,1616000.0,3000000.0,5000000.0,0.0,0.0,10000000.0
,stockBasedCompensation,65300000.0,74962000.0,63966000.0,50054000.0,57927000.0,61929000.0,63183000.0,57893000.0,35420000.0,20548000.0,18052000.0,10226000.0,18558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,219130000.0,-189359000.0,165136000.0,-108045000.0,-96704000.0,82197000.0,128117000.0,-269184000.0,123667000.0,39210000.0,75509000.0,109647000.0,-20531000.0,27769000.0,33167000.0,-62088000.0,3224000.0,27092000.0,33166000.0,-5548000.0,21628000.0,2100000.0,-47600000.0,-5600000.0,52100000.0,-19600000.0
,accountsReceivables,-56200000.0,6812000.0,20686000.0,-17064000.0,2030000.0,48798000.0,-24174000.0,-54055000.0,2413000.0,-23115000.0,1111000.0,8192000.0,-15714000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-44900000.0,-149872000.0,-149701000.0,-26958000.0,111999000.0,-148725000.0,-158476000.0,-52049000.0,-36029000.0,-49973000.0,-56612000.0,42997000.0,-3970000.0,12191000.0,-28513000.0,-28396000.0,-6686000.0,-26977000.0,-3141000.0,-9226000.0,-25429000.0,-10600000.0,32100000.0,-16600000.0,-18300000.0,-15900000.0
,accountsPayables,326600000.0,103766000.0,-984000.0,39516000.0,-62693000.0,-46095000.0,105783000.0,51519000.0,21371000.0,27232000.0,37580000.0,-40329000.0,25941000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,318100000.0,98970000.0,288329000.0,123193000.0,231238000.0,327942000.0,245745000.0,117628000.0,386812000.0,263145000.0,223935000.0,148426000.0,38779000.0,59310000.0,31541000.0,-1626000.0,60462000.0,57238000.0,30146000.0,-3020000.0,2528000.0,-19100000.0,-21200000.0,26400000.0,32000000.0,-20100000.0
,otherNonCashItems,-19400000.0,-30894000.0,-38619000.0,-23626000.0,-16654000.0,-22603000.0,-12521000.0,2431000.0,-3720000.0,-27431000.0,-3198000.0,382000.0,-4447000.0,14445000.0,-6147000.0,0.0,0.0,0.0,0.0,0.0,0.0,9600000.0,0.0,-1400000.0,3100000.0,-2400000.0
,netCashProvidedByOperatingActivites,1018600000.0,655036000.0,477112000.0,579980000.0,571783000.0,440231000.0,529270000.0,492240000.0,416110000.0,302530000.0,297619000.0,193201000.0,175754000.0,210158000.0,145623000.0,161528000.0,246828000.0,155765000.0,192771000.0,188581000.0,107666000.0,124400000.0,121400000.0,102300000.0,89100000.0,76400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-213900000.0,-251374000.0,-225414000.0,-184388000.0,-209137000.0,-249485000.0,-205079000.0,-251401000.0,-103083000.0,-84484000.0,-55718000.0,-43932000.0,-76575000.0,-63747000.0,-52636000.0,-89770000.0,-88836000.0,-61436000.0,-56575000.0,-53982000.0,-63056000.0,-65100000.0,-61500000.0,-36800000.0,-44900000.0,-46700000.0
,acquisitionsNet,0.0,-2000000.0,-760000000.0,2000000.0,-724000000.0,-41000000.0,-28000000.0,-137000000.0,-41000000.0,-52000000.0,-5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17588000.0,-9173000.0,-3007000.0,-9209000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,876000.0,27511000.0,17261000.0,16049000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84182000.0,21584000.0,-31361000.0,-7320000.0,-5093000.0,-3026000.0,1216000.0,3830000.0,-1900000.0,600000.0,-2600000.0,-6700000.0,0.0
,netCashUsedForInvestingActivites,-150700000.0,-239287000.0,-959492000.0,-151096000.0,-909258000.0,-289088000.0,-246782000.0,-406685000.0,-163052000.0,-141145000.0,-42118000.0,-29678000.0,-69735000.0,20435000.0,-31052000.0,-121131000.0,-96156000.0,-66529000.0,-60327000.0,-52766000.0,-59226000.0,-67000000.0,-60900000.0,-39400000.0,-51600000.0,-46700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
