Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Depreciation & Amortization,8241.0,31357.0,62536.0,79064.0,80133.0
Stock-based compensation,-348793.0,1785480.0,2014664.0,1808867.0,0.0
Operating Cash Flow,-6299496.0,-2055351.0,-2135205.0,-4735142.0,-5277025.0
Capital Expenditure,9064.0,0.0,-1851.0,-11603.0,-70908.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,9064.0,0.0,-1851.0,494179.0,-70908.0
Issuance (repayment) of debt,6355109.0,2048507.0,1688769.0,4698162.0,4346367.0
Issuance (buybacks) of shares,0.0,0.0,0.0,0.0,0.0
Dividend payments,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,6355109.0,2048507.0,1688769.0,4698162.0,4346367.0
Effect of forex changes on cash,-2295.0,2166.0,-1190.0,-996.0,-5801.0
Net cash flow / Change in cash,62382.0,-4678.0,-449477.0,456203.0,-1007367.0
Free Cash Flow,-6290432.0,-2055351.0,-2137056.0,-4746745.0,-5347933.0
Net Cash/Marketcap,-0.1717,-0.0614,-0.0614,-0.0614,-0.0614
