date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,revenue,1038000000.0,1126000000.0,1045000000.0,934000000.0,758000000.0,265600000.0,229000000.0,106600000.0
,costOfRevenue,135000000.0,120000000.0,117000000.0,116000000.0,96000000.0,21800000.0,16200000.0,6200000.0
,grossProfit,903000000.0,1006000000.0,928000000.0,818000000.0,662000000.0,243800000.0,212800000.0,100400000.0
,grossProfitRatio,0.869942196531792,0.893428063943162,0.888038277511962,0.875802997858672,0.87335092348285,0.917921686746988,0.929257641921397,0.941838649155722
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,66000000.0,67000000.0,64000000.0,69000000.0,65000000.0,26600000.0,25600000.0,10000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-5000000.0,-2000000.0,-1000000.0,-1000000.0,-1000000.0,-100000.0,-100000.0,200000.0
,operatingExpenses,448000000.0,508000000.0,452000000.0,414000000.0,313000000.0,92400000.0,82300000.0,38900000.0
,costAndExpenses,583000000.0,628000000.0,569000000.0,530000000.0,409000000.0,114200000.0,98500000.0,45100000.0
,interestExpense,121000000.0,108000000.0,115000000.0,101000000.0,52000000.0,33900000.0,5300000.0,300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,135000000.0,120000000.0,117000000.0,116000000.0,96000000.0,21800000.0,16200000.0,6200000.0
,EBITDA,590000000.0,618000000.0,593000000.0,520000000.0,445000000.0,173200000.0,146700000.0,67700000.0
,EBITDARatio,0.568400770712909,0.548845470692718,0.567464114832536,0.556745182012848,0.587071240105541,0.65210843373494,0.64061135371179,0.635084427767355
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,455000000.0,498000000.0,476000000.0,404000000.0,349000000.0,151400000.0,130500000.0,61500000.0
,operatingIncomeRatio,0.438342967244701,0.442273534635879,0.455502392344498,0.43254817987152,0.46042216358839,0.570030120481928,0.569868995633188,0.576923076923077
,totalOtherIncomeExpensesNet,476000000.0,533000000.0,438000000.0,222000000.0,113000000.0,77000000.0,-100000.0,200000.0
,incomeBeforeTax,811000000.0,926000000.0,800000000.0,528000000.0,410000000.0,194500000.0,125200000.0,61200000.0
,incomeBeforeTaxRatio,0.78131021194605,0.822380106571936,0.76555023923445,0.565310492505353,0.54089709762533,0.73230421686747,0.546724890829694,0.574108818011257
,incomeTaxExpense,3000000.0,3000000.0,4000000.0,4000000.0,2000000.0,300000.0,800000.0,500000.0
,netIncome,791000000.0,923000000.0,796000000.0,461000000.0,301000000.0,194200000.0,116000000.0,28900000.0
,netIncomeRatio,0.762042389210019,0.819715808170515,0.761722488038277,0.493576017130621,0.397097625329815,0.731174698795181,0.506550218340611,0.271106941838649
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,4.71802212877636,4.45,4.22,2.6,2.2,2.02,1.48,0.4
,EPSDiluted,4.71802212877636,4.29,4.0,2.59,2.2,2.02,1.48,0.4
,weightedAverageShsOut,167655000.0,167655000.0,122769000.0,112045000.0,95240000.0,80909941.0,73486000.0,70434000.0
,weightedAverageShsOutDil,167655000.0,181475000.0,136588000.0,115339000.0,95240000.0,80909941.0,73486000.0,70434000.0
