Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Depreciation & Amortization,15566000.0,12017000.0,14014000.0,18018000.0,17558000.0,13000000.0,28000000.0,0.0,0.0
Stock-based compensation,31524000.0,27899000.0,22944000.0,21600000.0,24971000.0,47000000.0,47000000.0,0.0,0.0
Operating Cash Flow,-102741000.0,-166912000.0,-200932000.0,-91203000.0,-436773000.0,2000000000.0,2636000000.0,0.0,0.0
Capital Expenditure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Investment purchases and sales,-15876000.0,0.0,0.0,0.0,0.0,-600000000.0,-939000000.0,0.0,135936000.0
Investing Cash flow,-3254863000.0,-3212516000.0,-3331041000.0,-1847509000.0,-1388371000.0,9210000000.0,11845000000.0,0.0,0.0
Issuance (repayment) of debt,-0.0,-0.0,-0.0,-0.0,-0.0,-4201000000.0,-3614000000.0,-0.0,-0.0
Issuance (buybacks) of shares,-2559106000.0,-1534339000.0,-1918793000.0,-2416219000.0,-2359780000.0,-600000000.0,-900000000.0,0.0,0.0
Dividend payments,-15640000.0,-15714000.0,-21204000.0,-19595000.0,-12933000.0,-264000000.0,-237000000.0,-0.0,-0.0
Financing Cash Flow,4403324000.0,2994974000.0,3034547000.0,1995151000.0,2002059000.0,-9920000000.0,-13375000000.0,0.0,0.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,2559106000.0,-384454000.0,-497426000.0,56439000.0,176915000.0,1290000000.0,1106000000.0,0.0,0.0
Free Cash Flow,-102741000.0,-166912000.0,-200932000.0,-91203000.0,-436773000.0,2000000000.0,2636000000.0,0.0,0.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
