date,,2020-02-01_FY,2019-02-02_FY,2018-02-03_FY,2017-01-28_FY,2016-01-30_FY,2015-01-31_FY,2014-02-01_FY,2013-02-02_FY,2012-01-28_FY,2011-01-29_FY,2010-01-30_FY,2009-01-31_FY,2008-02-02_FY,2007-02-03_FY,2006-01-28_FY,2005-01-29_FY,2004-01-31_FY,2003-01-25_FY
,revenue,11167000000.0,12019000000.0,12873000000.0,12918000000.0,12625000000.0,12257000000.0,11859000000.0,12985000000.0,17260000000.0,17759000000.0,17556000000.0,18486000000.0,19860000000.0,19903000000.0,18781000000.0,18424000000.0,17786000000.0,32347000000.0
,costOfRevenue,7013000000.0,7870000000.0,8208000000.0,8097000000.0,8074000000.0,7996000000.0,8367000000.0,8919000000.0,11042000000.0,10799000000.0,10646000000.0,11571000000.0,12189000000.0,12078000000.0,11405000000.0,11285000000.0,11166000000.0,22573000000.0
,grossProfit,4154000000.0,4149000000.0,4665000000.0,4821000000.0,4551000000.0,4261000000.0,3492000000.0,4066000000.0,6218000000.0,6960000000.0,6910000000.0,6915000000.0,7671000000.0,7825000000.0,7376000000.0,7139000000.0,6620000000.0,9774000000.0
,grossProfitRatio,0.371988895853855,0.345203427905816,0.362386390118853,0.373200185787274,0.360475247524752,0.347638084359958,0.294459903870478,0.313130535232961,0.360254924681344,0.39191395911932,0.393597630439736,0.374066861408634,0.386253776435045,0.393156810531076,0.392737340929663,0.387483716891012,0.372202856179017,0.302160942282128
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,3585000000.0,3596000000.0,3845000000.0,3973000000.0,3937000000.0,3945000000.0,4251000000.0,4859000000.0,5230000000.0,5613000000.0,5747000000.0,5336000000.0,5415000000.0,5548000000.0,5817000000.0,5874000000.0,5830000000.0,8667000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,7590000000.0,8429000000.0,8922000000.0,543000000.0,865000000.0,576000000.0,798000000.0,870000000.0,1111000000.0,778000000.0,865000000.0,385000000.0,426000000.0,382000000.0,0.0,0.0,0.0,0.0
,operatingExpenses,4161000000.0,4178000000.0,4486000000.0,4527000000.0,4650000000.0,4549000000.0,5026000000.0,5376000000.0,6220000000.0,6128000000.0,6247000000.0,5780000000.0,5795000000.0,6033000000.0,5932000000.0,6119000000.0,6074000000.0,9190000000.0
,costAndExpenses,18188000000.0,19895000000.0,20564000000.0,12152000000.0,12714000000.0,12565000000.0,13279000000.0,14295000000.0,17262000000.0,16927000000.0,6247000000.0,17351000000.0,17972000000.0,17981000000.0,0.0,7213000000.0,0.0,0.0
,interestExpense,293000000.0,313000000.0,325000000.0,363000000.0,405000000.0,406000000.0,352000000.0,226000000.0,227000000.0,231000000.0,0.0,-225000000.0,-153000000.0,-130000000.0,0.0,-97000000.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,544000000.0,556000000.0,570000000.0,609000000.0,616000000.0,631000000.0,601000000.0,543000000.0,518000000.0,511000000.0,495000000.0,469000000.0,426000000.0,389000000.0,372000000.0,368000000.0,394000000.0,667000000.0
,EBITDA,537000000.0,527000000.0,749000000.0,903000000.0,517000000.0,343000000.0,-933000000.0,-767000000.0,516000000.0,1343000000.0,1158000000.0,1604000000.0,2302000000.0,2181000000.0,1816000000.0,1388000000.0,940000000.0,1251000000.0
,EBITDARatio,0.0480881167726337,0.0438472418670438,0.0581837955410549,0.0699024616813748,0.040950495049505,0.0279840091376356,-0.0786744244877308,-0.0590681555641124,0.0298957126303592,0.0756236274565009,0.0659603554340396,0.0867683652493779,0.115911379657603,0.109581470130131,0.0966934668015548,0.0753365175857577,0.0528505566175644,0.0386743747488175
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-7000000.0,-29000000.0,179000000.0,294000000.0,-99000000.0,-288000000.0,-1534000000.0,-1310000000.0,-2000000.0,832000000.0,663000000.0,1135000000.0,1876000000.0,1792000000.0,1444000000.0,1020000000.0,546000000.0,584000000.0
,operatingIncomeRatio,-0.000626846959792245,-0.00241284632664947,0.013905072632642,0.0227589410125406,-0.00784158415841584,-0.0234967773517174,-0.129353233830846,-0.100885637273777,-0.000115874855156431,0.0468494847682865,0.0377648667122351,0.0613978145623715,0.0944612286002014,0.0900366778877556,0.0768862147915446,0.0553625705601389,0.0306983020353087,0.0180542245030451
