date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY
,revenue,17491000000.0,22871000000.0,21027000000.0,17342000000.0,11427000000.0,12363000000.0,18863000000.0,16145000000.0,14589000000.0,13792000000.0,12901000000.0,10142000000.0,14156000000.0,11152000000.0,10398000000.0,8741000000.0,6536000000.0,5100000000.0,3483000000.0,2981000000.0,3222855429.0,1287615741.0,877708978.0,920657613.0,636800000.0,281100000.0,259000000.0,157900000.0
,costOfRevenue,17422000000.0,10976000000.0,10653000000.0,9204000000.0,7006000000.0,7105000000.0,8497000000.0,7497000000.0,7001000000.0,5998000000.0,5230000000.0,4205000000.0,4387000000.0,3754000000.0,3392000000.0,2127000000.0,1815000000.0,1578000000.0,997000000.0,800000000.0,1039292142.0,439814815.0,329721362.0,357398142.0,129900000.0,63900000.0,51300000.0,30900000.0
,grossProfit,69000000.0,11895000000.0,10374000000.0,8138000000.0,4421000000.0,5258000000.0,10366000000.0,8648000000.0,7588000000.0,7794000000.0,7671000000.0,5937000000.0,9769000000.0,7398000000.0,7006000000.0,6614000000.0,4721000000.0,3522000000.0,2486000000.0,2182000000.0,2183563287.0,847800926.0,547987616.0,563259471.0,506900000.0,217200000.0,207700000.0,127000000.0
,grossProfitRatio,0.00394488594134126,0.520090944864676,0.49336567270652,0.469265367316342,0.386890697470902,0.425301302272911,0.549541430313312,0.535645710746361,0.520117897045719,0.565110208816705,0.594605069374467,0.585387497535003,0.690096072336818,0.663378766140603,0.67378341988844,0.756663997254319,0.722307221542228,0.690588235294118,0.713752512202125,0.731969137873197,0.677524429843111,0.65842696621709,0.624338624459188,0.611801241902075,0.796011306532663,0.772678762006403,0.801930501930502,0.804306523115896
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,309000000.0,567000000.0,179000000.0,453000000.0,700000000.0,344000000.0,433000000.0,470000000.0,56000000.0,133000000.0,504000000.0,1274000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38000000.0,26994601.0,17361111.0,18575851.0,12866333.0,7700000.0,4300000.0,2800000.0,3000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,190000000.0,186000000.0,164000000.0,142000000.0,173000000.0,193000000.0,171000000.0,151000000.0,130000000.0,107000000.0,90000000.0,71000000.0,70000000.0,68000000.0,69000000.0,51000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,0.0,757000000.0,365000000.0,617000000.0,842000000.0,517000000.0,626000000.0,641000000.0,207000000.0,3867000000.0,4540000000.0,3462000000.0,3041525012.0,6560730956.0,2965983225.0,3081753693.0,2308615311.0,1959294087.0,1438463960.0,1010824578.0,721355729.0,400752315.0,345201238.0,301644031.0,190100000.0,86700000.0,59900000.0,38000000.0
,costAndExpenses,17936000000.0,17279000000.0,16179000000.0,15007000000.0,12706000000.0,13105000000.0,13700000000.0,13109000000.0,11980000000.0,9882000000.0,10142000000.0,8273000000.0,7063000000.0,8620000000.0,7000000000.0,7052000000.0,4541000000.0,3275000000.0,2500000000.0,1918000000.0,1760647871.0,840567130.0,674922600.0,659042173.0,320000000.0,150600000.0,111200000.0,68900000.0
,interestExpense,756000000.0,-636000000.0,-1778000000.0,159000000.0,-34000000.0,-663000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161967606.0,0.0,75851393.0,0.0,26700000.0,20900000.0,12300000.0,6500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,0.0,5546000000.0,5161000000.0,5186000000.0,4858000000.0,5483000000.0,4880000000.0,4844000000.0,4328000000.0,3604000000.0,4036000000.0,2819000000.0,2683000000.0,2863000000.0,2391000000.0,2013000000.0,1769000000.0,1565000000.0,1314000000.0,904000000.0,644871026.0,383391204.0,326625387.0,288777698.0,182400000.0,82400000.0,57100000.0,35000000.0
,EBITDA,5601000000.0,11138000000.0,10009000000.0,7521000000.0,3579000000.0,4741000000.0,10043000000.0,7880000000.0,6937000000.0,7514000000.0,6795000000.0,4688000000.0,9776000000.0,5395000000.0,5789000000.0,3702000000.0,3764000000.0,3390000000.0,2297000000.0,1968000000.0,2107078584.0,830439815.0,529411765.0,550393138.0,499200000.0,212900000.0,204900000.0,124000000.0
