date,,2020-05-30_FY,2019-06-01_FY,2018-06-02_FY,2017-06-03_FY,2016-05-28_FY,2015-05-30_FY,2014-05-31_FY,2013-06-01_FY,2012-06-02_FY,2011-05-28_FY,2010-05-29_FY,2009-05-30_FY,2008-05-31_FY,2007-06-02_FY,2006-06-03_FY,2005-05-28_FY,2004-05-29_FY,2003-05-31_FY,2002-06-01_FY,2001-06-02_FY,2000-06-03_FY,1999-05-29_FY,1998-05-30_FY,1997-05-31_FY,1996-06-01_FY,1995-06-03_FY,1994-05-28_FY,1993-05-31_FY,1992-05-31_FY,1991-05-31_FY,1990-05-31_FY,1989-05-31_FY,1988-05-31_FY,1987-05-31_FY,1986-05-31_FY
,revenue,2486600000.0,2567200000.0,2381200000.0,2278200000.0,2264900000.0,2142200000.0,1882000000.0,1774900000.0,1724100000.0,1649200000.0,1318800000.0,1630000000.0,2012100000.0,1918900000.0,1737200000.0,1515600000.0,1338300000.0,1336500000.0,1468700000.0,2236200000.0,2010200000.0,1828400000.0,1718600000.0,1495900000.0,1283900000.0,1083100000.0,953200000.0,855700000.0,804700000.0,878700000.0,865000000.0,793300000.0,713600000.0,573500000.0,531600000.0
,costOfRevenue,1575900000.0,1637300000.0,1508200000.0,1414000000.0,1390700000.0,1350800000.0,1251000000.0,1169700000.0,1133500000.0,1111100000.0,890300000.0,1102300000.0,1313400000.0,1273000000.0,1162400000.0,1025800000.0,922700000.0,912900000.0,1028400000.0,1480500000.0,1329800000.0,1186800000.0,1061800000.0,914000000.0,849000000.0,704800000.0,616100000.0,525600000.0,497100000.0,531800000.0,523800000.0,486200000.0,431800000.0,326700000.0,306300000.0
,grossProfit,910700000.0,929900000.0,873000000.0,864200000.0,874200000.0,791400000.0,631000000.0,605200000.0,590600000.0,538100000.0,428500000.0,527700000.0,698700000.0,645900000.0,574800000.0,489800000.0,415600000.0,423600000.0,440300000.0,755700000.0,680400000.0,641600000.0,656800000.0,581900000.0,434900000.0,378300000.0,337100000.0,330100000.0,307600000.0,346900000.0,341200000.0,307100000.0,281800000.0,246800000.0,225300000.0
,grossProfitRatio,0.366243062816697,0.362223434091617,0.366621871325382,0.379334562373804,0.385977305841318,0.369433292876482,0.335281615302869,0.340976956448251,0.342555536221797,0.326279408197914,0.324916590840158,0.323742331288344,0.347249142686745,0.336599093230497,0.330877273773889,0.323172340987068,0.310543226481357,0.316947250280584,0.299788928984817,0.337939361416689,0.338473783703114,0.350907897615401,0.382171534970325,0.388996590681195,0.338733546226342,0.349275228510756,0.353650860260176,0.385766039499825,0.382254256244563,0.394787754637533,0.394450867052023,0.387117105760746,0.394899103139013,0.430340017436792,0.423814898419865
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,54300000.0,58800000.0,57100000.0,58600000.0,62400000.0,56700000.0,65900000.0,48300000.0,41000000.0,35400000.0,33200000.0,36200000.0,51200000.0,52000000.0,45400000.0,40200000.0,40000000.0,39100000.0,38900000.0,44300000.0,41300000.0,38000000.0,33800000.0,29100000.0,27500000.0,33700000.0,30200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,643300000.0,639300000.0,616700000.0,587800000.0,585600000.0,543900000.0,564300000.0,429200000.0,394900000.0,366000000.0,317700000.0,329700000.0,395800000.0,395800000.0,371700000.0,326700000.0,304100000.0,319800000.0,399700000.0,475400000.0,404400000.0,379300000.0,414700000.0,359600000.0,316000000.0,303600000.0,245200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,19700000.0,18100000.0,16000000.0,14500000.0,14700000.0,14700000.0,-500000.0,11600000.0,11700000.0,10400000.0,7300000.0,9500000.0,0.0,52000000.0,44000000.0,41000000.0,50000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
