date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,revenue,36799000000.0,33841000000.0,30095000000.0,25803000000.0,24508000000.0,23526000000.0,23979000000.0,24661000000.0,25218000000.0,26412000000.0,34757000000.0,33755000000.0,33887000000.0,32018000000.0,30148000000.0,30721000000.0,29853000000.0,26206000000.0,17206000000.0,13558000000.0
,costOfRevenue,0.0,26582000000.0,23304000000.0,19849000000.0,18731000000.0,17884000000.0,18378000000.0,19282000000.0,19638000000.0,20786000000.0,28609000000.0,28130000000.0,27698000000.0,25804000000.0,24660000000.0,25590000000.0,25135000000.0,22322000000.0,14104000000.0,11219000000.0
,grossProfit,36799000000.0,7259000000.0,6791000000.0,5954000000.0,5777000000.0,5642000000.0,5601000000.0,5379000000.0,5580000000.0,5626000000.0,6148000000.0,5625000000.0,6189000000.0,6214000000.0,5488000000.0,5131000000.0,4718000000.0,3884000000.0,3102000000.0,2339000000.0
,grossProfitRatio,1.0,0.214503117520168,0.22565210167802,0.230748362593497,0.23571894891464,0.239819773867211,0.233579381959214,0.218117675682251,0.221270521056388,0.213009238225049,0.176885231751877,0.166641978966079,0.182636409242482,0.194078330938847,0.18203529255672,0.167019302757072,0.158041067899374,0.14821033351141,0.180285946762757,0.172518070511875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,3413000000.0,3290000000.0,3011000000.0,2655000000.0,2584000000.0,2566000000.0,2405000000.0,2256000000.0,2450000000.0,2350000000.0,3078000000.0,3142000000.0,3240000000.0,3208000000.0,3034000000.0,2953000000.0,2712000000.0,2346000000.0,1711000000.0,1335000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,-893000000.0,524000000.0,110000000.0,31000000.0,15000000.0,23000000.0,-3000000.0,47000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,3413000000.0,3290000000.0,3011000000.0,2655000000.0,2584000000.0,2566000000.0,2405000000.0,2256000000.0,2450000000.0,2350000000.0,3078000000.0,3142000000.0,6300000000.0,3208000000.0,3034000000.0,2953000000.0,2677000000.0,2346000000.0,1711000000.0,1335000000.0
,costAndExpenses,3413000000.0,29872000000.0,26315000000.0,22504000000.0,21315000000.0,20450000000.0,20783000000.0,21538000000.0,22088000000.0,23136000000.0,31687000000.0,31272000000.0,33998000000.0,29012000000.0,27694000000.0,28543000000.0,27812000000.0,24668000000.0,15815000000.0,12554000000.0
,interestExpense,593000000.0,528000000.0,562000000.0,360000000.0,301000000.0,301000000.0,282000000.0,257000000.0,212000000.0,221000000.0,281000000.0,281000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,1267000000.0,1018000000.0,800000000.0,475000000.0,456000000.0,467000000.0,462000000.0,495000000.0,510000000.0,544000000.0,738000000.0,585000000.0,761000000.0,719000000.0,691000000.0,755000000.0,717000000.0,635000000.0,525000000.0,645000000.0
,EBITDA,5332000000.0,4987000000.0,4580000000.0,3774000000.0,3649000000.0,3543000000.0,3658000000.0,3618000000.0,3640000000.0,3820000000.0,3808000000.0,3068000000.0,650000000.0,3725000000.0,3145000000.0,2933000000.0,2758000000.0,2173000000.0,1916000000.0,1649000000.0
,EBITDARatio,0.144895241718525,0.147365621583287,0.152184748297059,0.146262062550866,0.148890158315652,0.150599336903851,0.152550148046207,0.146709379181704,0.144341343484812,0.144631228229593,0.109560664038899,0.0908902384831877,0.0191813969958981,0.116340808295334,0.104318694440759,0.0954721525991993,0.0923860248551234,0.0829199419980157,0.111356503545275,0.121625608496828
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
