date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY,1985-12-31_FY
,revenue,7106000000.0,8620000000.0,8143000000.0,7209000000.0,5826000000.0,6060000000.0,6617000000.0,6769000000.0,7224000000.0,7592000000.0,6109000000.0,5228000000.0,8095000000.0,8721000000.0,8504000000.0,8611000000.0,9056000000.0,7918000000.0,9504000000.0,10271000000.0,12317000000.0,13270000000.0,12463600000.0,8290800000.0,7686300000.0,7794500000.0,6740500000.0,5460100000.0,4872300000.0,4398200000.0,4951900000.0,4865100000.0,5221800000.0,4142100000.0,3695100000.0,3754400000.0
,costOfRevenue,6485000000.0,7489000000.0,6986000000.0,6147000000.0,4982000000.0,5211000000.0,5672000000.0,5849000000.0,6250000000.0,6697000000.0,5450000000.0,4985000000.0,7829000000.0,8231000000.0,8166000000.0,8205000000.0,8333000000.0,7245000000.0,8426000000.0,9268000000.0,10599000000.0,10964000000.0,10449100000.0,7180400000.0,6525200000.0,6449700000.0,5624000000.0,4440300000.0,4043700000.0,3649300000.0,3927700000.0,3931900000.0,0.0,3345400000.0,2936900000.0,2960800000.0
,grossProfit,621000000.0,1131000000.0,1157000000.0,1062000000.0,844000000.0,849000000.0,945000000.0,920000000.0,974000000.0,895000000.0,659000000.0,243000000.0,266000000.0,490000000.0,338000000.0,406000000.0,723000000.0,673000000.0,1078000000.0,1003000000.0,1718000000.0,2306000000.0,2014500000.0,1110400000.0,1161100000.0,1344800000.0,1116500000.0,1019800000.0,828600000.0,748900000.0,1024200000.0,933200000.0,0.0,796700000.0,758200000.0,793600000.0
,grossProfitRatio,0.0873909372361385,0.131206496519722,0.142085226574972,0.147315855181024,0.144867833848266,0.14009900990099,0.142813964032039,0.135913724331511,0.134828349944629,0.117887249736565,0.107873629071861,0.0464804896710023,0.0328597899938234,0.0561862171769293,0.0397460018814675,0.0471489954709093,0.0798365724381625,0.0849962111644355,0.113425925925926,0.0976535877713952,0.139482016724852,0.173775433308214,0.161630668506691,0.133931586819125,0.151060978624306,0.17253191352877,0.16564053111787,0.18677313602315,0.170063419740164,0.170274203083079,0.206829701730649,0.191815173377731,0.0,0.192342048719249,0.205190657898298,0.211378649051779
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,421000000.0,767000000.0,499000000.0,511000000.0,406000000.0,391000000.0,453000000.0,410000000.0,424000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,985000000.0,1132000000.0,1192000000.0,1122500000.0,739700000.0,714800000.0,685200000.0,611500000.0,562100000.0,581500000.0,570000000.0,646600000.0,546600000.0,0.0,355700000.0,361600000.0,326700000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-33000000.0,-48000000.0,-29000000.0,-16000000.0,-4000000.0,7000000.0,16000000.0,14000000.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
