Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Revenue,1901275687.4096,1521883313.1802,1093178833.6933,689893390.8489,262854375.2018
Revenue Growth,0.2493,0.3922,0.5846,1.6246,
Cost of Revenue,208074529.6671,139887696.4933,101833981.2815,49609613.3107,13736034.8725
Gross Profit,1693201157.7424,1381995616.6868,991344852.4118,640283777.5381,249118340.3294
R&D Expenses,246417945.0072,206838119.7098,159524406.0475,117207826.2209,43321924.443
SG&A Expense,1101390882.7786,903624093.1076,798169330.4536,766523031.8903,199127865.6765
Operating Expenses,1347808827.7858,1110462212.8174,957693736.5011,883730858.1112,242449790.1195
Operating Income,345392329.9566,271533403.8694,33651115.9107,-243447080.5731,6668550.2099
Interest Expense,-2247322.7207,245314.3894,7003599.712,8033584.9638,0.0
Earnings before Tax,351505354.5586,231448609.4317,-117930453.5637,-249950084.7327,28660154.9887
Income Tax Expense,43372648.3357,22171856.1064,-7340532.7574,-7515945.1548,6149176.6225
Net Income - Non-Controlling int,-20115.7742,705411.1245,-707847.3722,-12433369.2805,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,308132706.2229,209276753.3253,-110589920.8063,-242434139.5779,22510978.3662
Preferred Dividends,19131982.6339,15040356.711,2263066.9546,887690.6486,0.0
Net Income Com,289000723.589,194236396.6143,-112852987.761,-243321830.2265,22510978.3662
EPS,1.9595,1.3331,-0.7862,-2.0644,0.268
EPS Diluted,1.9276,1.315,-0.7862,-2.0644,0.2583
Weighted Average Shs Out,42541987.1201,43783403.416,41709286.8251,142000000.0,
Weighted Average Shs Out (Dil),42677643.7048,44056185.7618,41321104.1037,36175009.3976,27218158.3791
Dividend per Share,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.8906,0.9081,0.9068,0.9281,0.9477
EBITDA Margin,0.0311,0.0296,-0.0069,-0.0468,0.021
EBIT Margin,0.1837,0.1522,-0.1015,-0.3507,0.109
Profit Margin,0.022,0.0193,-0.0148,-0.0544,0.0139
Free Cash Flow margin,0.2754,0.2641,0.2206,-0.2378,0.2502
EBITDA,409039797.3951,297538391.7775,-52348452.1238,-209695886.6122,34220051.6629
EBIT,349258031.8379,231693923.821,-110926853.8517,-241916499.7689,28660154.9887
Consolidated Income,308112590.4486,209982164.4498,-111297768.1785,-253979818.2098,22510978.3662
Earnings Before Tax Margin,0.1849,0.1521,-0.1079,-0.3623,0.109
Net Profit Margin,0.1621,0.1375,-0.1012,-0.3514,0.0856
