date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY
,revenue,353314000.0,41333000.0,37977000.0,139775000.0,234778000.0,187677000.0,153773000.0,6574000.0,223565000.0,142284000.0,87357000.0,25319000.0,56262000.0,59921000.0
,costOfRevenue,90565000.0,415000.0,180238000.0,14629000.0,31459000.0,22267000.0,13776000.0,872000.0,15933000.0,112000.0,0.0,0.0,0.0,0.0
,grossProfit,262749000.0,40918000.0,-142261000.0,125146000.0,203319000.0,165410000.0,139997000.0,5702000.0,207632000.0,142172000.0,0.0,0.0,56262000.0,59921000.0
,grossProfitRatio,0.743669936656911,0.989959596448358,-3.74597782868578,0.895338937578251,0.866005332697271,0.881354667860207,0.910413401572448,0.86735625190143,0.92873213606781,0.99921284192179,0.0,0.0,1.0,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,604081000.0,561423000.0,438215000.0,324667000.0,268159000.0,214959000.0,180036000.0,164467000.0,182759000.0,126938000.0,151278000.0,93093000.0,85763000.0,105144000.0
,GeneralAndAdministrativeExpenses,202770000.0,67881000.0,78001000.0,47470000.0,52503000.0,44606000.0,39826000.0,34155000.0,27611000.0,34905000.0,39732000.0,16122000.0,15308000.0,17544000.0
,SellingAndMarketingExpenses,285256000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1091505000.0,628860000.0,515586000.0,371530000.0,318965000.0,246737000.0,213534000.0,191320000.0,175235000.0,133408000.0,0.0,0.0,100951000.0,122448000.0
,costAndExpenses,1182070000.0,629275000.0,695824000.0,386159000.0,350424000.0,269004000.0,227310000.0,192192000.0,191168000.0,133520000.0,196053000.0,105244000.0,100951000.0,122448000.0
,interestExpense,2895000.0,3205000.0,15080000.0,18913000.0,32157000.0,32705000.0,2017000.0,81000.0,186000.0,1951000.0,63000.0,104000.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,42692000.0,13682000.0,4508000.0,4757000.0,5410000.0,6215000.0,5932000.0,5911000.0,5319000.0,4129000.0,0.0,3686000.0,0.0,0.0
,EBITDA,-786064000.0,-574260000.0,-653339000.0,-241627000.0,-110236000.0,-75112000.0,-67605000.0,-179707000.0,37716000.0,12893000.0,-104571000.0,-76239000.0,-44689000.0,-62527000.0
,EBITDARatio,-2.22483117000742,-13.8934991411221,-17.2035442504674,-1.72868538722948,-0.469532920461031,-0.400219526100694,-0.439641549556814,-27.336020687557,0.168702614452173,0.0906145455567738,-1.1970534702428,-3.011137880643,-0.794301660090292,-1.04349059595134
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-828756000.0,-587942000.0,-657847000.0,-246384000.0,-115646000.0,-81327000.0,-73537000.0,-185618000.0,32397000.0,8764000.0,-108696000.0,-79925000.0,-44689000.0,-62527000.0
,operatingIncomeRatio,-2.3456641967202,-14.2245179396608,-17.3222476762251,-1.76271865498122,-0.492575965380061,-0.433334931824358,-0.478217892607935,-28.2351688469729,0.144910876031579,0.0615951196199151,-1.2442734984031,-3.15672024961491,-0.794301660090292,-1.04349059595134
,totalOtherIncomeExpensesNet,-4068000.0,9242000.0,1313692000.0,-7825000.0,-3575000.0,3750000.0,2345000.0,-1021000.0,-1466000.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,-839653000.0,-576677000.0,625056000.0,-277771000.0,-159410000.0,-119832000.0,-72490000.0,-183676000.0,36372000.0,13377000.0,-104634000.0,-75710000.0,-33732000.0,-55000000.0
,incomeBeforeTaxRatio,-2.37650645035294,-13.9519754191566,16.4588040129552,-1.98727240207476,-0.678981846680694,-0.638501254815454,-0.471409155053228,-27.9397627015516,0.16269093999508,0.0940161929661803,-1.1977746488547,-2.99024448042972,-0.599552095552949,-0.91787520234976
,incomeTaxExpense,7076000.0,-5136000.0,43774000.0,-5500000.0,-5500000.0,-5875000.0,-7500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,-846729000.0,-571541000.0,581282000.0,-272271000.0,-153910000.0,-113957000.0,-64990000.0,-183676000.0,36372000.0,13377000.0,-104634000.0,-75710000.0,-33732000.0,-55000000.0
