date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY
,revenue,2445000000.0,2229000000.0,1333000000.0,900000000.0,1470000000.0,3059000000.0,2885000000.0,3111000000.0
,costOfRevenue,1091000000.0,959000000.0,700000000.0,831000000.0,1202000000.0,1797000000.0,1871000000.0,1962000000.0
,grossProfit,1354000000.0,1270000000.0,633000000.0,69000000.0,268000000.0,1262000000.0,1014000000.0,1149000000.0
,grossProfitRatio,0.553783231083845,0.5697622252131,0.474868717179295,0.0766666666666667,0.182312925170068,0.412553121935273,0.351473136915078,0.369334619093539
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,763000000.0,561000000.0,486000000.0,453000000.0,751000000.0,843000000.0,1030000000.0,1076000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-17000000.0,-7000000.0,-15000000.0,-16000000.0,-67000000.0,-12000000.0,-17000000.0,-12000000.0
,operatingExpenses,1036000000.0,793000000.0,689000000.0,555000000.0,937000000.0,1142000000.0,1602000000.0,1270000000.0
,costAndExpenses,2127000000.0,1752000000.0,1389000000.0,1386000000.0,2139000000.0,2939000000.0,3473000000.0,3232000000.0
,interestExpense,159000000.0,163000000.0,188000000.0,207000000.0,187000000.0,123000000.0,103000000.0,94000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDA,1238000000.0,1255000000.0,602000000.0,129000000.0,204000000.0,971000000.0,335000000.0,840000000.0
,EBITDARatio,0.506339468302659,0.563032750112158,0.451612903225806,0.143333333333333,0.138775510204082,0.317423994769533,0.116117850953206,0.270009643201543
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,318000000.0,477000000.0,-56000000.0,-486000000.0,-669000000.0,120000000.0,-588000000.0,-121000000.0
,operatingIncomeRatio,0.130061349693252,0.21399730820996,-0.0420105026256564,-0.54,-0.455102040816327,0.039228506047728,-0.203812824956672,-0.0388942462230794
,totalOtherIncomeExpensesNet,169000000.0,2000000.0,85000000.0,-244000000.0,-1698000000.0,207000000.0,-1155000000.0,-129000000.0
,incomeBeforeTax,328000000.0,316000000.0,-159000000.0,-937000000.0,-2554000000.0,204000000.0,-1846000000.0,-344000000.0
,incomeBeforeTaxRatio,0.134151329243354,0.141767608793181,-0.119279819954989,-1.04111111111111,-1.73741496598639,0.0666884602811376,-0.639861351819757,-0.11057537769206
,incomeTaxExpense,70000000.0,74000000.0,-148000000.0,-325000000.0,-915000000.0,75000000.0,-655000000.0,-111000000.0
,netIncome,256000000.0,151000000.0,-16000000.0,-601000000.0,-1727000000.0,164000000.0,-1185000000.0,-223000000.0
,netIncomeRatio,0.104703476482618,0.0677433826828174,-0.0120030007501875,-0.667777777777778,-1.17482993197279,0.0536122915985616,-0.410745233968804,-0.071681131468981
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.608943862987631,0.36973555337904,-0.08,-2.05,-7.42,0.81,-5.91,-1.12
,EPSDiluted,0.606635071090047,0.366771921301919,-0.08,-2.05,-7.42,0.8,-5.91,-1.12
,weightedAverageShsOut,420400000.0,408400000.0,395100000.0,313300000.0,234200000.0,202700000.0,200500000.0,198800000.0
,weightedAverageShsOutDil,422000000.0,411700000.0,395100000.0,313300000.0,234200000.0,206300000.0,200500000.0,198800000.0
