date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-260000000.0,0.0,0.0,0.0,0.0
,depreciationAndAmortization,172000000.0,0.0,0.0,0.0,0.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,32000000.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-38000000.0,-67000000.0,95000000.0,-19000000.0,139000000.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0
,inventory,1000000.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,231000000.0,733000000.0,571000000.0,653000000.0,613000000.0
,netCashProvidedByOperatingActivites,137000000.0,666000000.0,666000000.0,634000000.0,752000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-26000000.0,-75000000.0,-46000000.0,-44000000.0,-37000000.0
,acquisitionsNet,-2000000.0,-304000000.0,-39000000.0,-47000000.0,-12000000.0
,purchasesOfInvestments,-5000000.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,17000000.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-45000000.0,-114000000.0,-104000000.0,-172000000.0,-167000000.0
,netCashUsedForInvestingActivites,-61000000.0,-493000000.0,-189000000.0,-263000000.0,-216000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-415000000.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,-199000000.0,-593000000.0,-1693000000.0
,otherFinancingActivites,1769000000.0,-660000000.0,285000000.0,147000000.0,237000000.0
,netCashUsedProvidedByFinancingActivities,1354000000.0,-660000000.0,86000000.0,-446000000.0,-1456000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,86000000.0,8000000.0,-21000000.0,16000000.0,-61000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,1516000000.0,542000000.0,542000000.0,-59000000.0,-981000000.0
,cashAtEndOfPeriod,1624000000.0,600000000.0,600000000.0,58000000.0,117000000.0
,cashAtBeginningOfPeriod,108000000.0,58000000.0,58000000.0,117000000.0,1098000000.0
,operatingCashFlow,137000000.0,666000000.0,666000000.0,634000000.0,752000000.0
,capitalExpenditure,-76000000.0,8000000.0,-46000000.0,-44000000.0,-32000000.0
,freeCashFlow,61000000.0,674000000.0,620000000.0,590000000.0,720000000.0
