Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2013-12-31
Depreciation & Amortization,48605000.0,57454000.0,74559000.0,63410000.0,3155000.0
Stock-based compensation,4544000.0,23731000.0,18239000.0,837000.0,0.0
Operating Cash Flow,34135000.0,25172000.0,28130000.0,-50180000.0,7245000.0
Capital Expenditure,0.0,0.0,0.0,0.0,0.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,0.0
Investment purchases and sales,-83444000.0,0.0,-58616000.0,-38082000.0,0.0
Investing Cash flow,949138000.0,84492000.0,391624000.0,-1900532000.0,-7263000.0
Issuance (repayment) of debt,-0.0,-0.0,-0.0,-0.0,-656000.0
Issuance (buybacks) of shares,-83444000.0,0.0,-58616000.0,-38082000.0,0.0
Dividend payments,-31244000.0,-33466000.0,-35184000.0,-9584000.0,0.0
Financing Cash Flow,-607718000.0,-119571000.0,-630856000.0,2231566000.0,-656000.0
Effect of forex changes on cash,-2614000.0,8264000.0,-6434000.0,890000.0,545000.0
Net cash flow / Change in cash,438931000.0,-1643000.0,-217536000.0,281744000.0,-129000.0
Free Cash Flow,34135000.0,25172000.0,28130000.0,-50180000.0,7245000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,-1.6928
