Date,2017-12-31,2017-12,2016-12-31,2016-12,2015-12-31,2015-12,2014-12-31,2014-12,2013-12-31,2013-12,2012-12-31,2011-12-31
Revenue,31667000.0,32000000.0,32385000.0,32000000.0,38804000.0,39000000.0,38730000.0,39000000.0,86160000.0,86000000.0,134017000.0,156487000.0
Revenue Growth,-0.01040625,-0.0118882198548711,0.01203125,-0.175342748170292,-0.00502564102564103,0.0069713400464756,-0.00692307692307692,-0.547353760445682,0.00186046511627907,-0.358290366147578,-0.143590202381028,0.0
Cost of Revenue,14016000.0,14000000.0,14302000.0,14000000.0,16528000.0,17000000.0,16818000.0,17000000.0,43003000.0,43000000.0,77562000.0,89325000.0
Gross Profit,17651000.0,18000000.0,18083000.0,18000000.0,22276000.0,22000000.0,21912000.0,22000000.0,43157000.0,43000000.0,56455000.0,67162000.0
R&D Expenses,9313000.0,9000000.0,8260000.0,8000000.0,9747000.0,10000000.0,9510000.0,10000000.0,22361000.0,22000000.0,30009000.0,34755000.0
SG&A Expense,12491000.0,12000000.0,14266000.0,14000000.0,17081000.0,17000000.0,22832000.0,23000000.0,30992000.0,31000000.0,36510000.0,43616000.0
Operating Expenses,21804000.0,22000000.0,22812000.0,23000000.0,35863000.0,27000000.0,37142000.0,32000000.0,59327000.0,53000000.0,67695000.0,78371000.0
Operating Income,-4651000.0,-4000000.0,-3921000.0,-4000000.0,-13183000.0,-5000000.0,-15400000.0,-10000000.0,-18107000.0,-10000000.0,-12962000.0,-11209000.0
Interest Expense,0.0,000000.0,0.0,000000.0,0.0,0000000.0,0.0,1000000.0,0.0,2000000.0,0.0,0.0
Earnings before Tax,-4153000.0,-5000000.0,-4729000.0,-4000000.0,-13587000.0,-13000000.0,-15230000.0,-15000000.0,-16170000.0,-18000000.0,-11240000.0,-12671000.0
Income Tax Expense,-28000.0,-0000000.0,182000.0,0000000.0,50000.0,0000000.0,211000.0,0000000.0,311000.0,0000000.0,219000.0,329000.0
Net Income - Non-Controlling int,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income - Discontinued ops,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income,-4623000.0,-5000000.0,-4103000.0,-4000000.0,-13233000.0,-13000000.0,-24326000.0,-24000000.0,-17610000.0,-18000000.0,-12818000.0,-13000000.0
Preferred Dividends,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income Com,-4623000.0,-5000000.0,-4103000.0,-4000000.0,-13233000.0,-13000000.0,-24326000.0,-24000000.0,-17610000.0,-18000000.0,-12818000.0,-13000000.0
EPS,-1.04,-1.04,-0.93,-0.93,-3.0,-3.00,-0.56,-5.60,-0.41,-4.10,-0.3,-0.31
EPS Diluted,-1.04,-1.04,-0.93,-0.93,-3.0,-3.00,-0.56,-5.60,-0.41,-4.10,-0.3,-0.31
Weighted Average Shs Out,4465000.0,4000000.0,4425000.0,4000000.0,4409000.0,4000000.0,43502000.0,4000000.0,43092000.0,4000000.0,42650000.0,42083000.0
Weighted Average Shs Out (Dil),4465000.0,4000000.0,4425000.0,4000000.0,4409000.0,4000000.0,43502000.0,4000000.0,43092000.0,4000000.0,42650000.0,42083000.0
Dividend per Share,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Gross Margin,0.557394132693,0.5625,0.558375791261,0.5625,0.57406452943,0.56410256410256,0.565762974438,0.56410256410256,0.500893686165,0.5,0.421252527664,0.429185810962
EBITDA Margin,-0.132535446995,-0.125,-0.105974988421,-0.09375,-0.29419647459,-0.28205128205128,-0.311128324296,-0.28205128205128,-0.16349814299,-0.13953488372093,-0.0476208242238,-0.0337919443788
EBIT Margin,-0.146872138188,-0.15625,-0.121074571561,-0.125,-0.339733017215,-0.33333333333333,-0.397624580429,-0.58974358974359,-0.210155524605,-0.18604651162791,-0.0967190729534,-0.0716289532038
Profit Margin,-0.145987936969,-0.15625,-0.12669445731,-0.125,-0.341021544171,-0.33333333333333,-0.62809191841,-0.61538461538462,-0.20438718663,-0.2093023255814,-0.0956445824037,-0.0830739933669
Free Cash Flow margin,-0.0768623488174,,-0.0969584684267,,-0.134831460674,,-0.302969274464,,-0.0237929433612,,0.0318541677548,-0.0164486506866
EBITDA,-4197000.0,-4000000.0,-3432000.0,-3000000.0,-11416000.0,-11000000.0,-12050000.0,-11000000.0,-14087000.0,-12000000.0,-6382000.0,-5288000.0
EBIT,-4651000.0,-5000000,-3921000.0,-4000000,-13183000.0,-13000000,-15400000.0,-23000000,-18107000.0,-16000000,-12962000.0,-11209000.0
Consolidated Income,-4623000.0,-5000000.0,-4103000.0,-4000000.0,-13233000.0,-13000000.0,-24326000.0,-24000000.0,-17610000.0,-18000000.0,-12818000.0,-13000000.0
Earnings Before Tax Margin,-0.131145987937,-0.15625,-0.14602439401,-0.125,-0.350144315019,-0.33333333333333,-0.393235218177,-0.38461538461538,-0.187674094708,-0.2093023255814,-0.0838699567965,-0.080971582304
Net Profit Margin,-0.145987936969,-0.15625,-0.12669445731,-0.125,-0.341021544171,-0.33333333333333,-0.62809191841,-0.61538461538462,-0.20438718663,-0.2093023255814,-0.0956445824037,-0.0830739933669
