Date,2018-12-31,2017-12-31,2016-12-31
Revenue,0.0,0.0,0.0
Revenue Growth,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0
R&D Expenses,53062374.0,63219537.0,48445173.0
SG&A Expense,22216704.0,16500875.0,13403332.0
Operating Expenses,75279078.0,79720412.0,61848505.0
Operating Income,-75279078.0,-79720412.0,-61848505.0
Interest Expense,21357196.0,3281715.0,0.0
Earnings before Tax,-96712487.0,-82909827.0,-61049482.0
Income Tax Expense,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,-96712487.0,-82909827.0,-61049482.0
Preferred Dividends,0.0,0.0,0.0
Net Income Com,-96712487.0,-82909827.0,-61049482.0
EPS,-16.92,-14.52,-10.8
EPS Diluted,-16.92,-14.52,-10.8
Weighted Average Shs Out,396220998.0,34442000.0,34442000.0
Weighted Average Shs Out (Dil),68476149.0,68472262.0,68165325.0
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0
EBITDA Margin,,,
EBIT Margin,0.0,0.0,0.0
Profit Margin,,,
Free Cash Flow margin,0.0,0.0,0.0
EBITDA,-75046250.0,-79281240.0,-60736945.0
EBIT,-75355291.0,-79628112.0,-61049482.0
Consolidated Income,-96712487.0,-82909827.0,-61049482.0
Earnings Before Tax Margin,0.0,0.0,0.0
Net Profit Margin,0.0,0.0,0.0
