date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-09-30_FY
,revenue,1060898000.0,1489929000.0,1462567000.0,592884000.0,460245000.0,411378000.0,379789000.0,377618000.0,388924000.0,382727000.0,391447000.0,372432000.0,438822000.0,468351000.0,440485000.0,432520000.0,423455000.0,401056000.0,391289000.0,332897000.0,352025000.0,215001000.0,133000000.0
,costOfRevenue,907796000.0,1086617000.0,1099278000.0,443512000.0,318744000.0,287711000.0,259184000.0,252596000.0,252934000.0,263420000.0,258896000.0,254042000.0,276187000.0,283541000.0,260242000.0,248202000.0,244674000.0,232184000.0,226033000.0,201257000.0,206608000.0,135943000.0,88600000.0
,grossProfit,153102000.0,403312000.0,363289000.0,149372000.0,141501000.0,123667000.0,120605000.0,125022000.0,135990000.0,119307000.0,132551000.0,118390000.0,162635000.0,184810000.0,180243000.0,184318000.0,178781000.0,168872000.0,165256000.0,131640000.0,145417000.0,79058000.0,44400000.0
,grossProfitRatio,0.144313590938997,0.270692093381631,0.248391355746438,0.251941357837283,0.307447120555356,0.30061646466267,0.317557907153709,0.331080615860473,0.349657002396355,0.311728725697429,0.338617999371562,0.317883533101345,0.370617243438114,0.394597214482301,0.409192140481515,0.426149079811338,0.422195983044243,0.421068379478178,0.422337453902359,0.395437627854862,0.413087138697536,0.36770991762829,0.333834586466165
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,64560000.0,84304000.0,69492000.0,47859000.0,31029000.0,26479000.0,26572000.0,24381000.0,25874000.0,26609000.0,21954000.0,22875000.0,26917000.0,28888000.0,33794000.0,18868000.0,16492000.0,16069000.0,21556000.0,12335000.0,12497000.0,8100000.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,2299000.0,0.0,0.0,165000.0,118000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,114791000.0,129741000.0,112862000.0,63535000.0,41239000.0,33613000.0,34366000.0,32926000.0,36951000.0,37885000.0,34614000.0,39893000.0,37227000.0,142910000.0,53663000.0,31350000.0,33585000.0,28638000.0,35448000.0,58860000.0,55972000.0,29664000.0,0.0
,costAndExpenses,1022587000.0,1216358000.0,1212140000.0,507047000.0,359983000.0,321324000.0,293550000.0,285522000.0,289885000.0,301305000.0,293510000.0,293935000.0,313414000.0,426451000.0,313905000.0,279552000.0,278259000.0,260822000.0,261481000.0,260117000.0,262580000.0,165607000.0,106200000.0
,interestExpense,86579000.0,100757000.0,98635000.0,31266000.0,33799000.0,34764000.0,34656000.0,40091000.0,48804000.0,24950000.0,30510000.0,31229000.0,45040000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,50231000.0,45331000.0,44288000.0,15546000.0,9793000.0,8419000.0,7794000.0,8545000.0,10839000.0,11276000.0,12660000.0,16600000.0,20442000.0,16631000.0,15823000.0,16671000.0,15872000.0,14687000.0,15058000.0,46509000.0,43475000.0,21564000.0,13100000.0
,EBITDA,88542000.0,318902000.0,294715000.0,101383000.0,110055000.0,98473000.0,94033000.0,100641000.0,109878000.0,92698000.0,110597000.0,95097000.0,145850000.0,58531000.0,142403000.0,169639000.0,161068000.0,154921000.0,144866000.0,119289000.0,132920000.0,70958000.0,39900000.0
,EBITDARatio,0.0834594843236579,0.214038387064082,0.201505298560681,0.170999723386025,0.239122641201969,0.239373520217416,0.247592742285848,0.266515367381851,0.282517921239111,0.242203973066964,0.282533778519186,0.255340572238691,0.332367110126657,0.124972509933789,0.323286831560666,0.392210764820124,0.380366272685409,0.386282713636001,0.370227632261576,0.358336061905034,0.37758681911796,0.330035674252678,0.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,38311000.0,273571000.0,250427000.0,85837000.0,100262000.0,90054000.0,86239000.0,92096000.0,99039000.0,81422000.0,97937000.0,78497000.0,125408000.0,41900000.0,126580000.0,152968000.0,145196000.0,140234000.0,129808000.0,72780000.0,89445000.0,49394000.0,26800000.0
,operatingIncomeRatio,0.0361118599526062,0.183613447352189,0.171224292630697,0.144778742553349,0.217844843507262,0.218908157461021,0.227070820903186,0.243886679130762,0.254648723143853,0.212741719293387,0.250192235475045,0.210768677235039,0.28578330165762,0.0894628174168519,0.287365063509541,0.353666882456303,0.342884131725921,0.349661892603527,0.331744567314696,0.218626181671808,0.254087067679852,0.229738466332715,0.201503759398496
,totalOtherIncomeExpensesNet,-277318000.0,-552077000.0,-516046000.0,-75175000.0,-10199000.0,-4472000.0,-684000.0,636000.0,-21851000.0,-4437000.0,-415000.0,-47457000.0,-825863000.0,-96547000.0,-3600000.0,8335000.0,-1569000.0,-2894000.0,-4476000.0,-15447000.0,26853000.0,-511000.0,-2200000.0
,incomeBeforeTax,-326103000.0,-383006000.0,-366740000.0,-24072000.0,52859000.0,47621000.0,46734000.0,48500000.0,23742000.0,52066000.0,67031000.0,-131000.0,-745172000.0,-7699000.0,83676000.0,127585000.0,123523000.0,115212000.0,93353000.0,30028000.0,79050000.0,40954000.0,9900000.0
,incomeBeforeTaxRatio,-0.307383933233921,-0.257063256034348,-0.250750905770471,-0.0406015341955593,0.114849699616509,0.115759714909402,0.123052537066634,0.128436674099222,0.061045345620224,0.136039526869022,0.171239018308992,-0.000351742062980625,-1.69811905510663,-0.0164385258064998,0.189963335868418,0.294980578932766,0.29170277833536,0.287271602968164,0.23857813534242,0.0902020745155408,0.224557914920815,0.190482834963558,0.0744360902255639
,incomeTaxExpense,-83879000.0,37206000.0,-4153000.0,-257085000.0,14794000.0,18437000.0,19911000.0,22476000.0,12474000.0,-16444000.0,20595000.0,-5529000.0,-232600000.0,695000.0,35695000.0,49224000.0,47889000.0,43432000.0,37529000.0,12194000.0,31796000.0,100913000.0,500000.0
,netIncome,-242224000.0,-420212000.0,-361435000.0,233849000.0,38065000.0,29184000.0,26823000.0,26024000.0,11268000.0,68510000.0,46436000.0,5398000.0,-516651000.0,-8357000.0,47981000.0,78361000.0,75634000.0,71780000.0,-83052000.0,17268000.0,47254000.0,-60877000.0,7000000.0
,netIncomeRatio,-0.228319781920599,-0.282034915757731,-0.247123721511562,0.394426228402183,0.0827059500917989,0.0709420532940507,0.070626058153343,0.0689162063249104,0.0289722413633512,0.179004878150745,0.118626531816568,0.0144939210379344,-1.177358929133,-0.0178434550155759,0.108927659284652,0.181173124942199,0.178611658853951,0.17897749940158,-0.212252325007859,0.0518719003175156,0.134234784461331,-0.283147520244092,0.0526315789473684
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.76848437944906,-3.07,-2.63,4.49,0.94,0.75,0.71,0.7,0.31,1.88,1.3,0.152825065326487,-14.05,-0.22,1.2,1.7018189728155,1.51,1.41,-1.69615003432655,0.381236017151294,1.05,-1.61,0.06
,EPSDiluted,-1.76848437944906,-3.07,-2.63,4.37,0.91,0.73,0.69,0.68,0.3,1.81,1.23,0.148285296735416,-14.05,-0.22,1.19,1.69533834635918,1.5,1.39,-1.66886131883407,0.375437426019444,1.04,-1.61,0.06
,weightedAverageShsOut,136967000.0,136967000.0,138070000.0,51393000.0,38500000.0,38084000.0,37763000.0,37418000.0,36906000.0,36369000.0,35712000.0,35321431.0,36782000.0,38229695.0,39972793.0,46045438.0,50215142.0,50961831.0,48965008.0,45294776.0,45003810.0,37811801.0,116666667.0
,weightedAverageShsOutDil,136967000.0,136967000.0,138070000.0,52885000.0,39568000.0,39038000.0,38664000.0,38301000.0,37810000.0,37764000.0,37679000.0,36402800.0,36782000.0,38229695.0,40204738.0,46221452.0,50534276.0,51607735.0,49765669.0,45994349.0,45436538.0,37811801.0,116666667.0
