Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Revenue,69273000.0,0.0,0.0,0.0,0.0
Revenue Growth,0.0,0.0,0.0,0.0,
Cost of Revenue,54076000.0,0.0,0.0,0.0,0.0
Gross Profit,15197000.0,0.0,0.0,0.0,0.0
R&D Expenses,3913000.0,0.0,0.0,0.0,0.0
SG&A Expense,46843000.0,480303.0,261253.0,11905.0,0.0
Operating Expenses,49340000.0,480303.0,261253.0,11905.0,0.0
Operating Income,-34143000.0,-480303.0,-261253.0,-11905.0,0.0
Interest Expense,1206000.0,0.0,0.0,0.0,0.0
Earnings before Tax,-34738000.0,1317939.0,0.0,-11905.0,0.0
Income Tax Expense,-427000.0,448099.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,-34311000.0,869840.0,-4518.0,-11905.0,0.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0
Net Income Com,-34311000.0,869840.0,-4518.0,-11905.0,0.0
EPS,-2.18,-0.05,-0.0,0.0,0.0
EPS Diluted,-2.18,-0.05,-0.0,0.0,0.0
Weighted Average Shs Out,15745065.0,7553650.0,7500028.0,,
Weighted Average Shs Out (Dil),15745065.0,7553650.0,7500028.0,4852335.0,3750000.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.219378401397,0.0,0.0,0.0,0.0
EBITDA Margin,-0.453380104803,0.0,0.0,,
EBIT Margin,-0.492876012299,0.0,0.0,0.0,0.0
Profit Margin,-0.495301199602,0.0,0.0,,
Free Cash Flow margin,-0.228848180388,0.0,0.0,0.0,
EBITDA,-31407000.0,-480303.0,-261253.0,-11905.0,
EBIT,-34143000.0,-480303.0,-261253.0,-11905.0,0.0
Consolidated Income,-34311000.0,869840.0,-4518.0,-11905.0,0.0
Earnings Before Tax Margin,-0.501465217329,0.0,0.0,0.0,0.0
Net Profit Margin,-0.495301199602,0.0,0.0,0.0,0.0
