Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Cash and cash equivalents,1159576.0,604389.0,1808203.0,607309.0,115151.0
Short-term investments,0.0,0.0,0.0,56850.0,125070.0
Cash and short-term investments,1159576.0,604389.0,1808203.0,664159.0,240221.0
Receivables,3172676.0,1104134.0,961038.0,1074858.0,428752.0
Inventories,0.0,0.0,0.0,0.0,0.0
Total current assets,4800001.0,1952568.0,2963974.0,2067360.0,663454.0
Property, Plant & Equipment Net,128854.0,133987.0,151622.0,176319.0,211725.0
Goodwill and Intangible Assets,2236378.0,3054604.0,3302037.0,4070684.0,5258155.0
Long-term investments,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0
Total non-current assets,2669394.0,3527100.0,3789868.0,4618322.0,5912299.0
Total assets,7469395.0,5479668.0,6753842.0,6685682.0,6575753.0
Payables,2740491.0,2055339.0,2178461.0,1418738.0,1223074.0
Short-term debt,255032.0,416545.0,155187.0,6577372.0,1052285.0
Total current liabilities,2995523.0,2479076.0,2340840.0,8815512.0,2430855.0
Long-term debt,0.0,0.0,0.0,0.0,0.0
Total debt,255032.0,416545.0,155187.0,6577372.0,1052285.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,0.0,1340000.0,1200000.0,1500000.0,1500000.0
Total liabilities,2995523.0,3819076.0,3540840.0,10315512.0,3930855.0
Other comprehensive income,-1150112.0,-955715.0,-1461875.0,-1346064.0,-749445.0
Retained earnings (deficit),-47517046.0,-33983429.0,-22887046.0,-8295384.0,-2365148.0
Total shareholders equity,4473872.0,1660592.0,3213002.0,-3629830.0,2644898.0
Investments,0.0,0.0,0.0,56850.0,125070.0
Net Debt,-904544.0,-187844.0,-1653016.0,5913213.0,812064.0
Other Assets,467749.0,244045.0,194733.0,328343.0,-5519.0
Other Liabilities,0.0,7192.0,7192.0,819402.0,155496.0
