date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,60600000.0,70300000.0,98900000.0,105500000.0,136300000.0,66900000.0,108000000.0,118000000.0,118000000.0,195000000.0,81000000.0,55000000.0,-721000000.0,-14000000.0,-151000000.0,-47000000.0,-854000000.0,-266000000.0,-445000000.0,-40000000.0,207000000.0,68000000.0,-48500000.0,-6900000.0
,depreciationAndAmortization,124700000.0,135400000.0,89100000.0,76500000.0,75600000.0,68300000.0,68700000.0,71700000.0,81700000.0,77200000.0,87800000.0,100400000.0,109200000.0,130800000.0,134200000.0,152700000.0,207700000.0,222100000.0,311000000.0,319500000.0,212500000.0,126500000.0,86900000.0,37100000.0
,deferredIncomeTax,29600000.0,29500000.0,-17000000.0,27400000.0,24700000.0,42200000.0,16400000.0,12700000.0,-5800000.0,3700000.0,-11600000.0,-28200000.0,-13400000.0,6400000.0,55200000.0,-15600000.0,234600000.0,27100000.0,-107800000.0,-27900000.0,-10917000.0,5300000.0,-17100000.0,-4500000.0
,stockBasedCompensation,25800000.0,34100000.0,33400000.0,30100000.0,33000000.0,37600000.0,28400000.0,29200000.0,35400000.0,41200000.0,31700000.0,28000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-23500000.0,109100000.0,-144800000.0,-95400000.0,-124000000.0,3900000.0,8300000.0,-69000000.0,77600000.0,-64000000.0,-46300000.0,129000000.0,-41700000.0,183800000.0,-89100000.0,115100000.0,-300500000.0,-206400000.0,744300000.0,902300000.0,-489052000.0,-291600000.0,-3400000.0,0.0
,accountsReceivables,-40700000.0,153700000.0,-155400000.0,25700000.0,-104600000.0,12500000.0,-39400000.0,46400000.0,116700000.0,147000000.0,-111800000.0,244900000.0,-132800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-99300000.0,97700000.0,-224000000.0,-171200000.0,-89500000.0,-75600000.0,98200000.0,-71500000.0,147300000.0,2000000.0,-162800000.0,110200000.0,4500000.0,406000000.0,-172000000.0,0.0,85600000.0,-252600000.0,623900000.0,822500000.0,-656713000.0,-265000000.0,-50700000.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217400000.0,-265200000.0,58900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,50200000.0,-12400000.0,18300000.0,14200000.0,15800000.0,5100000.0,35500000.0,8600000.0,23100000.0,138200000.0,89000000.0,60500000.0,873500000.0,12100000.0,54900000.0,9000000.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,11000000.0
,netCashProvidedByOperatingActivites,239600000.0,345000000.0,33100000.0,127000000.0,173300000.0,196300000.0,241500000.0,149400000.0,312400000.0,196300000.0,150900000.0,293500000.0,208200000.0,351400000.0,39200000.0,218300000.0,-139200000.0,-37600000.0,982800000.0,1290500000.0,-85126000.0,-94400000.0,81600000.0,33500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-62300000.0,-60800000.0,-77300000.0,-88800000.0,-63700000.0,-189100000.0,-158500000.0,-142200000.0,-175900000.0,-151400000.0,-199300000.0,-282780000.0,-276600000.0,-114400000.0,-312100000.0
,acquisitionsNet,0.0,3000000.0,-467000000.0,0.0,-15000000.0,0.0,0.0,0.0,-71000000.0,-81000000.0,-16000000.0,0.0,0.0,27000000.0,-19000000.0,-7000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,1800000.0,116500000.0,3700000.0,13300000.0,15000000.0,-23700000.0,1400000.0,4200000.0,8900000.0,17100000.0,15900000.0,1000000.0,300000.0,26800000.0,-700000.0,2200000.0,600000.0,-400000.0,-700000.0,1400000.0,-59511000.0,-700000.0,-5300000.0,1400000.0
,netCashUsedForInvestingActivites,-51000000.0,38700000.0,-545600000.0,-89300000.0,-64000000.0,-75300000.0,-59900000.0,-48600000.0,-168000000.0,-125700000.0,-61100000.0,-66300000.0,-80800000.0,-36900000.0,-207900000.0,-111900000.0,-79900000.0,-169500000.0,-191500000.0,-1497600000.0,-976975000.0,-277300000.0,-119700000.0,-310700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-155600000.0,-251200000.0,-369200000.0,-46500000.0,-79500000.0,-12500000.0,0.0,-55000000.0,0.0,0.0,-231600000.0,-496800000.0,-31300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,400000.0,13600000.0,4100000.0,3900000.0,7800000.0,7100000.0,7500000.0,11900000.0,4600000.0,2700000.0,2100000.0,3500000.0,5300000.0,8000000.0,14600000.0,737700000.0,7400000.0,737700000.0,766583000.0,758200000.0,423700000.0,167400000.0
