date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2011-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-3759000.0,2014000.0,-159355000.0,12208000.0,-72249000.0,-82425000.0,-46403000.0,-30046000.0,3774000.0
,depreciationAndAmortization,66291000.0,68806000.0,95986000.0,140078000.0,184689000.0,160460000.0,103398000.0,26933000.0,2418000.0
,deferredIncomeTax,0.0,0.0,0.0,2966000.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,6559000.0,3488000.0,0.0,75000.0,144000.0,17000.0,0.0,0.0,0.0
,changeInWorkingCapital,-78963000.0,57903000.0,-103120000.0,95119000.0,-47311000.0,-82516000.0,199324000.0,-22788000.0,1171000.0
,accountsReceivables,2683000.0,0.0,-5125000.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,24851000.0,103814000.0,45911000.0,149031000.0,53912000.0,101223000.0,183739000.0,-15585000.0,7203000.0
,otherNonCashItems,3416000.0,5192000.0,82245000.0,-8504000.0,-13807000.0,-17206000.0,-19671000.0,314000.0,-390000.0
,netCashProvidedByOperatingActivites,53303000.0,75411000.0,121077000.0,61511000.0,99299000.0,69502000.0,46611000.0,42532000.0,6973000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,-314935000.0,-1249167000.0,0.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,-1251343000.0,0.0,-505000.0,0.0
,salesMaturitiesOfInvestments,65000.0,1423000.0,0.0,0.0,22711000.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,6871000.0,-1839000.0,-14524000.0,-8385000.0,-505000.0,0.0
,netCashUsedForInvestingActivites,-13372000.0,-6622000.0,-19162000.0,326766000.0,-279000.0,-1277278000.0,-331858000.0,-1253174000.0,-1092000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-472646000.0,-20020000.0,-1584615000.0,-231676000.0,-29965000.0,-320083000.0,-13736000.0,-746000.0,-1744000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,276569000.0,0.0,0.0,0.0
,commonStockRepurchased,-20000000.0,0.0,0.0,0.0,-30913000.0,-10273000.0,0.0,0.0,0.0
,dividendsPaid,-29803000.0,-44650000.0,-64081000.0,-85432000.0,-85412000.0,-70318000.0,-158980000.0,-28838000.0,-5224000.0
,otherFinancingActivites,-10340000.0,-590000.0,-83048000.0,8110000.0,-11563000.0,-25867000.0,458661000.0,356390000.0,637000.0
,netCashUsedProvidedByFinancingActivities,-423770000.0,-89229000.0,-166744000.0,-308998000.0,-157853000.0,1098280000.0,481231000.0,1231315000.0,-6331000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-10034000.0,-28827000.0,-64829000.0,79279000.0,-58833000.0,-109496000.0,195984000.0,20673000.0,-450000.0
,cashAtEndOfPeriod,53795000.0,63829000.0,92656000.0,137327000.0,58048000.0,116881000.0,226377000.0,30393000.0,1057000.0
,cashAtBeginningOfPeriod,63829000.0,92656000.0,157485000.0,58048000.0,116881000.0,226377000.0,30393000.0,9720000.0,1507000.0
,operatingCashFlow,53303000.0,75411000.0,121077000.0,61511000.0,99299000.0,69502000.0,46611000.0,42532000.0,6973000.0
,capitalExpenditure,-13437000.0,13086000.0,-19162000.0,339624000.0,23295000.0,-11355000.0,-319790000.0,-3502000.0,-1092000.0
,freeCashFlow,39866000.0,54280000.0,101915000.0,41782000.0,75725000.0,54922000.0,34543000.0,39030000.0,5881000.0
