date,,2020-09-26_FY,2019-09-28_FY,2018-09-29_FY,2017-09-30_FY,2016-10-01_FY,2015-09-26_FY,2014-09-27_FY,2013-09-28_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY
,revenue,11709000000.0,8878000000.0,7869000000.0,7095000000.0,6489000000.0,4881000000.0,4958000000.0,4647000000.0,4766000000.0,4561000000.0,4257000000.0
,costOfRevenue,9301000000.0,7259000000.0,6438000000.0,5691000000.0,5202000000.0,4012000000.0,4190000000.0,3835000000.0,3949000000.0,3878000000.0,3667000000.0
,grossProfit,2408000000.0,1619000000.0,1431000000.0,1404000000.0,1287000000.0,869000000.0,768000000.0,812000000.0,817000000.0,683000000.0,590000000.0
,grossProfitRatio,0.205653770603809,0.182360892092814,0.181852840259245,0.197885835095137,0.198335644937587,0.178037287441098,0.154901169826543,0.174736389068216,0.171422576584138,0.149747862310897,0.138595254874325
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,850000000.0,583000000.0,480000000.0,494000000.0,531000000.0,357000000.0,320000000.0,307000000.0,308000000.0,275000000.0,272000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,31000000.0,155000000.0,25000000.0,-4000000.0,-22000000.0,1000000.0,0.0,0.0,7000000.0,0.0,27000000.0
,operatingExpenses,850000000.0,645000000.0,670000000.0,648000000.0,710000000.0,555000000.0,487000000.0,490000000.0,461000000.0,420000000.0,425000000.0
,costAndExpenses,10151000000.0,7904000000.0,7108000000.0,6339000000.0,5912000000.0,4567000000.0,4677000000.0,4325000000.0,4410000000.0,4298000000.0,4092000000.0
,interestExpense,-435000000.0,-189000000.0,-259000000.0,269000000.0,-291000000.0,-191000000.0,221000000.0,-244000000.0,328000000.0,327000000.0,313000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
