date,,2020-06-24_FY,2019-06-26_FY,2018-06-27_FY,2017-06-28_FY,2016-06-29_FY,2015-06-24_FY,2014-06-25_FY,2013-06-26_FY,2012-06-27_FY,2011-06-29_FY,2010-06-30_FY,2009-06-24_FY,2008-06-25_FY,2007-06-27_FY,2006-06-28_FY,2005-06-29_FY,2004-06-30_FY,2003-06-25_FY,2002-06-26_FY,2001-06-27_FY,2000-06-28_FY,1999-06-30_FY,1998-06-24_FY,1997-06-25_FY,1996-06-26_FY,1995-06-28_FY,1994-06-29_FY,1993-06-30_FY,1992-06-30_FY,1991-06-30_FY,1990-06-30_FY,1989-06-30_FY,1988-06-30_FY,1987-06-30_FY,1986-06-30_FY
,revenue,3078500000.0,3217900000.0,3135417000.0,3150837000.0,3257489000.0,3002278000.0,2905500000.0,2846100000.0,2820700000.0,2761400000.0,2858498000.0,3620600000.0,4235200000.0,4376900000.0,4151300000.0,3912900000.0,3707486000.0,3285400000.0,2887100000.0,2473700000.0,2159800000.0,1870600000.0,1574400000.0,1335300000.0,1163000000.0,1042200000.0,878500000.0,652900000.0,519300000.0,426800000.0,347100000.0,284700000.0,218300000.0,177200000.0,107000000.0
,costOfRevenue,2570200000.0,2447900000.0,2587407000.0,2582776000.0,2638872000.0,2407603000.0,2345900000.0,2306000000.0,2311500000.0,2283900000.0,816015000.0,3061200000.0,3598700000.0,3658100000.0,3425500000.0,3281100000.0,1024724000.0,2699100000.0,2388100000.0,2033500000.0,1773400000.0,1543700000.0,1292700000.0,1095300000.0,950800000.0,824400000.0,686700000.0,509900000.0,412100000.0,343500000.0,281900000.0,230700000.0,61700000.0,50900000.0,29500000.0
,grossProfit,508300000.0,770000000.0,548010000.0,568061000.0,618617000.0,594675000.0,559600000.0,540100000.0,509300000.0,477500000.0,2042483000.0,559400000.0,636600000.0,718800000.0,725800000.0,631800000.0,2682762000.0,586300000.0,499000000.0,440200000.0,386400000.0,326900000.0,281700000.0,240000000.0,212100000.0,217800000.0,191800000.0,143000000.0,107200000.0,83300000.0,65200000.0,54000000.0,156600000.0,126300000.0,77500000.0
,grossProfitRatio,0.16511287964918,0.239286491189906,0.17478057942532,0.180288920055211,0.189906090243129,0.198074595357259,0.192600240922389,0.18976845507888,0.180558017513383,0.172919533569928,0.714530148350637,0.154504778213556,0.150311673592746,0.164225821928762,0.174836798111435,0.161465920417082,0.723606778285879,0.178456200158276,0.17283779571196,0.177952055625177,0.178905454208723,0.174756762536085,0.178925304878049,0.179734891035722,0.182373172828891,0.208981001727116,0.218326693227092,0.219022821258998,0.206431735027922,0.195173383317713,0.18784212042639,0.189673340358272,0.717361429225836,0.7127539503386,0.724299065420561
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,236000000.0,396200000.0,136012000.0,132819000.0,127593000.0,133467000.0,132100000.0,134500000.0,143400000.0,132800000.0,1723666000.0,152600000.0,170700000.0,194300000.0,207100000.0,156200000.0,2181800000.0,131800000.0,121400000.0,109100000.0,100100000.0,90300000.0,77400000.0,64400000.0,54300000.0,50400000.0,45700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,825800000.0,-27300000.0,1976000.0,773510000.0,762663000.0,703334000.0,682271000.0,655214000.0,649830000.0,655060000.0,0.0,-900000.0,-55100000.0,-9000000.0,3617612000.0,3535392000.0,0.0,2887028000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,445700000.0,539700000.0,319961000.0,311883000.0,301141000.0,283473000.0,317400000.0,283300000.0,277400000.0,272100000.0,1887983000.0,449100000.0,539900000.0,374500000.0,399200000.0,410400000.0,2357249000.0,319700000.0,251500000.0,209200000.0,190800000.0,172700000.0,163800000.0,143200000.0,168900000.0,108900000.0,101300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,3015900000.0,2987600000.0,2907368000.0,2894659000.0,2940013000.0,2691076000.0,2663300000.0,2589300000.0,2588900000.0,2556000000.0,2703998000.0,3510300000.0,4138600000.0,4032600000.0,3824700000.0,3691500000.0,3381973000.0,3018800000.0,2639600000.0,2242700000.0,1964200000.0,1716400000.0,1456500000.0,1238500000.0,1119700000.0,933300000.0,788000000.0,580800000.0,468000000.0,388500000.0,319000000.0,262400000.0,203100000.0,164200000.0,99800000.0
,interestExpense,59600000.0,61600000.0,58986000.0,49547000.0,32574000.0,29006000.0,28091000.0,29118000.0,26800000.0,28311000.0,28515000.0,-33330000.0,-45862000.0,-30929000.0,-22857000.0,-25368000.0,0.0,-12449000.0,-13300000.0,-8600000.0,-10700000.0,0.0,-11000000.0,-9500000.0,-4600000.0,-600000.0,-400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,162300000.0,147600000.0,151392000.0,156409000.0,156368000.0,145242000.0,136100000.0,131500000.0,125100000.0,128400000.0,135832000.0,161800000.0,165200000.0,189200000.0,190200000.0,190900000.0,175449000.0,158200000.0,130100000.0,100100000.0,90600000.0,82400000.0,70300000.0,63900000.0,54100000.0,48900000.0,41600000.0,36700000.0,27300000.0,21300000.0,17400000.0,15100000.0,13400000.0,11200000.0,6700000.0
,EBITDA,224900000.0,377900000.0,379441000.0,412587000.0,473844000.0,456444000.0,378300000.0,388300000.0,356900000.0,333800000.0,290332000.0,272000000.0,261900000.0,533500000.0,516800000.0,412200000.0,500962000.0,424800000.0,377600000.0,331100000.0,286300000.0,236600000.0,188200000.0,160800000.0,97400000.0,157800000.0,132000000.0,108800000.0,78600000.0,59600000.0,45500000.0,37400000.0,28600000.0,24200000.0,13900000.0
,EBITDARatio,0.0730550592821179,0.117436837689176,0.12101771470908,0.130945205988123,0.145462962422897,0.152032556612013,0.130201342281879,0.136432310881557,0.126528875810969,0.120880712681973,0.101568026285133,0.0751256697784898,0.0618388741972044,0.121889922090978,0.124491123262592,0.105343862608296,0.135121750965479,0.129299324283192,0.130788680683038,0.133848081820754,0.132558570237985,0.126483481235967,0.119537601626016,0.120422376993934,0.0837489251934652,0.151410477835348,0.150256118383608,0.166641139531322,0.151357596764876,0.139643861293346,0.131086142322097,0.131366350544433,0.131012368300504,0.136568848758465,0.129906542056075
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,62600000.0,230300000.0,228049000.0,256178000.0,317476000.0,311202000.0,242200000.0,256800000.0,231800000.0,205400000.0,154500000.0,110200000.0,96700000.0,344300000.0,326600000.0,221300000.0,325513000.0,266600000.0,247500000.0,231000000.0,195700000.0,154200000.0,117900000.0,96900000.0,43300000.0,108900000.0,90400000.0,72100000.0,51300000.0,38300000.0,28100000.0,22300000.0,15200000.0,13000000.0,7200000.0
,operatingIncomeRatio,0.0203345785285041,0.0715684141831629,0.0727332281479625,0.081304745374007,0.0974603444554993,0.103655291082305,0.0833591464463948,0.0902287340571308,0.0821781827206013,0.074382559571232,0.0540493643864715,0.0304369441529028,0.0228324518322629,0.0786629806484041,0.0786741502661817,0.0565565181834445,0.0877988480603838,0.0811468923114385,0.0857261611998199,0.0933823826656426,0.0906102416890453,0.0824334438148188,0.0748856707317073,0.0725679622556729,0.0372312983662941,0.104490500863558,0.102902675014229,0.110430387501915,0.0987868284228769,0.0897375820056232,0.0809564966868338,0.0783280646294345,0.0696289509848832,0.0733634311512415,0.0672897196261682
,totalOtherIncomeExpensesNet,1900000.0,3100000.0,1159000.0,1877000.0,1485000.0,2081000.0,2200000.0,2700000.0,3800000.0,5600000.0,6001000.0,9800000.0,4000000.0,5100000.0,1700000.0,-1500000.0,-75979000.0,-600000.0,-2300000.0,-500000.0,-3400000.0,-14500000.0,-1400000.0,3600000.0,4200000.0,3200000.0,5400000.0,3700000.0,3200000.0,1500000.0,1400000.0,1500000.0,600000.0,0.0,0.0
