date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-5840000.0,-1809000.0,-927000.0,-1503000.0,-6896000.0,-17205000.0,-21177000.0,-8175000.0,-6410000.0,-3919000.0
,depreciationAndAmortization,7071000.0,5632000.0,4512000.0,4232000.0,3846000.0,2542000.0,1674000.0,892000.0,349000.0,199000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,8912000.0,6846000.0,4775000.0,3419000.0,2946000.0,3002000.0,4084000.0,1938000.0,1434000.0,982000.0
,changeInWorkingCapital,119432000.0,12423000.0,14081000.0,5962000.0,4714000.0,-32095000.0,48401000.0,5964000.0,6412000.0,2445000.0
,accountsReceivables,-43272000.0,0.0,0.0,0.0,0.0,-328000.0,-126000.0,-5478000.0,-1889000.0,-242000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,9951000.0,0.0,0.0,0.0,652000.0,-347000.0,449000.0,242000.0,291000.0,-141000.0
,otherWorkingCapital,186628000.0,67196000.0,54773000.0,40692000.0,34730000.0,30016000.0,62111000.0,13710000.0,7746000.0,1334000.0
,otherNonCashItems,0.0,105000.0,-240000.0,-383000.0,104000.0,-68000.0,5090000.0,36000.0,69000.0,9000.0
,netCashProvidedByOperatingActivites,21544000.0,16157000.0,12680000.0,9666000.0,5006000.0,-10425000.0,-10801000.0,-1023000.0,-1543000.0,-112000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-7451000.0,-5373000.0,-59895000.0,-3131000.0,-1941000.0,-4894000.0,-5633000.0,-1473000.0,-2055000.0,-620000.0
,acquisitionsNet,-48133000.0,0.0,-3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-65286000.0,-69506000.0,-55862000.0,-31920000.0,-31616000.0,-24800000.0,-34894000.0,-26064000.0,-10379000.0,-8670000.0
,salesMaturitiesOfInvestments,0.0,49762000.0,35413000.0,23372000.0,27247000.0,20180000.0,28601000.0,20770000.0,8909000.0,7621000.0
,otherInvestingActivites,0.0,-2891000.0,-1107000.0,-2779000.0,-198000.0,-109000.0,0.0,770000.0,-770000.0,0.0
,netCashUsedForInvestingActivites,-76747000.0,-28008000.0,-81451000.0,-13056000.0,-6508000.0,-9923000.0,-11926000.0,-5997000.0,-4544000.0,-1669000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-32450000.0,0.0,-10000000.0,0.0,-204000.0,-14900000.0,-32000000.0,0.0,0.0,-483000.0
,commonStockIssued,192265000.0,0.0,65671000.0,0.0,0.0,0.0,72755000.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5054000.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,-2105000.0,-1474000.0,-1864000.0,-857000.0,-643000.0,2897000.0,-3056000.0,-52000.0,52000.0
,netCashUsedProvidedByFinancingActivities,170848000.0,14044000.0,71229000.0,5081000.0,7672000.0,-14208000.0,60863000.0,17551000.0,2274000.0,8328000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-16000.0,423000.0,-812000.0,378000.0,111000.0,-586000.0,23000.0,174000.0,-40000.0,-98000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,115629000.0,2616000.0,1646000.0,2069000.0,6281000.0,-35142000.0,38159000.0,10705000.0,-3853000.0,6449000.0
,cashAtEndOfPeriod,146197000.0,30568000.0,27952000.0,26306000.0,24237000.0,17956000.0,53098000.0,14939000.0,4234000.0,8087000.0
,cashAtBeginningOfPeriod,30568000.0,27952000.0,26306000.0,24237000.0,17956000.0,53098000.0,14939000.0,4234000.0,8087000.0,1638000.0
,operatingCashFlow,21544000.0,16157000.0,12680000.0,9666000.0,5006000.0,-10425000.0,-10801000.0,-1023000.0,-1543000.0,-112000.0
,capitalExpenditure,-7451000.0,-5373000.0,-59895000.0,-3131000.0,-1941000.0,-4894000.0,-5633000.0,-1473000.0,-2055000.0,-620000.0
,freeCashFlow,14093000.0,10784000.0,-47215000.0,6535000.0,3065000.0,-15319000.0,-16434000.0,-2496000.0,-3598000.0,-732000.0
